"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXM00076342","1950","26.883","-101.433","615.0","MONCLOVA, MX","","","","","","","","","","","         0","S","         1","S","","","","","","","   -2.2","S,1206, ","","","","","-2.2","S,1206","-2.2","S,1206","","","","","","","","","","","","","","","","","","","","","     16.36","S"
"MXM00076342","1951","26.883","-101.433","615.0","MONCLOVA, MX","","","","","","","","","","","         0","I","         8","I","","","","","","","   -8.9","I,0202, ","","","","","","","","","-1.7","S,0216","-2.8","S,0214","-8.9","S,0202","-8.9","S,0202","-8.9","S,0202","","","","","","","","","","","     15.95","I"
"MXM00076342","1952","26.883","-101.433","615.0","MONCLOVA, MX","   2003.1","","    2003.1","I","        36","I","        19","I","         0","I","         0","I","         0","I","         0","I","       321","I","       161","I","    0.3","I,0226, ","  17.2"," ,I,0708, ","   41.2","I,0509, ","","","","","","","","","","","","","","","     355.5","5","     355.5","I","    133.9"," ,I","     22.61","I","     29.87","I","     15.36","I"
"MXM00076342","1953","26.883","-101.433","615.0","MONCLOVA, MX","   2186.2","","    2186.2","I","","","","","","","         0","I","         5","I","         0","I","       315","I","       158","I","   -3.2","I,1225, ","","","   43.9","I,0712, ","-1.1","I,1223","-3.2","I,1225","-0.7","I,0118","","","","","","","","","     464.0","0","     464.0","I","","","     23.02","I","     30.15","I","     15.88","I"
"MXM00076342","1954","26.883","-101.433","615.0","MONCLOVA, MX","   2074.6","","    2074.6","I","        42","I","        20","I","         1","I","         0","I","         0","I","         0","I","       327","I","       167","I","    0.5","I,0112, ","  27.2"," ,I,0626, ","   39.8","I,0727,+","","","","","","","","","","","","","","","     542.3","3","     542.3","I","    215.5"," ,I","     22.82","I","     29.92","I","     15.72","I"
"MXM00076342","1955","26.883","-101.433","615.0","MONCLOVA, MX","   2006.7","","    2006.7","I","        53","I","        28","I","         2","I","         0","I","         4","I","         0","I","       305","I","       158","I","   -1.8","I,0328, ","  38.6"," ,I,1107, ","   42.7","I,0525, ","","","","","-1.8","I,0328","","","","","","","","","     490.8","8","     490.8","I","    354.6"," ,I","     22.30","I","     29.28","I","     15.31","I"
"MXM00076342","1956","26.883","-101.433","615.0","MONCLOVA, MX","   2128.8","","    2128.8","I","        27","I","        11","I","         1","I","         0","I","         4","I","         0","I","       321","I","       184","I","   -1.8","I,0204,+","  27.4"," ,I,0906, ","   40.6","I,0615, ","","","","","-1.3","I,0205","","","","","","","","","     484.0","0","     484.0","I","    114.5"," ,I","     22.82","I","     30.44","I","     15.20","I"
"MXM00076342","1957","26.883","-101.433","615.0","MONCLOVA, MX","   2019.8","","    2019.8","I","        49","I","        27","I","         3","I","         0","I","         5","I","         0","I","       313","I","       157","I","   -2.8","I,0117, ","  50.3"," ,I,0920, ","   44.5","I,0627, ","-0.4","I,1201","","","-0.3","I,0118","-2.8","I,0117","","","","","","","     365.2","2","     365.2","I","    354.9"," ,I","     22.76","I","     29.88","I","     15.63","I"
"MXM00076342","1958","26.883","-101.433","615.0","MONCLOVA, MX","   1915.9","","    1915.9","I","        75","I","        45","I","         4","I","         0","I","         5","I","         0","I","       280","I","       140","I","   -1.2","I,0102, ","  85.1"," ,I,0916, ","   41.7","I,0422, ","-0.9","I,1215","","","-1.0","I,0107","","","","","","","","","     675.7","7","     675.7","I","    599.4"," ,I","     21.50","I","     28.18","I","     14.82","I"
"MXM00076342","1959","26.883","-101.433","615.0","MONCLOVA, MX","   1965.7","","    1965.7","I","        47","I","        21","I","         2","I","         0","I","         4","I","         0","I","       298","I","       176","I","   -2.0","I,0104, ","  39.4"," ,I,0523, ","   45.5","I,0901, ","","","","","-0.5","I,0122","","","","","","","","","     571.8","8","     571.8","I","    256.2"," ,I","     22.23","I","     29.78","I","     14.67","I"
