"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1CTFR0009","2011","41.44057","-73.39039","146.0","BROOKFIELD 3.3 SSE, CT US","       135","N","        88","N","        24","N","","","","","","","",""," 124.2"," ,N,0828, ","   1842.4"," ,N","",""
"US1CTFR0009","2012","41.44057","-73.39039","146.0","BROOKFIELD 3.3 SSE, CT US","       149","N","        82","N","        14","N","","","","","","","","","  68.3"," ,N,0423, ","   1158.7"," ,N","",""
"US1CTFR0009","2013","41.44057","-73.39039","146.0","BROOKFIELD 3.3 SSE, CT US","       126","N","        70","N","        13","N","","","","","","","","","  76.7"," ,N,0608, ","   1112.3"," ,N","",""
"US1CTFR0009","2014","41.44057","-73.39039","146.0","BROOKFIELD 3.3 SSE, CT US","       141","N","        87","N","        14","N","","","","","","","","","  73.4"," ,N,0501, ","   1254.8"," ,N","",""
"US1CTFR0009","2015","41.44057","-73.39039","146.0","BROOKFIELD 3.3 SSE, CT US","       130","N","        75","N","        14","N","","","","","","","","","  77.0"," ,N,0708, ","   1224.7"," ,N","",""
"US1CTFR0009","2016","41.44057","-73.39039","146.0","BROOKFIELD 3.3 SSE, CT US","       133","N","        80","N","         9","N","       19","","        10","N","   114"," ,N,0209,+","   130"," ,N,0209,+","  53.6"," ,N,0225, ","    970.4"," ,N","      805"," ,N"
"US1CTFR0009","2017","41.44057","-73.39039","146.0","BROOKFIELD 3.3 SSE, CT US","       146","N","        79","N","         8","N","       43","","        12","N","   267"," ,N,0315, ","   264"," ,N,0210, "," 117.9"," ,N,1030, ","   1156.4"," ,N","     1339"," ,N"
"US1CTFR0009","2018","41.44057","-73.39039","146.0","BROOKFIELD 3.3 SSE, CT US","       166","N","       102","N","        18","N","       35","","        11","N","   254"," ,N,0308, ","   325"," ,N,0308, ","  63.8"," ,N,1103, ","   1592.1"," ,N","     1502"," ,N"
"US1CTFR0009","2019","41.44057","-73.39039","146.0","BROOKFIELD 3.3 SSE, CT US","       142","N","        90","N","        12","N","       23","","         6","N","   216"," ,N,0304, ","   226"," ,N,0304, ","  74.2"," ,N,1017, ","   1336.6"," ,N","      684"," ,N"
"US1CTFR0009","2020","41.44057","-73.39039","146.0","BROOKFIELD 3.3 SSE, CT US","       144","N","        92","N","        13","N","       14","","         3","N","   254"," ,N,1217, ","   259"," ,N,1217, ","  57.2"," ,N,1201, ","   1256.9"," ,N","      410"," ,N"
"US1CTFR0009","2021","41.44057","-73.39039","146.0","BROOKFIELD 3.3 SSE, CT US","       140","N","        80","N","        14","N","       31","","         8","N","   267"," ,N,0211, ","   224"," ,N,0202, "," 173.0"," ,N,0902, ","   1300.9"," ,N","      698"," ,N"
"US1CTFR0009","2022","41.44057","-73.39039","146.0","BROOKFIELD 3.3 SSE, CT US","       143","N","        84","N","        11","N","       27","","        11","N","   142"," ,N,0107, ","   142"," ,N,0107, ","  83.6"," ,N,0906, ","   1175.7"," ,N","      660"," ,N"
"US1CTFR0009","2023","41.44057","-73.39039","146.0","BROOKFIELD 3.3 SSE, CT US","       141","N","        85","N","        23","N","        4","","         1","N","   117"," ,N,0228, ","   117"," ,N,0228, ","  95.5"," ,N,0930, ","   1679.3"," ,N","      169"," ,N"
"US1CTFR0009","2024","41.44057","-73.39039","146.0","BROOKFIELD 3.3 SSE, CT US","       138","N","        83","N","        19","N","       19","","         7","N","   191"," ,N,0214, ","   140"," ,N,0214, "," 176.8"," ,N,0819, ","   1586.2"," ,N","      596"," ,N"
