"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000AFYK","2009","66.57","-145.2508","141.7","FORT YUKON ALASKA, AK US","     33.8","","      33.8","U","       147","U","       234","U","       180","U","        68","U","         0","U","  -50.6","U,0104,+","   31.7","U,0729, ","0.0","U,0812","-5.6","U,0924","-5.6","U,0924","-11.1","U,0928","-11.1","U,0928","-2.2","U,0518","-2.2","U,0518","-4.4","U,0507","-12.8","U,0422","-12.8","U,0422","    8846.3","3","    8846.3","U","     -5.67","U","     -0.10","U","    -11.23","U"
"USR0000AFYK","2010","66.57","-145.2508","141.7","FORT YUKON ALASKA, AK US","     46.0","","      46.0","U","       123","U","       225","U","       173","U","        70","U","         1","U","  -50.6","U,1218,+","   32.2","U,0804, ","-0.6","U,0903","-4.4","U,0922","-4.4","U,0922","-7.2","U,0924","-10.0","U,0925","-1.7","U,0511","-3.3","U,0510","-5.6","U,0425","-7.2","U,0424","-11.7","U,0415","    8117.6","6","    8117.6","U","     -4.51","U","      1.02","U","    -10.04","U"
"USR0000AFYK","2011","66.57","-145.2508","141.7","FORT YUKON ALASKA, AK US","     25.6","","      25.6","U","       143","U","       230","U","       172","U","        64","U","         0","U","  -49.4","U,0121,+","   30.0","U,0723, ","0.0","U,0911","-2.2","U,0926","-5.6","U,0928","-6.7","U,0929","-12.8","U,1012","0.0","U,0602","-3.9","U,0512","-7.8","U,0429","-7.8","U,0429","-8.9","U,0425","    8428.6","6","    8428.6","U","     -5.69","U","      0.34","U","    -11.72","U"
"USR0000AFYK","2012","66.57","-145.2508","141.7","FORT YUKON ALASKA, AK US","     30.9","","      30.9","U","       155","U","       241","U","       172","U","        72","U","         1","U","  -53.3","U,0129, ","   33.3","U,0624, ","0.0","U,0822","-2.2","U,0908","-5.6","U,0909","-6.7","U,0925","-11.1","U,1010","0.0","U,0520","-2.2","U,0517","-4.4","U,0509","-8.9","U,0503","-8.9","U,0503","    8473.2","2","    8473.2","U","     -6.92","U","     -0.90","U","    -12.93","U"
"USR0000AFYK","2013","66.57","-145.2508","141.7","FORT YUKON ALASKA, AK US","","","","","       140","U","       245","U","       173","U","        72","U","         4","U","  -50.0","U,0127, ","   32.8","U,0807,+","-1.7","U,0822","-4.4","U,0825","-4.4","U,0825","-6.7","U,0901","-10.6","U,1026","-0.6","U,0522","-2.8","U,0521","-5.6","U,0519","-8.3","U,0515","-9.4","U,0506","    8603.7","7","    8603.7","U","     -5.48","U","      0.58","U","    -11.53","U"
"USR0000AFYK","2015","66.57","-145.2508","141.7","FORT YUKON ALASKA, AK US","","","","","       110","U","       234","U","       160","U","        57","U","         0","U","  -47.8","U,0210, ","   31.7","U,0706, ","0.0","U,0807","-2.2","U,0901","-4.4","U,0902","-6.7","U,0926","-8.9","U,1002","-1.7","U,0602","-3.9","U,0506","-6.7","U,0423","-6.7","U,0423","-8.9","U,0416","","","","","     -3.81","U","      1.72","U","     -9.35","U"
"USR0000AFYK","2016","66.57","-145.2508","141.7","FORT YUKON ALASKA, AK US","     25.3","","      25.3","U","       122","U","       234","U","       170","U","        54","U","         0","U","  -43.9","U,1207, ","   31.7","U,0714,+","-0.6","U,0903","-2.8","U,0904","-6.1","U,0908","-8.3","U,1003","-11.1","U,1004","-0.6","U,0526","-2.2","U,0428","-5.6","U,0424","-7.8","U,0419","-11.7","U,0417","    7614.2","2","    7614.2","U","     -3.63","U","      1.72","U","     -8.99","U"
"USR0000AFYK","2018","66.57","-145.2508","141.7","FORT YUKON ALASKA, AK US","     36.0","","      36.0","U","       121","U","       241","U","       171","U","        46","U","         1","U","  -42.8","U,0111,+","   33.9","U,0723, ","-2.8","U,0831","-2.8","U,0831","-6.1","U,0908","-6.7","U,0917","-8.9","U,1005","-1.1","U,0612","-2.8","U,0513","-6.7","U,0503","-6.7","U,0503","-11.1","U,0423","    7898.5","5","    7898.5","U","     -4.11","U","      1.29","U","     -9.50","U"
"USR0000AFYK","2019","66.57","-145.2508","141.7","FORT YUKON ALASKA, AK US","","","","","       104","U","       228","U","       153","U","        75","U","         0","U","  -48.3","U,1227, ","   31.7","U,0629,+","-1.7","U,0824","-2.8","U,0918","-6.7","U,0923","-6.7","U,0923","-9.4","U,1013","-1.1","U,0511","-6.7","U,0507","-6.7","U,0507","-6.7","U,0507","-9.4","U,0427","","","","","     -3.27","U","      2.22","U","     -8.76","U"
"USR0000AFYK","2020","66.57","-145.2508","141.7","FORT YUKON ALASKA, AK US","     13.0","","      13.0","U","       144","U","       231","U","       165","U","        74","U","         0","U","  -47.2","U,0216,+","   28.3","U,0618,+","-3.9","U,0912","-3.9","U,0912","-6.7","U,0913","-6.7","U,0913","-9.4","U,1011","-1.7","U,0521","-3.9","U,0517","-6.7","U,0502","-6.7","U,0502","-8.9","U,0501","","","","","     -5.19","U","      0.49","U","    -10.88","U"
