"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AR000087828","1958","-43.2","-65.266","43.0","TRELEW AERO, AR","","","","","         0","G","        50","G","         0","G","       172","G","        21","G","   -8.0","G,0906, ","   39.4","G,0106, ","-1.1","G,0510","-2.5","G,0518","-4.6","G,0526","","","","","-1.6","G,1003","-2.2","G,0908","-5.2","G,0907","-8.0","G,0906","","","    1885.4","4","    1885.4","G","     13.97","G","     20.54","G","      7.41","G"
"AR000087828","1959","-43.2","-65.266","43.0","TRELEW AERO, AR","    298.8","","     298.8","G","         0","G","        38","G","         0","G","       156","G","        20","G","   -7.1","G,0622, ","   39.2","G,0202, ","-2.7","G,0407","-2.7","G,0407","-7.1","G,0622","-7.1","G,0622","","","-1.4","G,1015","-2.2","G,0828","-4.8","G,0826","","","","","    2057.5","5","    2057.5","G","     13.62","G","     20.15","G","      7.09","G"
"AR000087828","1960","-43.2","-65.266","43.0","TRELEW AERO, AR","    415.9","","     415.9","G","         0","G","        53","G","         0","G","       187","G","        33","G","   -9.0","G,0706, ","   39.8","G,1207, ","0.0","G,0509","-2.6","G,0519","-5.2","G,0610","-6.7","G,0623","-9.0","G,0706","-1.8","G,1027","-2.4","G,0924","-4.4","G,0809","","","","","    1907.4","4","    1907.4","G","     14.34","G","     20.95","G","      7.74","G"
"AR000087828","1961","-43.2","-65.266","43.0","TRELEW AERO, AR","    368.5","","     368.5","G","         0","G","        48","G","         0","G","       167","G","        28","G","   -5.8","G,0611, ","   40.4","G,0127, ","-3.8","G,0428","-3.8","G,0428","-5.2","G,0610","","","","","-1.2","G,1013","-4.2","G,0921","","","","","","","    2038.8","8","    2038.8","G","     13.70","G","     20.34","G","      7.05","G"
"AR000087828","1962","-43.2","-65.266","43.0","TRELEW AERO, AR","    326.6","","     326.6","G","         0","G","        41","G","         0","G","       172","G","        20","G","   -5.9","G,0722, ","   40.6","G,0120, ","-1.6","G,0422","-2.2","G,0609","-4.7","G,0701","","","","","-1.9","G,0911","-4.2","G,0910","-5.7","G,0821","","","","","    1862.0","0","    1862.0","G","     14.25","G","     21.04","G","      7.47","G"
"AR000087828","1963","-43.2","-65.266","43.0","TRELEW AERO, AR","    379.9","","     379.9","G","         0","G","        33","G","         0","G","       160","G","        23","G","   -8.2","G,0702, ","   39.2","G,0226, ","-1.3","G,0427","-4.7","G,0515","-4.7","G,0515","-7.8","G,0701","","","-1.7","G,0911","-2.7","G,0808","-5.0","G,0805","","","","","    2025.2","2","    2025.2","G","     13.73","G","     20.14","G","      7.33","G"
"AR000087828","1964","-43.2","-65.266","43.0","TRELEW AERO, AR","    298.1","","     298.1","G","         0","G","        43","G","         0","G","       166","G","        14","G","   -8.2","G,0624, ","   37.1","G,0118, ","-1.0","G,0426","-2.2","G,0527","-5.2","G,0617","-8.2","G,0624","","","-3.5","G,0910","-3.5","G,0910","-5.7","G,0815","","","","","    2081.9","9","    2081.9","G","     13.36","G","     19.67","G","      7.05","G"
"AR000087828","1965","-43.2","-65.266","43.0","TRELEW AERO, AR","    297.0","","     297.0","G","         0","G","        35","G","         0","G","       167","G","        19","G","   -6.2","G,0706, ","   41.3","G,0127, ","-1.4","G,0412","-3.2","G,0513","-5.0","G,0602","","","","","-2.7","G,1010","-2.7","G,1010","","","","","","","    1917.5","5","    1917.5","G","     14.02","G","     20.39","G","      7.65","G"
"AR000087828","1966","-43.2","-65.266","43.0","TRELEW AERO, AR","    286.5","","     286.5","G","         0","G","        40","G","         0","G","       180","G","        16","G","   -7.8","G,0724, ","   39.4","G,0126, ","-2.6","G,0527","-2.6","G,0527","-4.7","G,0628","-7.1","G,0709","","","-0.4","G,1015","-2.2","G,1004","","","","","","","    1863.8","8","    1863.8","G","     13.97","G","     20.49","G","      7.45","G"
"AR000087828","1967","-43.2","-65.266","43.0","TRELEW AERO, AR","    298.8","","     298.8","G","         0","G","        39","G","         0","G","       180","G","        24","G","   -9.8","G,0614, ","   39.2","G,0123, ","-0.4","G,0423","-3.3","G,0526","-4.7","G,0527","-9.2","G,0613","-9.2","G,0613","-0.3","G,0918","-3.9","G,0823","","","","","","","    1913.4","4","    1913.4","G","     14.15","G","     20.89","G","      7.40","G"
"AR000087828","1968","-43.2","-65.266","43.0","TRELEW AERO, AR","    383.9","","     383.9","G","         0","G","        33","G","         0","G","       179","G","        21","G","   -7.7","G,0616,+","   40.3","G,0131, ","-0.3","G,0420","-2.2","G,0606","-7.7","G,0607","-7.7","G,0607","","","-1.9","G,0920","-4.8","G,0901","-4.8","G,0901","","","","","    1728.7","7","    1728.7","G","     14.53","G","     21.27","G","      7.79","G"
"AR000087828","1969","-43.2","-65.266","43.0","TRELEW AERO, AR","    352.5","","     352.5","G","         0","G","        25","G","         0","G","       165","G","        22","G","   -4.5","G,0612, ","   37.5","G,0125, ","-0.2","G,0503","-4.5","G,0612","-4.5","G,0612","","","","","-0.2","G,0927","-2.6","G,0823","","","","","","","    1863.2","2","    1863.2","G","     14.20","G","     20.47","G","      7.93","G"
"AR000087828","1970","-43.2","-65.266","43.0","TRELEW AERO, AR","    299.8","","     299.8","G","         0","G","        39","G","         0","G","       162","G","        15","G","   -8.2","G,0701, ","   36.7","G,0224, ","-0.8","G,0511","-2.4","G,0601","-6.2","G,0630","-8.2","G,0701","","","-0.7","G,0920","-4.0","G,0826","","","","","","","    1882.7","7","    1882.7","G","     14.01","G","     20.40","G","      7.62","G"
