"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1ORLA0101","2010","44.0831","-123.135","121.9","EUGENE 2.4 NNW, OR US","   1333.9"," ,N"
"US1ORLA0101","2014","44.0831","-123.135","121.9","EUGENE 2.4 NNW, OR US","   1180.6"," ,N"
"US1ORLA0101","2017","44.0831","-123.135","121.9","EUGENE 2.4 NNW, OR US","   1092.9"," ,N"
