"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FRM00007222","1946","47.15","-1.6089","26.0","NANTES BOUGUENAIS, FR","     68.7","","      68.7","E","       151","E","        83","E","         4","E","         0","E","        49","E","        13","E","        72","E","         2","E","  -10.8","E,1221, ","  39.6"," ,E,1026, ","   33.0","E,0712, ","-2.0","E,1205","-5.8","E,1216","-5.8","E,1216","-7.0","E,1217","-10.8","E,1221","-2.0","E,0310","-3.6","E,0304","-5.6","E,0119","-7.8","E,0118","","","    2465.9","9","    2465.9","E","    783.9"," ,E","     11.08","E","     15.40","E","      6.75","E"
"FRM00007222","1947","47.15","-1.6089","26.0","NANTES BOUGUENAIS, FR","    313.7","","     313.7","E","       128","E","        67","E","         1","E","         0","E","        51","E","         8","E","       126","E","        13","E","  -11.4","E,0128, ","  36.7"," ,E,0309, ","   38.4","E,0726, ","-1.8","E,1027","-2.5","E,1029","-4.8","E,1130","","","","","-0.2","E,0309","-3.6","E,0308","-5.0","E,0226","-8.0","E,0202","-9.4","E,0129","    2646.5","5","    2646.5","E","    578.7"," ,E","     12.39","E","     17.06","E","      7.72","E"
"FRM00007222","1948","47.15","-1.6089","26.0","NANTES BOUGUENAIS, FR","     77.5","","      77.5","E","       131","E","        89","E","         1","E","         0","E","        35","E","         4","E","        84","E","         2","E","  -11.2","E,0222, ","  32.1"," ,E,1213, ","   33.8","E,0728,+","-0.3","E,1027","-2.2","E,1130","-4.8","E,1224","-6.9","E,1226","","","-0.8","E,0226","-3.2","E,0225","-5.3","E,0224","-7.2","E,0223","-11.2","E,0222","    2184.8","8","    2184.8","E","    767.8"," ,E","     11.99","E","     16.75","E","      7.24","E"
"FRM00007222","1949","47.15","-1.6089","26.0","NANTES BOUGUENAIS, FR","    288.3","","     288.3","E","       125","E","        70","E","         2","E","         0","E","        45","E","         0","E","       134","E","        11","E","   -5.7","E,0303, ","  27.7"," ,E,1106, ","   40.3","E,0712, ","-0.4","E,1030","-2.5","E,1104","-5.2","E,1213","","","","","-0.3","E,0409","-2.8","E,0312","-5.7","E,0303","","","","","    2477.4","4","    2477.4","E","    620.1"," ,E","     12.95","E","     18.04","E","      7.85","E"
"FRM00007222","1950","47.15","-1.6089","26.0","NANTES BOUGUENAIS, FR","     95.7","","      95.7","E","       165","E","        94","E","         3","E","         0","E","        40","E","         6","E","        99","E","         0","E","   -9.7","E,1230, ","  56.5"," ,E,0526, ","   31.1","E,0629, ","-3.0","E,1108","-3.0","E,1108","-5.5","E,1207","-9.7","E,1230","-9.7","E,1230","-0.7","E,0304","-2.9","E,0303","-4.7","E,0126","","","","","    2196.7","7","    2196.7","E","    949.2"," ,E","     11.69","E","     16.12","E","      7.25","E"
"FRM00007222","1951","47.15","-1.6089","26.0","NANTES BOUGUENAIS, FR","     90.8","","      90.8","E","       193","E","       111","E","         3","E","         0","E","        29","E","         0","E","        80","E","         0","E","   -4.4","E,0130, ","  34.5"," ,E,0204, ","   31.3","E,0728, ","-1.6","E,1127","-2.2","E,1212","","","","","","","0.0","E,0411","-2.4","E,0306","-4.4","E,0130","","","","","    2661.5","5","    2661.5","E","    946.9"," ,E","     11.61","E","     16.00","E","      7.22","E"
"FRM00007222","1952","47.15","-1.6089","26.0","NANTES BOUGUENAIS, FR","    137.5","","     137.5","E","       159","E","       110","E","         5","E","         0","E","        55","E","         1","E","       101","E","         3","E","   -5.4","E,0125, ","  30.1"," ,E,1022, ","   36.8","E,0630, ","0.0","E,1104","-4.9","E,1117","-4.9","E,1117","","","","","-0.6","E,0405","-4.6","E,0213","-4.6","E,0213","","","","","    2366.8","8","    2366.8","E","   1042.6"," ,E","     11.69","E","     16.42","E","      6.97","E"
"FRM00007222","1953","47.15","-1.6089","26.0","NANTES BOUGUENAIS, FR","    107.0","","     107.0","E","       113","E","        53","E","         4","E","         0","E","        51","E","         1","E","       116","E","         3","E","   -6.8","E,0208, ","  31.6"," ,E,0701, ","   34.0","E,0811, ","-0.2","E,1111","","","","","","","","","-0.4","E,0316","-2.2","E,0223","-6.8","E,0208","-6.8","E,0208","","","    2697.0","0","    2697.0","E","    546.3"," ,E","     11.72","E","     16.68","E","      6.77","E"
"FRM00007222","1954","47.15","-1.6089","26.0","NANTES BOUGUENAIS, FR","     20.5","","      20.5","E","       161","E","        88","E","         1","E","         0","E","        35","E","         5","E","        65","E","         0","E","  -10.5","E,0201, ","  34.3"," ,E,1122, ","   30.2","E,0831, ","0.0","E,1110","-2.4","E,1119","","","","","","","0.0","E,0406","-4.6","E,0208","-4.6","E,0208","-7.2","E,0207","-10.2","E,0206","    2514.3","3","    2514.3","E","    790.2"," ,E","     11.28","E","     15.81","E","      6.75","E"
"FRM00007222","1955","47.15","-1.6089","26.0","NANTES BOUGUENAIS, FR","    187.0","","     187.0","E","       121","E","        69","E","         2","E","         0","E","        61","E","         1","E","       112","E","         6","E","   -7.1","E,0104, ","  35.6"," ,E,0608, ","   34.6","E,0821, ","-0.1","E,1018","-4.0","E,1102","-4.9","E,1126","","","","","-0.2","E,0401","-3.8","E,0319","-4.4","E,0301","-7.1","E,0104","","","    2443.0","0","    2443.0","E","    685.1"," ,E","     11.96","E","     16.98","E","      6.94","E"
"FRM00007222","1956","47.15","-1.6089","26.0","NANTES BOUGUENAIS, FR","     39.0","","      39.0","E","       137","E","        76","E","         2","E","         0","E","        62","E","         8","E","        79","E","         1","E","  -15.6","E,0215, ","  39.5"," ,E,0824, ","   33.4","E,0708, ","-0.9","E,1027","-4.2","E,1123","-5.1","E,1124","","","","","-0.3","E,0418","-3.0","E,0314","-5.8","E,0228","-10.0","E,0224","-10.0","E,0224","    2612.0","0","    2612.0","E","    758.2"," ,E","     10.68","E","     15.21","E","      6.15","E"
"FRM00007222","1957","47.15","-1.6089","26.0","NANTES BOUGUENAIS, FR","    121.5","","     121.5","E","       139","E","        79","E","         5","E","         0","E","        31","E","         2","E","        83","E","         6","E","   -9.1","E,0120, ","  45.9"," ,E,1103, ","   34.2","E,0628, ","-0.6","E,1125","-3.8","E,1202","","","","","","","-0.6","E,0414","-3.8","E,0221","-7.6","E,0121","-7.6","E,0121","-9.1","E,0120","    2359.4","4","    2359.4","E","    811.2"," ,E","     12.04","E","     16.54","E","      7.53","E"
"FRM00007222","1958","47.15","-1.6089","26.0","NANTES BOUGUENAIS, FR","     60.5","","      60.5","E","       182","E","       102","E","         3","E","         0","E","        36","E","         0","E","        82","E","         0","E","   -5.7","E,0312, ","  34.5"," ,E,0626, ","   29.5","E,0719, ","-0.1","E,1112","-5.3","E,1205","-5.3","E,1205","","","","","-0.1","E,0412","-5.7","E,0312","-5.7","E,0312","","","","","    2593.5","5","    2593.5","E","   1000.9"," ,E","     11.62","E","     15.64","E","      7.61","E"
"FRM00007222","1959","47.15","-1.6089","26.0","NANTES BOUGUENAIS, FR","    187.0","","     187.0","E","       135","E","        77","E","         0","E","         0","E","        25","E","         0","E","       137","E","         2","E","   -4.3","E,0110, ","  24.8"," ,E,1220, ","   34.4","E,0708, ","-1.6","E,1107","-3.0","E,1109","","","","","","","-1.0","E,0320","-3.0","E,0130","","","","","","","    2311.2","2","    2311.2","E","    751.1"," ,E","     12.97","E","     17.83","E","      8.11","E"
"FRM00007222","1960","47.15","-1.6089","26.0","NANTES BOUGUENAIS, FR","     74.3","","      74.3","E","       188","E","       106","E","         4","E","         0","E","        31","E","         3","E","       108","E","         2","E","   -7.3","E,0114, ","  36.0"," ,E,1204, ","   33.3","E,0618, ","-0.2","E,1017","-2.9","E,1214","","","","","","","-2.0","E,0219","-2.9","E,0214","-5.3","E,0210","-7.1","E,0116","","","    2094.1","1","    2094.1","E","   1076.1"," ,E","     12.07","E","     16.48","E","      7.66","E"
"FRM00007222","1961","47.15","-1.6089","26.0","NANTES BOUGUENAIS, FR","    139.3","","     139.3","E","       137","E","        79","E","         6","E","         0","E","        19","E","         1","E","       112","E","         8","E","   -5.8","E,1218, ","  50.1"," ,E,0102, ","   35.2","E,0831, ","-1.6","E,1129","-5.8","E,1218","-5.8","E,1218","","","","","-0.1","E,0323","-2.8","E,0113","","","","","","","    2284.2","2","    2284.2","E","    924.4"," ,E","     12.64","E","     17.09","E","      8.19","E"
"FRM00007222","1962","47.15","-1.6089","26.0","NANTES BOUGUENAIS, FR","     82.8","","      82.8","E","       128","E","        70","E","         3","E","         0","E","        53","E","         4","E","       108","E","         2","E","  -10.2","E,1227, ","  31.7"," ,E,0328, ","   32.6","E,0902, ","-1.8","E,1113","-2.9","E,1114","-4.4","E,1205","-7.2","E,1224","-10.2","E,1227","-0.1","E,0417","-4.3","E,0314","-4.8","E,0306","","","","","    2503.4","4","    2503.4","E","    715.8"," ,E","     11.21","E","     15.65","E","      6.76","E"
