"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014838","1884","46.5458","-87.3795","186.8","MARQUETTE, MI US","     98.8","","      98.8","F","       163","F","        86","F","         7","F","","","","","        59","F","       179","F","        99","F","        75","F","         2","F","","","","","","","  -28.9","F,0215, ","","","","","  66.0"," ,F,1002, ","   32.8","F,0629, ","-4.5","F,1022","-4.5","F,1022","-4.5","F,1022","-6.7","F,1117","-10.9","F,1118","-0.6","F,0528","-5.6","F,0429","-5.6","F,0429","-7.8","F,0408","-9.4","F,0331","    5597.1","1","    5597.1","F","   1048.7"," ,F","","","","","      3.50","F","      8.77","F","     -1.78","F","","","","","",""
"USW00014838","1885","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","       146","F","        65","F","         4","F","","","","","","","","","","","","","","","","","","","","","","","","","","","  38.4"," ,F,0517, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    710.1"," ,F","","","","","","","","","","","","","","","",""
"USW00014838","1886","46.5458","-87.3795","186.8","MARQUETTE, MI US","    131.3","","     131.3","F","","","","","","","","","","","        22","F","       168","F","        89","F","        70","F","         5","F","","","","","","","  -27.7","F,0123, ","","","","","","","   36.5","F,0809, ","-0.1","F,1001","-2.2","F,1026","-5.6","Z,1106","-7.2","F,1118","-11.7","F,1127","-0.2","F,0525","-2.2","Z,0507","-4.7","F,0407","-13.1","F,0404","-13.1","F,0404","    4982.0","0","    4982.0","F","","","","","","","      4.80","F","      9.73","F","     -0.13","F","","","","","",""
"USW00014838","1887","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","       158","F","        77","F","         3","F","","","","","","","","","","","","","","","","","","","","","","","","","","","  55.6"," ,F,0608, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    651.6"," ,F","","","","","","","","","","","","","","","",""
"USW00014838","1888","46.5458","-87.3795","186.8","MARQUETTE, MI US","     91.7","","      91.7","F","       176","F","        84","F","         6","F","","","","","        39","F","       174","F","       100","F","        65","F","         3","F","","","","","","","  -32.6","F,0209, ","","","","","  40.1"," ,F,0917, ","   34.2","F,0825,+","-0.1","F,1006","-5.1","F,1115","-5.1","F,1115","-10.0","Z,1116","-10.0","Z,1116","-0.8","F,0518","-3.4","F,0515","-5.7","F,0502","-10.0","Z,0408","-10.0","Z,0408","    5740.2","2","    5740.2","F","    901.9"," ,F","","","","","      3.25","F","      7.60","F","     -1.09","F","","","","","",""
"USW00014838","1889","46.5458","-87.3795","186.8","MARQUETTE, MI US","    124.2","","     124.2","F","       168","F","        83","F","         3","F","","","","","         7","F","       174","F","        70","F","        76","F","         0","F","","","","","","","  -29.4","F,0223, ","","","","","  41.4"," ,F,0923, ","   31.1","F,0828,+","-0.6","F,1007","-3.3","Z,1020","-4.4","F,1023","-8.9","F,1116","-8.9","F,1116","0.0","F,0530","-2.2","F,0414","-5.6","F,0406","-7.8","F,0405","-8.9","F,0330","    4861.4","4","    4861.4","F","    770.1"," ,F","","","","","      5.47","F","      9.72","F","      1.22","F","","","","","",""
"USW00014838","1890","46.5458","-87.3795","186.8","MARQUETTE, MI US","     99.6","","      99.6","F","       185","F","        83","F","         4","F","","","","","        10","F","       186","F","        84","F","        62","F","         1","F","","","","","","","  -24.4","F,0306, ","","","","","  58.9"," ,F,0723, ","   32.8","F,0728, ","0.0","F,1021","-2.2","F,1029","-5.6","F,1103","-7.2","F,1130","-13.9","F,1201","0.0","F,0516","-2.2","F,0515","-4.4","F,0501","-6.7","F,0419","-10.0","F,0401","    4907.5","5","    4907.5","F","    875.9"," ,F","","","","","      4.89","F","      9.00","F","      0.79","F","","","","","",""
"USW00014838","1891","46.5458","-87.3795","186.8","MARQUETTE, MI US","    136.1","","     136.1","F","       165","F","        80","F","         4","F","","","","","        11","F","       165","F","        84","F","        79","F","         5","F","","","","","","","  -24.4","F,0204, ","","","","","  52.8"," ,F,0820, ","   34.4","F,0614, ","-1.1","F,1020","-2.2","F,1101","-4.4","F,1102","-6.7","F,1114","-10.6","F,1117","-0.6","F,0605","-2.2","F,0505","-4.4","F,0409","-8.9","F,0408","-8.9","F,0408","    4896.8","8","    4896.8","F","    858.8"," ,F","","","","","      5.48","F","      9.89","F","      1.06","F","","","","","",""
"USW00014838","1892","46.5458","-87.3795","186.8","MARQUETTE, MI US","    162.3","","     162.3","F","       145","F","        69","F","         2","F","","","","","        18","F","       170","F","       100","F","        76","F","         3","F","","","","","","","  -23.3","F,0110, ","","","","","  38.9"," ,F,0102, ","   34.4","F,0612, ","-1.1","F,1030","-3.9","F,1104","-6.7","F,1105","-6.7","F,1105","-9.4","F,1120","0.0","F,0507","-5.0","F,0430","-5.0","F,0430","-8.9","F,0425","-8.9","F,0425","    5008.9","9","    5008.9","F","    693.5"," ,F","","","","","      4.91","F","      8.80","F","      1.02","F","","","","","",""
"USW00014838","1948","46.5458","-87.3795","186.8","MARQUETTE, MI US","    194.2","","     194.2","0","       131","0","        56","0","         2","0","      123","","        20","0","        22","0","       154","0","        86","0","        78","0","         7","0","        84"," ","","","        25"," ","  -22.8","0,0311,+","   635"," ,Z,0202,+","   155"," ,0,1119,+","  52.6"," ,0,0604, ","   38.3","0,0824, ","-3.3","0,1017","-3.3","0,1017","-5.6","0,1123","-7.2","0,1201","-11.7","0,1210","0.0","0,0519","-2.8","X,0417","-6.7","X,0409","-6.7","X,0409","-9.4","X,0328","","","","","    570.9"," ,0","","","     1787"," ,0","      5.90","0","     10.25","0","      1.56","0","","","","","",""
"USW00014838","1949","46.5458","-87.3795","186.8","MARQUETTE, MI US","    231.7","","     231.7","0","       156","0","        81","0","         8","0","      121","","        33","0","         4","0","       157","0","        82","0","        98","0","        11","0","","","","","","","  -19.4","0,0129, ","   686"," ,0,0213, ","   213"," ,0,1126,+","  99.8"," ,0,0728, ","   36.1","0,0808, ","-1.1","0,1024","-3.9","0,1031","-5.0","0,1120","-8.9","0,1121","-8.9","0,1121","0.0","0,0520","-3.9","0,0424","-5.6","0,0402","-8.9","0,0320","-8.9","0,0320","    4384.3","3","    4384.3","0","    984.0"," ,0","","","     2864"," ,0","      6.68","0","     11.06","0","      2.29","0","","","","","",""
"USW00014838","1950","46.5458","-87.3795","186.8","MARQUETTE, MI US","    109.8","","     109.8","0","       160","0","        80","0","         4","0","      157","","        53","0","        15","0","       178","0","       103","0","        69","0","         2","0","        54"," ","","","        18"," ","  -25.6","0,0130, ","   813"," ,0,0221,+","   257"," ,0,1126, ","  33.5"," ,0,0410, ","   33.9","0,0623, ","0.0","0,1023","-2.8","0,1104","-7.2","0,1110","-7.2","0,1110","-9.4","0,1111","0.0","0,0516","-3.9","0,0508","-5.6","0,0415","-7.8","0,0413","-11.1","0,0412","    4919.8","8","    4919.8","0","    849.8"," ,0","","","     4859"," ,0","      4.39","0","      8.76","0","      0.01","0","","","","","",""
"USW00014838","1951","46.5458","-87.3795","186.8","MARQUETTE, MI US","    100.2","","     100.2","0","       158","0","        94","0","         9","0","      140","","        34","0","        18","0","       161","0","       100","0","        65","0","         2","0","        72"," ","","","        26"," ","  -27.2","0,0130,+","   864"," ,0,0212, ","   297"," ,0,0413, ","  39.6"," ,0,0624, ","   32.8","0,0729,+","-1.1","0,1024","-5.6","0,1031","-5.6","0,1031","-10.6","0,1101","-10.6","0,1101","-2.8","0,0513","-2.8","0,0513","-4.4","0,0419","-8.9","0,0326","-8.9","0,0326","    4938.9","9","    4938.9","0","   1057.1"," ,0","","","     2896"," ,0","      4.82","0","      8.79","0","      0.86","0","","","","","",""
"USW00014838","1952","46.5458","-87.3795","186.8","MARQUETTE, MI US","    207.6","","     207.6","0","       142","0","        58","0","         3","0","      120","","        23","0","         4","0","       161","0","        79","0","        85","0","         6","0","        57"," ","","","        16"," ","  -21.1","0,0129, ","   533"," ,0,0222,+","   274"," ,0,0122, ","  37.6"," ,0,0710, ","   33.9","0,0912, ","-0.6","0,1003","-2.8","0,1005","-6.7","0,1127","-6.7","0,1127","-10.6","0,1128","0.0","0,0503","-3.3","0,0412","-8.9","0,0411","-8.9","0,0411","-8.9","0,0411","    4814.3","3","    4814.3","0","    642.3"," ,0","","","     2276"," ,0","      6.64","0","     10.88","0","      2.40","0","","","","","",""
"USW00014838","1953","46.5458","-87.3795","186.8","MARQUETTE, MI US","    220.3","","     220.3","0","       165","0","        84","0","         3","0","      116","","        35","0","         4","0","       150","0","        73","0","        89","0","         6","0","        47"," ","","","        18"," ","  -21.7","0,0201, ","   838"," ,0,0223,+","   236"," ,0,0426,+","  39.9"," ,0,0630, ","   35.6","0,0901, ","0.0","0,1101","-2.8","0,1104","-4.4","0,1126","-6.7","0,1129","-9.4","0,1214","0.0","0,0513","-2.2","0,0429","-5.0","0,0417","-11.7","0,0308","-11.7","0,0308","    4521.7","7","    4521.7","0","    882.4"," ,0","","","     2917"," ,0","      6.94","0","     10.98","0","      2.90","0","","","","","",""
"USW00014838","1954","46.5458","-87.3795","186.8","MARQUETTE, MI US","    123.7","","     123.7","0","       173","0","        76","0","         4","0","      144","","        23","0","         7","0","       154","0","        81","0","        73","0","         1","0","        47"," ","","","        22"," ","  -23.9","0,0117, ","   508"," ,0,0315,+","   198"," ,0,0507, ","  35.6"," ,0,0426, ","   32.2","0,0624, ","0.0","0,1007","-3.3","0,1030","-4.4","0,1031","-8.9","0,1202","-8.9","0,1202","0.0","0,0526","-3.9","0,0506","-5.6","0,0505","-6.7","0,0408","-11.7","0,0404","    4422.6","6","    4422.6","0","    772.9"," ,0","","","     1966"," ,0","      5.96","0","      9.84","0","      2.07","0","","","","","",""
"USW00014838","1955","46.5458","-87.3795","186.8","MARQUETTE, MI US","    294.9","","     294.9","0","       172","0","        80","0","         5","0","      140","","        36","0","         5","0","       155","0","       100","0","       101","0","        11","0","        42"," ","","","        25"," ","  -18.3","0,0128, ","   660"," ,0,0323, ","   249"," ,0,0322, ","  52.1"," ,0,0528, ","   35.0","0,0819, ","-1.1","0,1024","-2.2","0,1107","-8.9","0,1116","-8.9","0,1116","-8.9","0,1116","0.0","0,0517","-2.2","0,0509","-8.3","0,0329","-8.3","0,0329","-10.0","0,0328","    4444.9","9","    4444.9","0","    811.3"," ,0","","","     2737"," ,0","      6.69","0","     10.90","0","      2.48","0","","","","","",""
"USW00014838","1956","46.5458","-87.3795","186.8","MARQUETTE, MI US","     97.7","","      97.7","0","       148","0","        65","0","         3","0","      145","","        33","0","         2","0","       172","0","        96","0","        60","0","         3","0","        62"," ","","","        16"," ","  -20.6","0,0121, ","   584"," ,0,0312, ","   226"," ,0,1121, ","  47.5"," ,0,0708, ","   37.2","0,0613, ","-0.6","0,1107","-2.2","0,1109","-5.0","0,1110","-13.3","0,1122","-13.3","0,1122","-0.6","0,0524","-2.2","0,0429","-4.4","0,0424","-6.7","0,0324","-12.2","0,0318","    4773.4","4","    4773.4","0","    681.7"," ,0","","","     2533"," ,0","      5.57","0","      9.67","0","      1.47","0","","","","","",""
"USW00014838","1957","46.5458","-87.3795","186.8","MARQUETTE, MI US","    147.5","","     147.5","0","       142","0","        55","0","         3","0","      144","","        23","0","        11","0","       157","0","        87","0","        78","0","         4","0","        47"," ","","","        14"," ","  -22.8","0,0116, ","   457"," ,0,0203,+","   178"," ,0,1118, ","  34.8"," ,0,1108, ","   35.6","0,0802, ","-1.1","0,1025","-3.3","0,1108","-5.6","0,1109","-6.7","0,1110","-9.4","0,1124","-2.2","0,0516","-2.2","0,0516","-4.4","0,0413","-7.2","0,0408","-13.3","0,0310","    4788.9","9","    4788.9","0","    610.8"," ,0","","","     2335"," ,0","      5.67","0","      9.87","0","      1.47","0","","","","","",""
"USW00014838","1958","46.5458","-87.3795","186.8","MARQUETTE, MI US","    128.1","","     128.1","0","       167","0","        71","0","         1","0","      134","","        41","0","        12","0","       153","0","        77","0","        75","0","         2","0","        69"," ","","","        20"," ","  -21.7","0,0216, ","   864"," ,0,0219, ","   251"," ,0,0106, ","  37.1"," ,0,0809, ","   33.9","0,0809, ","-0.6","0,1107","-5.6","0,1124","-5.6","0,1124","-8.3","0,1126","-11.7","0,1127","-1.1","0,0509","-3.9","0,0505","-6.7","0,0429","-6.7","0,0429","-10.0","0,0222","    4612.9","9","    4612.9","0","    646.9"," ,0","","","     3086"," ,0","      5.81","0","      9.84","0","      1.78","0","","","","","",""
"USW00014838","1959","46.5458","-87.3795","186.8","MARQUETTE, MI US","    246.7","","     246.7","0","       154","0","        62","0","         5","0","      158","","        35","0","        17","0","       179","0","        88","0","        97","0","         7","0","        62"," ","","","        24"," ","  -24.4","0,0123, ","   686"," ,0,0307, ","   231"," ,0,0306, "," 103.1"," ,0,1024, ","   33.9","0,0609, ","-0.6","0,1014","-2.2","0,1027","-4.4","0,1105","-10.0","0,1106","-10.0","0,1106","0.0","0,0515","-2.8","0,0427","-4.4","0,0412","-8.9","0,0328","-8.9","0,0328","    4821.3","3","    4821.3","0","    869.4"," ,0","","","     3065"," ,0","      5.67","0","      9.91","0","      1.44","0","","","","","",""
"USW00014838","1960","46.5458","-87.3795","186.8","MARQUETTE, MI US","    151.0","","     151.0","0","       170","0","        82","0","        11","0","      151","","        55","0","         6","0","       162","0","       102","0","        77","0","         3","0","        74"," ","","","        17"," ","  -20.6","0,0105, ","   838"," ,0,0305, ","   208"," ,0,0304, ","  63.8"," ,0,0828, ","   33.3","0,0906, ","0.0","0,1019","-2.2","0,1023","-4.4","0,1110","-8.3","0,1201","-15.0","0,1208","0.0","0,0513","-2.8","0,0501","-6.7","0,0410","-6.7","0,0410","-11.1","0,0326","    4823.3","3","    4823.3","0","   1052.1"," ,0","","","     4486"," ,0","      5.66","0","      9.74","0","      1.58","0","","","","","",""
"USW00014838","1961","46.5458","-87.3795","186.8","MARQUETTE, MI US","    168.6","","     168.6","0","       147","0","        64","0","         6","0","      138","","        27","0","        12","0","       164","0","        82","0","        90","0","         6","0","        61"," ","","","        18"," ","  -22.8","0,0203, ","   635"," ,0,0307, ","   345"," ,0,1212, ","  40.9"," ,0,0416, ","   33.9","0,0831,+","0.0","0,1003","-2.8","0,1106","-5.0","0,1108","-7.2","0,1120","-10.0","0,1207","-0.6","0,0517","-2.8","0,0501","-5.0","0,0409","-7.2","0,0330","-12.2","0,0317","    4682.6","6","    4682.6","0","    702.3"," ,0","","","     2858"," ,0","      6.11","0","     10.36","0","      1.86","0","","","","","",""
"USW00014838","1962","46.5458","-87.3795","186.8","MARQUETTE, MI US","    110.3","","     110.3","0","       153","0","        75","0","         2","0","      142","","        34","0","        17","0","       161","0","        84","0","        68","0","         5","0","        55"," ","","","        13"," ","  -25.0","0,0301,+","  1016"," ,0,0226, ","   208"," ,0,0312, ","  34.0"," ,0,0913, ","   34.4","0,0516, ","-1.1","0,1023","-2.2","0,1024","-4.4","0,1025","-7.2","0,1208","-16.1","0,1210","0.0","0,0509","-4.4","0,0420","-4.4","0,0420","-6.7","0,0402","-10.6","0,0305","    4783.1","1","    4783.1","0","    661.2"," ,0","","","     2727"," ,0","      5.13","0","      9.26","0","      1.00","0","","","","","",""
"USW00014838","1963","46.5458","-87.3795","186.8","MARQUETTE, MI US","    217.2","","     217.2","0","       140","0","        63","0","         2","0","      128","","        24","0","        36","0","       151","0","        94","0","        90","0","         8","0","        59"," ","","","        24"," ","  -29.4","0,0123, ","   635"," ,0,0322,+","   257"," ,0,0112, ","  28.2"," ,0,0717, ","   38.3","0,0630, ","-1.1","0,1102","-6.1","0,1123","-6.1","0,1123","-7.2","0,1124","-9.4","0,1130","-1.7","0,0523","-2.2","0,0522","-4.4","0,0409","-7.2","0,0404","-10.6","0,0322","    4997.7","7","    4997.7","0","    614.4"," ,0","","","     2077"," ,0","      5.74","0","     10.39","0","      1.09","0","","","","","",""
"USW00014838","1964","46.5458","-87.3795","186.8","MARQUETTE, MI US","    148.8","","     148.8","0","       161","0","        77","0","         4","0","      145","","        36","0","         4","0","       155","0","        83","0","        82","0","         8","0","        21"," ","","","        10"," ","  -20.6","0,1217, ","   610"," ,0,0221, ","   241"," ,0,0207, ","  49.0"," ,0,0724, ","   36.7","0,0522, ","0.0","0,1005","-2.2","0,1006","-10.6","0,1119","-10.6","0,1119","-10.6","0,1119","-0.6","0,0425","-2.2","0,0419","-5.0","0,0408","-10.0","0,0404","-10.0","0,0404","    4312.8","8","    4312.8","0","    800.7"," ,0","","","     2532"," ,0","      6.33","0","     10.69","0","      1.98","0","","","","","",""
"USW00014838","1965","46.5458","-87.3795","186.8","MARQUETTE, MI US","     99.0","","      99.0","0","       164","0","        77","0","         0","0","      158","","        24","0","        16","0","       167","0","        79","0","        72","0","         5","0","","","","","","","  -25.0","0,0129, ","   864"," ,0,0329, ","   343"," ,0,0212, ","  24.9"," ,0,0507, ","   37.2","0,0814, ","0.0","0,0926","-3.3","0,1028","-5.6","0,1109","-7.2","0,1127","-8.9","0,1206","-4.4","0,0428","-4.4","0,0428","-4.4","0,0428","-8.9","0,0403","-8.9","0,0403","    4877.6","6","    4877.6","0","    716.7"," ,0","      52.2","X","     2108"," ,0","      5.18","0","      9.48","0","      0.89","0","   148068","X","       315","X","      16.1","X"
"USW00014838","1966","46.5458","-87.3795","186.8","MARQUETTE, MI US","    206.7","","     206.7","0","       170","0","        73","0","         5","0","      155","","        38","0","        11","0","       175","0","        86","0","        83","0","         7","0","         3"," ","","","         5"," ","  -25.0","0,0218, ","   610"," ,0,1230, ","   259"," ,0,0323, ","  30.7"," ,0,1014, ","   34.4","0,0630, ","0.0","0,1013","-3.3","0,1029","-4.4","0,1030","-9.4","0,1112","-9.4","0,1112","-0.6","0,0513","-2.2","0,0510","-6.1","0,0331","-8.9","0,0328","-8.9","0,0328","    4753.6","6","    4753.6","0","    764.5"," ,0","      50.6","X","     3548"," ,0","      5.90","0","      9.95","0","      1.86","0","   144054","X","       315","X","      17.0","X"
"USW00014838","1967","46.5458","-87.3795","186.8","MARQUETTE, MI US","    124.1","","     124.1","0","       163","0","        69","0","         5","0","      146","","        32","0","        15","0","       173","0","        87","0","        80","0","         1","0","","","","","","","  -24.4","0,0212,+","   813"," ,0,0221, ","   198"," ,0,0107, ","  37.1"," ,0,0417, ","   33.3","0,0721, ","0.0","0,1019","-3.9","0,1104","-5.0","0,1105","-7.2","0,1114","-10.6","0,1127","-1.7","0,0522","-2.2","0,0504","-4.4","0,0425","-6.7","0,0411","-9.4","0,0403","    4819.8","8","    4819.8","0","    690.3"," ,0","      53.1","X","     2534"," ,0","      5.16","0","      9.49","0","      0.84","0","   148512","X","       180","X","      18.3","X"
