"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CSMI","2004","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    476.9","","     476.9","U","         0","U","         0","U","         0","U","       211","U","         8","U","    5.0","U,1201,+","   39.4","U,0905, ","     643.0","0","     643.0","U","     17.73","U","     22.50","U","     12.95","U"
"USR0000CSMI","2005","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    420.1","","     420.1","U","         0","U","         0","U","         0","U","       223","U","         9","U","    5.6","U,0106,+","   36.1","U,0928, ","     726.0","0","     726.0","U","     17.71","U","     22.38","U","     13.05","U"
"USR0000CSMI","2006","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    614.4","","     614.4","U","         0","U","         0","U","         0","U","       234","U","        14","U","    4.4","U,1220,+","   36.7","U,0627,+","     696.2","2","     696.2","U","     18.14","U","     23.20","U","     13.06","U"
"USR0000CSMI","2008","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    729.3","","     729.3","U","         0","U","         0","U","         0","U","       234","U","        28","U","    2.8","U,0215, ","   37.2","U,0427, ","     791.5","5","     791.5","U","     18.32","U","     23.47","U","     13.17","U"
"USR0000CSMI","2009","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    633.7","","     633.7","U","         0","U","         0","U","         0","U","       246","U","        20","U","    4.4","U,1223,+","   38.9","U,0923,+","     615.2","2","     615.2","U","     18.32","U","     23.40","U","     13.24","U"
"USR0000CSMI","2010","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    350.4","","     350.4","U","         0","U","         0","U","         0","U","       207","U","        12","U","    4.4","U,1231, ","   41.7","U,0927, ","     696.8","8","     696.8","U","     17.21","U","     21.97","U","     12.45","U"
"USR0000CSMI","2011","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    407.1","","     407.1","U","         0","U","         0","U","         0","U","       228","U","         8","U","    3.3","U,0227, ","   38.3","U,1012,+","     764.9","9","     764.9","U","     17.34","U","     22.37","U","     12.30","U"
"USR0000CSMI","2012","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    592.8","","     592.8","U","         0","U","         0","U","         0","U","       247","U","        20","U","    4.4","U,1219, ","   41.1","U,0914, ","     709.1","1","     709.1","U","     18.13","U","     23.22","U","     13.04","U"
"USR0000CSMI","2013","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    530.3","","     530.3","U","         0","U","         0","U","         0","U","       248","U","        17","U","    3.3","U,0115, ","   36.7","U,0829, ","     656.8","8","     656.8","U","     18.04","U","     23.04","U","     13.05","U"
"USR0000CSMI","2014","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    881.0","","     881.0","U","         0","U","         0","U","         0","U","       279","U","        37","U","    3.9","U,1231, ","   38.3","U,0916, ","     431.8","8","     431.8","U","     19.73","U","     24.80","U","     14.66","U"
"USR0000CSMI","2015","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    866.8","","     866.8","U","         0","U","         0","U","         0","U","       269","U","        25","U","    3.3","U,1226,+","   38.9","U,1009,+","     346.6","6","     346.6","U","     19.53","U","     24.44","U","     14.62","U"
"USR0000CSMI","2016","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    751.0","","     751.0","U","         0","U","         0","U","         0","U","       266","U","        26","U","    4.4","U,0202, ","   38.3","U,0619, ","     534.9","9","     534.9","U","     19.10","U","     24.11","U","     14.10","U"
"USR0000CSMI","2017","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    731.8","","     731.8","U","         0","U","         0","U","         0","U","       273","U","        18","U","    5.6","U,0225,+","   39.4","U,1024, ","     523.1","1","     523.1","U","     19.03","U","     24.16","U","     13.90","U"
"USR0000CSMI","2018","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    673.4","","     673.4","U","         0","U","         0","U","         0","U","       273","U","        15","U","    3.9","U,0220, ","   41.1","U,0706, ","     418.6","6","     418.6","U","     18.85","U","     23.80","U","     13.89","U"
"USR0000CSMI","2019","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    540.2","","     540.2","U","         0","U","         0","U","         0","U","       232","U","        14","U","    2.8","U,0219, ","   36.7","U,1024, ","     663.3","3","     663.3","U","     17.87","U","     22.68","U","     13.06","U"
"USR0000CSMI","2020","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    807.4","","     807.4","U","         0","U","         0","U","         0","U","       256","U","        37","U","    4.4","U,0205, ","   41.1","U,0905, ","     608.2","2","     608.2","U","     18.93","U","     24.11","U","     13.76","U"
"USR0000CSMI","2021","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    626.2","","     626.2","U","         0","U","         0","U","         0","U","       226","U","        22","U","    5.2","U,1216, ","   38.3","U,0615, ","     627.3","3","     627.3","U","     18.14","U","     23.12","U","     13.17","U"
"USR0000CSMI","2022","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    707.7","","     707.7","U","         0","U","         0","U","         0","U","       248","U","        21","U","    4.3","U,0224, ","   37.8","U,0903, ","     589.6","6","     589.6","U","     18.67","U","     23.71","U","     13.64","U"
"USR0000CSMI","2023","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    508.0","","     508.0","U","         0","U","         0","U","         0","U","       218","U","        10","U","    3.9","U,0302,+","   35.0","U,1005, ","     863.8","8","     863.8","U","     17.63","U","     22.32","U","     12.94","U"
"USR0000CSMI","2024","32.685","-116.9736","129.5","SAN MIGUEL CALIFORNIA, CA US","    512.3","","     512.3","U","         0","U","         0","U","         0","U","       237","U","        10","U","    4.4","U,0108, ","   41.1","U,0908, ","     598.3","3","     598.3","U","     17.91","U","     22.76","U","     13.06","U"
