"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00220585","2006","31.23525","-88.91877","52.4","BEAUMONT EXP.STATION, MS US","   1423.0","","    1423.0","0","        78","0","        63","0","        18","0","        0","","         0","0","         0","0","        52","0","         0","0","       289","0","       129","0","   -6.7","0,1210,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 106.2"," ,0,1231, ","   38.9","0,0718, ","0.0","0,1113","-2.2","0,1123","-6.7","0,1205","-6.7","0,1205","","","-0.6","0,0327","-2.2","0,0303","-5.6","0,0215","","","","","    1075.8","8","      30.0","0,3,2","    1075.8","0","      36.7","0,3,2","      -6.1","0,3,2","       7.8","0,3,2","      18.7","0,3,2","      23.8","0,3,2","   1384.4"," ,0","        0"," ,0","     19.35","0","     27.20","0","     11.51","0"
"USC00220585","2007","31.23525","-88.91877","52.4","BEAUMONT EXP.STATION, MS US","   1440.9","","    1440.9","0","        90","0","        68","0","        11","0","        0","","         0","0","         0","0","        43","0","         0","0","       281","0","       132","0","   -7.2","0,0129, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  97.0"," ,0,1023, ","   40.6","0,0814,+","-1.1","0,1108","-2.2","0,1116","-5.0","0,1217","","","","","-2.8","0,0306","-2.8","0,0306","-5.0","0,0220","-7.2","0,0129","","","    1112.3","3","      31.1","0,3,2","    1112.3","0","      37.2","0,3,2","       5.6","0,3,2","       7.2","0,3,2","      19.5","0,3,2","      23.2","0,3,2","   1144.9"," ,0","        0"," ,0","     19.43","0","     26.95","0","     11.91","0"
"USC00220585","2008","31.23525","-88.91877","52.4","BEAUMONT EXP.STATION, MS US","   1323.8","","    1323.8","0","       106","0","        88","0","        22","0","        0","","         0","0","         0","0","        67","0","         0","0","       282","0","       111","0","   -7.8","0,0122,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  84.3"," ,0,0902, ","   37.8","0,0722,+","-0.6","0,1028","-3.3","0,1119","-5.0","0,1122","","","","","-0.6","0,0415","-2.8","0,0326","-5.0","0,0214","-7.8","0,0122","","","    1055.3","3","","","    1055.3","0","","","","","","","","","","","   1567.1"," ,0","        0"," ,0","     18.73","0","     26.29","0","     11.16","0"
"USC00220585","2009","31.23525","-88.91877","52.4","BEAUMONT EXP.STATION, MS US","   1388.7","","    1388.7","0","       115","0","        90","0","        22","0","        0","","         0","0","         0","0","        43","0","         0","0","       266","0","       107","0","   -7.2","0,0122,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 227.8"," ,0,0504, ","   39.4","0,0703,+","-2.2","0,1127","-2.2","0,1127","-4.4","0,1229","","","","","0.0","0,0305","-2.8","0,0304","-5.0","0,0223","-6.7","0,0206","","","    1076.2","2","      32.2","0,3,2","    1076.2","0","      37.8","0,3,2","       3.3","0,3,2","       7.2","0,3,2","      18.9","0,3,2","      23.0","0,3,2","   2182.1"," ,0","        0"," ,0","     19.01","0","     25.97","0","     12.06","0"
"USC00220585","2010","31.23525","-88.91877","52.4","BEAUMONT EXP.STATION, MS US","   1543.4","","    1543.4","0","        91","0","        71","0","        12","0","","","         0","0","         0","0","        72","0","         0","0","       260","0","       139","0","  -10.6","0,0112,+","","","     0"," ,0,1231,+","  74.4"," ,0,0205, ","   39.4","0,0803,+","0.0","0,1105","-2.2","0,1127","-5.6","0,1207","-6.7","0,1209","","","-1.1","0,0308","-2.8","0,0306","-5.0","0,0226","-6.7","0,0114","-10.6","0,0112","    1455.5","5","      28.9","0,3,2","    1455.5","0","      36.7","0,3,2","       1.7","0,3,2","       3.9","0,3,2","      18.3","0,3,2","      22.5","0,3,2","   1155.6"," ,0","        0"," ,0","     18.50","0","     26.20","0","     10.81","0"
"USC00220585","2011","31.23525","-88.91877","52.4","BEAUMONT EXP.STATION, MS US","   1461.2","","    1461.2","K","","","","","","","","","","","         0","K","        54","K","         0","K","       281","K","       118","K","   -7.8","K,0114,+","","","","","","","   40.0","K,0606, ","-1.1","K,1030","-2.2","K,1112","","","","","","","-0.6","K,0308","-2.8","K,0214","-5.6","K,0213","-6.7","K,0115","","","    1215.0","0","      29.4","K,3,2","    1215.0","K","      37.2","K,3,2","       3.3","K,3,2","       5.6","K,3,2","      18.4","K,3,2","      23.3","K,3,2","","","","","     19.14","K","     26.85","K","     11.42","K"
"USC00220585","2012","31.23525","-88.91877","52.4","BEAUMONT EXP.STATION, MS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     854.9","9","","","     854.9"," ","","","","","","","","","","","","","","","","","","","",""
"USC00220585","2013","31.23525","-88.91877","52.4","BEAUMONT EXP.STATION, MS US","   1315.0","","    1315.0","7","       117","7","        95","7","        19","7","","","","","         0","7","        47","7","         0","7","       261","7","       109","7","   -5.0","7,1225, ","","","","","  72.6"," ,7,0606, ","   36.7","7,1013,+","-1.7","7,1113","-2.8","7,1114","-4.4","7,1128","","","","","-0.6","7,0329","-2.8","7,0328","","","","","","","","","","","","","","","","","","","","","","","   1678.8"," ,7","","","     18.55","7","     25.48","7","     11.63","7"
"USC00220585","2014","31.23525","-88.91877","52.4","BEAUMONT EXP.STATION, MS US","   1317.0","","    1317.0","7","        98","7","        77","7","        21","7","","","","","         0","7","        65","7","         1","7","       266","7","       112","7","  -11.7","7,0131,+","","","","","  87.6"," ,7,0316, ","   37.2","7,0824, ","-0.6","7,1101","-2.2","7,1102","-5.6","7,1119","","","","","-1.7","7,0327","-3.9","7,0301","-5.6","7,0202","-11.7","7,0131","-11.7","7,0131","    1410.1","1","      28.3","7,3,2","    1410.1","7","      38.9","7,3,2","       1.1","7,3,2","       1.7","7,3,2","      17.2","7,3,2","      22.9","7,3,2","   1530.5"," ,7","","","     18.11","7","     25.45","7","     10.76","7"
"USC00220585","2015","31.23525","-88.91877","52.4","BEAUMONT EXP.STATION, MS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1184.3","3","","","    1184.3","7","","","","","","","","","","","","","","","","","","","",""
"USC00220585","2016","31.23525","-88.91877","52.4","BEAUMONT EXP.STATION, MS US","   1511.6","","    1511.6","7","        98","7","        78","7","        23","7","","","","","         0","7","        42","7","         0","7","       291","7","       132","7","   -5.0","7,0124, ","","","",""," 113.0"," ,7,0311, ","   37.8","7,0627, ","-1.1","7,1120","-3.3","7,1121","","","","","","","0.0","7,0322","-2.2","7,0211","-4.4","7,0210","","","","","","","      30.0","7,3,2","","","      37.2","7,3,2","       3.3","7,3,2","       8.9","7,3,2","      19.3","7,3,2","      24.3","7,3,2","   1630.4"," ,7","","","     20.02","7","     27.39","7","     12.65","7"
"USC00220585","2017","31.23525","-88.91877","52.4","BEAUMONT EXP.STATION, MS US","   1344.9","","    1344.9","7","       120","7","        95","7","        28","7","","","","","         0","7","        35","7","         0","7","       301","7","        84","7","   -7.8","7,0108, ","","","",""," 103.1"," ,7,0811, ","   35.6","7,0814,+","-0.6","7,1120","-2.8","7,1123","","","","","","","-1.7","7,0317","-6.7","7,0109","-6.7","7,0109","-6.7","7,0109","","","     686.7","7","      28.9","7,3,2","     686.7","7","      32.8","7,3,2","       5.6","7,3,2","       7.8","7,3,2","      19.4","7,3,2","      23.7","7,3,2","   1983.1"," ,7","","","     19.74","7","     26.53","7","     12.95","7"
"USC00220585","2018","31.23525","-88.91877","52.4","BEAUMONT EXP.STATION, MS US","   1542.4","","    1542.4","7","       119","7","        93","7","        20","7","","","","","         0","7","        46","7","         0","7","       264","7","       126","7","  -11.7","7,0117, ","","","",""," 197.6"," ,7,1228, ","   36.7","7,0816,+","-2.2","7,1115","-2.2","7,1115","","","","","","","-1.7","7,0316","-2.2","7,0201","-8.9","7,0119","-8.9","7,0119","-8.9","7,0119","    1116.3","3","      28.9","7,3,2","    1116.3","7","      35.0","7,3,2","       2.2","7,3,2","       2.8","7,3,2","      18.7","7,3,2","      23.2","7,3,2","   1803.1"," ,7","","","     19.46","7","     26.16","7","     12.77","7"
"USC00220585","2020","31.23525","-88.91877","52.4","BEAUMONT EXP.STATION, MS US","   1445.4","","    1445.4","7","       124","7","       102","7","        23","7","","","","","         0","7","        30","7","         0","7","       287","7","        97","7","   -4.4","7,1226, ","","","",""," 101.9"," ,7,0420, ","   36.7","7,0811,+","0.0","7,1124","-3.3","7,1201","-4.4","7,1226","","","","","0.0","7,0301","-3.3","7,0122","","","","","","","","","      29.4","7,3,2","","","      34.4","7,3,2","       6.1","7,3,2","       8.9","7,3,2","      19.4","7,3,2","      23.3","7,3,2","   1773.8"," ,7","","","     19.83","7","     26.57","7","     13.09","7"
"USC00220585","2021","31.23525","-88.91877","52.4","BEAUMONT EXP.STATION, MS US","   1396.6","","    1396.6","7","       135","7","       109","7","        26","7","","","","","         0","7","        38","7","         0","7","       290","7","        85","7","   -7.8","7,0217,+","","","","","  98.3"," ,7,0425, ","   36.7","7,0825,+","0.0","7,1113","","","","","","","","","0.0","7,0308","-4.4","7,0221","-4.4","7,0221","-7.8","7,0217","","","    1092.2","2","      28.9","7,3,2","    1092.2","7","      34.4","7,3,2","      -1.1","7,3,2","       6.1","7,3,2","      18.8","7,3,2","      22.8","7,3,2","   2154.1"," ,7","","","     19.35","7","     26.06","7","     12.64","7"
"USC00220585","2022","31.23525","-88.91877","52.4","BEAUMONT EXP.STATION, MS US","   1448.2","","    1448.2","7","       112","7","        79","7","        28","7","","","","","         0","7","        57","7","         1","7","       285","7","       117","7","   -7.8","7,1224,+","","","","","  83.1"," ,7,0525, ","   39.4","7,0626,+","-1.7","7,1019","-3.3","7,1118","-7.8","7,1223","-7.8","7,1223","","","0.0","7,0315","-3.9","7,0314","-4.4","7,0206","-6.7","7,0123","","","     993.3","3","      30.6","7,3,2","     993.3","7","      36.1","7,3,2","       3.3","7,3,2","       8.3","7,3,2","      19.6","7,3,2","      23.6","7,3,2","   1739.1"," ,7","","","     19.20","7","     26.52","7","     11.87","7"
"USC00220585","2023","31.23525","-88.91877","52.4","BEAUMONT EXP.STATION, MS US","   1616.6","","    1616.6","7","        89","7","        61","7","        24","7","","","","","         0","7","        34","7","         0","7","       279","7","       113","7","   -3.9","7,0320, ","","","",""," 117.6"," ,7,0104, ","   40.0","7,0827, ","-1.1","7,1102","-2.2","7,1229","","","","","","","0.0","7,0322","-2.8","7,0321","","","","","","","     899.8","8","      32.8","7,3,2","     899.8","7","      39.4","7,3,2","       6.7","7,3,2","      11.7","7,3,2","      20.6","7,3,2","      24.6","7,3,2","   1514.2"," ,7","","","     20.25","7","     27.16","7","     13.33","7"
"USC00220585","2024","31.23525","-88.91877","52.4","BEAUMONT EXP.STATION, MS US","   1492.7","","    1492.7","7","        97","7","        71","7","        21","7","","","","","         0","7","        42","7","         1","7","       284","7","        93","7","   -9.4","7,0117, ","","","",""," 150.4"," ,7,0125, ","   37.2","7,0814, ","-2.8","7,1130","-2.8","7,1130","","","","","","","-0.6","7,0320","-2.2","7,0220","-5.0","7,0122","-8.9","7,0118","-8.9","7,0118","    1102.1","1","      29.4","7,3,2","    1102.1","7","      36.7","7,3,2","       3.3","7,3,2","       6.1","7,3,2","      19.9","7,3,2","      24.4","7,3,2","   1631.1"," ,7","","","     19.65","7","     26.24","7","     13.07","7"
