"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00003063","1954","25.4833","-111.9","18.0","SANTO DOMINGO, MX","   2244.7","","    2244.7","m","        14","m","         7","m","         2","m","         0","m","         0","m","         0","m","       365","m","       209","m","    0.6","m,1229, ","  36.8"," ,m,0922, ","   45.0","m,0829, ","","","","","","","","","      54.4","4","      54.4","m","    112.7"," ,m","     24.39","m","     33.05","m","     15.74","m"
"MXN00003063","1955","25.4833","-111.9","18.0","SANTO DOMINGO, MX","   1689.7","","    1689.7","m","         9","m","         4","m","         0","m","         0","m","         1","m","         0","m","       360","m","       147","m","    0.0","m,0217, ","  15.7"," ,m,1002, ","   45.0","m,0905, ","","","","","","","0.0","m,0217","     106.9","9","     106.9","m","     38.3"," ,m","     22.60","m","     31.87","m","     13.33","m"
"MXN00003063","1956","25.4833","-111.9","18.0","SANTO DOMINGO, MX","   1435.2","","    1435.2","m","        13","m","         6","m","         0","m","         0","m","         7","m","         0","m","       366","m","       137","m","   -4.4","m,1224, ","  14.0"," ,m,0922, ","   41.7","m,0902, ","-2.2","m,1223","-2.2","m,1223","-4.4","m,1224","-0.6","m,0205","     176.7","7","     176.7","m","     46.8"," ,m","     21.54","m","     31.09","m","     11.98","m"
"MXN00003063","1957","25.4833","-111.9","18.0","SANTO DOMINGO, MX","   1196.5","","    1196.5","m","         8","m","         6","m","         1","m","         0","m","         0","m","         0","m","       353","m","        82","m","    0.6","m,0102, ","  37.8"," ,m,1004, ","   40.6","m,0911,+","","","","","","","","","     407.4","4","     407.4","m","     89.7"," ,m","     20.65","m","     28.67","m","     12.63","m"
"MXN00003063","1958","25.4833","-111.9","18.0","SANTO DOMINGO, MX","   1635.6","","    1635.6","m","        22","m","        12","m","         1","m","         0","m","         1","m","         0","m","       365","m","       121","m","   -1.7","m,1231, ","  35.8"," ,m,0908, ","   41.7","m,0527, ","-1.7","m,1231","","","","","","","     197.8","8","     197.8","m","    124.4"," ,m","     22.25","m","     30.36","m","     14.14","m"
"MXN00003063","1961","25.4833","-111.9","18.0","SANTO DOMINGO, MX","   1204.0","","    1204.0","m","         9","m","         5","m","         0","m","         0","m","         0","m","         0","m","       360","m","        94","m","    0.6","m,0127,+","  21.8"," ,m,0803, ","   40.6","m,0906, ","","","","","","","","","     431.8","8","     431.8","m","     50.3"," ,m","     20.51","m","     29.09","m","     11.93","m"
"MXN00003063","1962","25.4833","-111.9","18.0","SANTO DOMINGO, MX","    786.7","","     786.7","m","         6","m","         5","m","         0","m","         0","m","         1","m","         0","m","       351","m","        38","m","    0.0","m,0114, ","  23.9"," ,m,0124, ","   36.7","m,0902,+","","","","","","","0.0","m,0114","     400.8","8","     400.8","m","     85.0"," ,m","     19.30","m","     27.14","m","     11.45","m"
"MXN00003063","1965","25.4833","-111.9","18.0","SANTO DOMINGO, MX","   1220.0","","    1220.0","m","         9","m","         7","m","         2","m","         0","m","         6","m","         0","m","       345","m","       115","m","    0.0","m,0309,+","  54.9"," ,m,1207, ","   42.8","m,0704, ","","","","","","","0.0","m,0309","","","","","    140.6"," ,m","     20.59","m","     29.65","m","     11.53","m"
"MXN00003063","1966","25.4833","-111.9","18.0","SANTO DOMINGO, MX","   2025.2","","    2025.2","m","         8","m","         7","m","         0","m","         0","m","         0","m","         0","m","       338","m","       193","m","    0.6","m,0127,+","  19.8"," ,m,1230, ","   43.9","m,0723,+","","","","","","","","","     288.6","6","     288.6","m","     74.5"," ,m","     23.09","m","     32.34","m","     13.83","m"
"MXN00003063","1967","25.4833","-111.9","18.0","SANTO DOMINGO, MX","   1803.7","","    1803.7","m","         6","m","         6","m","         2","m","         0","m","         0","m","         0","m","       362","m","       155","m","    3.9","m,1226, ","  61.0"," ,m,1124, ","   43.9","m,0626, ","","","","","","","","","      72.6","6","      72.6","m","    145.4"," ,m","     22.95","m","     31.57","m","     14.32","m"
"MXN00003063","1968","25.4833","-111.9","18.0","SANTO DOMINGO, MX","   1050.9","","    1050.9","m","         4","m","         4","m","         0","m","         0","m","         2","m","         0","m","       354","m","        83","m","   -2.2","m,1223, ","  15.0"," ,m,0303, ","   40.6","m,0823, ","-1.1","m,1222","-2.2","m,1223","","","","","     262.9","9","     262.9","m","     36.6"," ,m","     20.29","m","     28.83","m","     11.74","m"
"MXN00003063","1972","25.4833","-111.9","18.0","SANTO DOMINGO, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     314.6","6","     314.6","m","","","","","","","",""
"MXN00003063","1973","25.4833","-111.9","18.0","SANTO DOMINGO, MX","    935.8","","     935.8","m","        12","m","         7","m","         0","m","         0","m","         0","m","         0","m","       344","m","        59","m","    3.9","m,1221,+","  17.8"," ,m,0925, ","   38.9","m,1103, ","","","","","","","","","","","","","     63.3"," ,m","     19.99","m","     28.28","m","     11.71","m"
"MXN00003063","1974","25.4833","-111.9","18.0","SANTO DOMINGO, MX","   1109.0","","    1109.0","m","        12","m","        12","m","         1","m","         0","m","         0","m","         0","m","       345","m","        67","m","    1.7","m,1231,+","  30.0"," ,m,1107, ","   40.0","m,0827, ","","","","","","","","","     186.1","1","     186.1","m","    138.8"," ,m","     20.71","m","     28.54","m","     12.89","m"
"MXN00003063","1975","25.4833","-111.9","18.0","SANTO DOMINGO, MX","    763.4","","     763.4","m","         3","m","         3","m","         1","m","         0","m","         0","m","         0","m","       341","m","        49","m","    1.7","m,1207,+","  79.8"," ,m,0130, ","   35.6","m,0930,+","","","","","","","","","     470.6","6","     470.6","m","    104.4"," ,m","     19.10","m","     27.39","m","     10.81","m"
