"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ARM00087453","2006","-33.085","-64.261","420.9","RIO CUARTO AREA DE MATERIAL, AR","         0","S","         8","S","   -2.3","S,0816, ","-1.0","S,0520","","","","","","","","","-1.4","S,0904","-2.3","S,0816","     11.18","S"
"ARM00087453","2007","-33.085","-64.261","420.9","RIO CUARTO AREA DE MATERIAL, AR","         0","S","        26","S","  -10.6","S,0710, ","0.0","S,0525","-4.3","S,0529","-10.6","S,0710","-10.6","S,0710","-10.6","S,0710","-0.5","S,0821","-3.4","S,0804","     10.12","S"
"ARM00087453","2008","-33.085","-64.261","420.9","RIO CUARTO AREA DE MATERIAL, AR","         0","S","        10","S","   -3.8","S,0530, ","-1.2","S,0529","-3.8","S,0530","","","","","","","-0.8","S,0906","","","     10.91","S"
"ARM00087453","2009","-33.085","-64.261","420.9","RIO CUARTO AREA DE MATERIAL, AR","         0","S","        18","S","   -4.5","S,0729, ","-3.0","S,0624","-3.0","S,0624","-4.5","S,0729","","","","","-2.2","S,0929","-2.2","S,0929","     10.73","S"
