"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA005061423","1985","56.0333","-96.5333","183.0","KELSEY HYDRO, MB CA","     15.5","","      15.5","C","       107","C","        54","C","         3","C","        17","C","       122","C","       223","C","       154","C","        30","C","         0","C","  -42.5","C,0226, ","   165"," ,C,1105, ","  47.4"," ,C,0620, ","   29.5","C,0702, ","-1.0","C,0910","-4.0","C,1007","-5.5","C,1008","-14.0","C,1016","-14.0","C,1016","-0.5","C,0603","-3.0","C,0506","-5.0","C,0501","-7.0","C,0418","-11.0","C,0417","","","","","    545.0"," ,C","     1435"," ,C","     -3.42","C","      1.79","C","     -8.63","C"
"CA005061423","1986","56.0333","-96.5333","183.0","KELSEY HYDRO, MB CA","","","","","       106","C","        45","C","         2","C","        14","C","","","","","       161","C","        42","C","         1","C","","","   177"," ,C,1202, ","  32.0"," ,C,0717, ","   33.0","C,0527, ","","","","","","","","","","","","","","","","","","","","","    7864.4","4","    7864.4","C","    535.2"," ,C","     1345"," ,C","","","      2.36","C","",""
"CA005061423","1987","56.0333","-96.5333","183.0","KELSEY HYDRO, MB CA","     29.1","","      29.1","C","       101","C","        46","C","         0","C","        18","C","        88","C","       219","C","       145","C","        43","C","         0","C","  -41.5","C,0125, ","   160"," ,C,0410, ","  25.0"," ,C,0828, ","   30.5","C,0731, ","0.0","C,0831","-4.0","C,1007","-4.5","C,1008","-7.0","C,1009","-9.0","C,1023","0.0","C,0604","-8.5","C,0521","-8.5","C,0521","-8.5","C,0521","-15.0","C,0412","","","","","    421.8"," ,C","     1231"," ,C","     -0.47","C","      4.69","C","     -5.62","C"
"CA005061423","1988","56.0333","-96.5333","183.0","KELSEY HYDRO, MB CA","     46.7","","      46.7","C","       110","C","        51","C","         0","C","        19","C","       115","C","       219","C","       162","C","        65","C","         0","C","  -41.0","C,0203,+","   250"," ,C,0503, ","  25.0"," ,C,0809,+","   31.5","C,0722, ","0.0","C,0920","-4.0","C,1004","-6.5","C,1018","-11.0","C,1021","-11.0","C,1021","-1.5","C,0524","-3.0","C,0523","-5.5","C,0516","-9.0","C,0515","-9.0","C,0515","    7575.2","2","    7575.2","C","    436.6"," ,C","     1827"," ,C","     -2.97","C","      2.41","C","     -8.35","C"
"CA005061423","1989","56.0333","-96.5333","183.0","KELSEY HYDRO, MB CA","    114.2","","     114.2","C","        75","C","        29","C","         1","C","        12","C","       141","C","       233","C","       174","C","        56","C","         4","C","  -46.0","C,1214, ","   130"," ,C,0121, ","  33.0"," ,C,0709, ","   34.0","C,0718,+","-1.0","C,0921","-3.0","C,0929","-5.0","C,0930","-7.0","C,1002","-9.0","C,1029","0.0","C,0607","-4.0","C,0529","-5.0","C,0528","-15.0","C,0505","-15.0","C,0505","    7925.8","8","    7925.8","C","    284.7"," ,C","      945"," ,C","     -4.28","C","      1.28","C","     -9.84","C"
"CA005061423","1990","56.0333","-96.5333","183.0","KELSEY HYDRO, MB CA","     80.2","","      80.2","C","        89","C","        50","C","         2","C","","","       114","C","       223","C","       174","C","        53","C","         3","C","  -45.0","C,0120, ","","","  44.0"," ,C,0601, ","   34.0","C,0807, ","0.0","C,0909","-3.0","C,0912","-5.5","C,1007","-7.0","C,1023","-12.5","C,1028","0.0","C,0614","-3.0","C,0528","-5.5","C,0518","-7.0","C,0508","-14.0","C,0502","    7886.6","6","    7886.6","C","    479.1"," ,C","     1729"," ,C","     -3.55","C","      1.84","C","     -8.93","C"
"CA005061423","1991","56.0333","-96.5333","183.0","KELSEY HYDRO, MB CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    7289.1","1","    7289.1","C","","","","","","","","","",""
"CA005061423","1992","56.0333","-96.5333","183.0","KELSEY HYDRO, MB CA","     18.4","","      18.4","C","       102","C","        40","C","         0","C","        22","C","       102","C","       231","C","       169","C","        39","C","         1","C","  -39.5","C,0119, ","    80"," ,C,0501, ","  19.4"," ,C,0913, ","   33.5","C,0615, ","0.0","C,0905","-5.5","C,0922","-5.5","C,0922","-8.0","C,1015","-9.0","C,1016","0.0","C,0628","-4.5","C,0522","-4.5","C,0522","-7.5","C,0429","-9.0","C,0422","","","","","    313.4"," ,C","     1389"," ,C","     -3.37","C","      1.93","C","     -8.66","C"
"CA005061423","1993","56.0333","-96.5333","183.0","KELSEY HYDRO, MB CA","     26.6","","      26.6","C","       114","C","        56","C","         2","C","        25","C","        99","C","       228","C","       157","C","        46","C","         0","C","  -43.0","C,1224, ","   280"," ,C,1102, ","  30.0"," ,C,0823, ","   29.5","C,0730, ","-0.5","C,0912","-3.0","C,0914","-5.5","C,0918","-8.0","C,1010","-10.0","C,1012","-2.0","C,0603","-2.5","C,0516","-10.0","C,0427","-10.0","C,0427","-10.0","C,0427","    7147.0","0","    7147.0","C","    491.7"," ,C","     1940"," ,C","     -2.96","C","      2.20","C","     -8.12","C"
"CA005061423","1994","56.0333","-96.5333","183.0","KELSEY HYDRO, MB CA","     22.8","","      22.8","C","        94","C","        61","C","         0","C","        31","C","       103","C","       210","C","       156","C","        65","C","         0","C","  -44.0","C,0125, ","   110"," ,C,1201,+","  18.5"," ,C,0705, ","   31.0","C,0623, ","0.0","C,0922","-3.0","C,0930","-7.0","C,1013","-7.0","C,1013","-11.0","C,1025","-1.0","C,0525","-3.0","C,0516","-4.5","C,0514","-7.5","C,0505","-10.0","C,0503","    8024.0","0","    8024.0","C","    414.7"," ,C","     2071"," ,C","     -3.02","C","      2.50","C","     -8.54","C"
