"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1INPT0090","2014","41.434246","-87.145028","231.0","VALPARAISO 5.7 WSW, IN US","   1155.6"," ,N"
"US1INPT0090","2017","41.434246","-87.145028","231.0","VALPARAISO 5.7 WSW, IN US","   1060.8"," ,N"
