"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"KRW00060703","1950","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","","","","","        70","X","        25","X","         6","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","        87","X","         1"," ","         1"," ","   22.2","X,0719, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  53.8"," ,X,0719, ","   34.4","X,1020,+","       0.0","0","       0.0","X","    383.8"," ,X","        0"," ,X","     28.08","X","     30.91","X","     25.25","X"
"KRW00060703","1951","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","   3711.5","","    3711.5","X","       119","X","        58","X","         7","X","        0","","         0","X","         0","X","         0","X","         0","X","       363","X","       210","X","","","         7"," ","   22.8","X,1225,+","     0"," ,X,1231,+","     0"," ,X,1231,+","  60.2"," ,X,0424, ","   36.1","X,1103,+","       0.0","0","       0.0","X","    771.4"," ,X","        0"," ,X","     29.15","X","     32.44","X","     25.86","X"
"KRW00060703","1952","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","   4033.5","","    4033.5","X","       111","X","        52","X","         1","X","        0","","         0","X","         0","X","         0","X","         0","X","       366","X","       242","X","","","         4"," ","   21.7","X,0702, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  37.3"," ,X,0521, ","   36.1","X,0913, ","       0.0","0","       0.0","X","    527.5"," ,X","        0"," ,X","     29.21","X","     32.53","X","     25.88","X"
"KRW00060703","1953","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","   3882.2","","    3882.2","X","       144","X","        81","X","         8","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","       238","X","","","        14"," ","   21.1","X,0413, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  64.0"," ,X,0412, ","   36.7","X,0517, ","       0.0","0","       0.0","X","    914.7"," ,X","        0"," ,X","     28.96","X","     32.45","X","     25.47","X"
"KRW00060703","1954","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","   3835.1","","    3835.1","X","        57","X","        19","X","         1","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","       162","X","","","         1"," ","   21.7","X,0605, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  27.9"," ,X,0722, ","   35.0","X,0313, ","       0.0","0","       0.0","X","    198.6"," ,X","        0"," ,X","     28.59","X","     31.76","X","     25.43","X"
"KRW00060703","1955","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","   3584.6","","    3584.6","X","        83","X","        30","X","         5","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","         1","X","","","","","   22.8","X,0927,+","     0"," ,X,1231,+","     0"," ,X,1231,+","  82.3"," ,X,0117, ","   32.2","X,0610, ","       0.0","0","       0.0","X","    440.7"," ,X","        0"," ,X","     27.80","X","     30.36","X","     25.23","X"
"KRW00060703","1956","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","   3492.3","","    3492.3","X","        73","X","        38","X","         3","X","        0","","         0","X","         0","X","         0","X","         0","X","       366","X","        10","X","","","","","   22.2","X,1123,+","     0"," ,X,1231,+","     0"," ,X,1231,+","  50.5"," ,X,1123, ","   32.8","X,0902,+","       0.0","0","       0.0","X","    415.2"," ,X","        0"," ,X","     28.08","X","     30.87","X","     25.29","X"
"KRW00060703","1957","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","   3682.6","","    3682.6","X","       129","X","        69","X","        15","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","       148","X","","","        16"," ","   22.8","X,1204,+","     0"," ,X,1231,+","     0"," ,X,1231,+","  66.8"," ,X,1107, ","   34.4","X,1211, ","       0.0","0","       0.0","X","   1269.2"," ,X","        0"," ,X","     28.80","X","     31.75","X","     25.84","X"
"KRW00060703","1958","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","   3913.7","","    3913.7","X","       133","X","        84","X","        21","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","       261","X","","","         6"," ","   22.8","X,1229,+","     0"," ,X,1231,+","     0"," ,X,1231,+","  77.0"," ,X,0204, ","   34.4","X,0406,+","       0.0","0","       0.0","X","   1597.7"," ,X","        0"," ,X","     29.12","X","     32.26","X","     25.98","X"
"KRW00060703","1959","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","   3937.3","","    3937.3","X","        85","X","        46","X","         7","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","       237","X","","","         3"," ","   22.2","X,0731,+","     0"," ,X,1231,+","     0"," ,X,1231,+"," 125.0"," ,X,0129, ","   35.0","X,0506, ","       0.0","0","       0.0","X","    760.0"," ,X","        0"," ,X","     29.00","X","     32.17","X","     25.83","X"
