"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1PAER0002","2009","42.060865","-80.152561","268.8","ERIE 5.6 SW, PA US","   1666.4"," ,N"
"US1PAER0002","2020","42.060865","-80.152561","268.8","ERIE 5.6 SW, PA US","   1250.1"," ,N"
