"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"JM000078388","1975","18.5","-77.917","8.0","MONTEGO BAY SANGSTE, JM","","","","","","","","","","","         0","I","         0","I","","","","","","","   17.0","I,0206,+","","","","","","","","","","","","","","","     22.01","I"
"JM000078388","1976","18.5","-77.917","8.0","MONTEGO BAY SANGSTE, JM","","","","","","","","","","","","","","","         0","I","       359","I","        30","I","","","","","   33.0","I,0924,+","","","","","","","","","     30.44","I","",""
"JM000078388","1977","18.5","-77.917","8.0","MONTEGO BAY SANGSTE, JM","","","","","","","","","","","","","","","         0","I","       352","I","        22","I","","","","","   33.0","I,0831,+","       0.0","0","       0.0","I","","","","","     30.64","I","",""
"JM000078388","1981","18.5","-77.917","8.0","MONTEGO BAY SANGSTE, JM","","","","","","","","","","","         0","I","         0","I","","","","","","","   16.0","I,0226,+","","","","","","","","","","","","","","","     22.32","I"
"JM000078388","1983","18.5","-77.917","8.0","MONTEGO BAY SANGSTE, JM","","","","","","","","","","","         0","I","         0","I","","","","","","","   17.1","I,0314,+","","","","","","","","","","","","","","","     22.41","I"
"JM000078388","1984","18.5","-77.917","8.0","MONTEGO BAY SANGSTE, JM","","","","","","","","","","","         0","I","         0","I","","","","","","","   17.7","I,0108, ","","","","","","","","","","","","","","","     21.84","I"
"JM000078388","1989","18.5","-77.917","8.0","MONTEGO BAY SANGSTE, JM","","","","","","","","","","","         0","I","         0","I","","","","","","","   18.9","I,1225,+","","","","","","","","","","","","","","","     22.44","I"
"JM000078388","1990","18.5","-77.917","8.0","MONTEGO BAY SANGSTE, JM","","","","","","","","","","","         0","I","         0","I","","","","","","","   17.6","I,0101, ","","","","","","","","","","","","","","","     22.92","I"
"JM000078388","1999","18.5","-77.917","8.0","MONTEGO BAY SANGSTE, JM","","","","","","","","","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0","I","","","","","","","",""
"JM000078388","2000","18.5","-77.917","8.0","MONTEGO BAY SANGSTE, JM","   3045.0","","    3045.0","I","","","","","","","         0","I","         0","I","         0","I","       349","I","       121","I","   17.3","I,0121,+","","","   36.4","I,0606, ","","","","","","","     27.07","I","     31.45","I","     22.69","I"
