"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000TARA","2000","28.25","-96.75","0.0","ARANSAS TEXAS, TX US","","","","","         0","U","        12","U","","","","","","","   -8.9","U,0105, ","","","-0.6","U,1120","-3.9","U,1217","","","","","-8.9","U,0105","-8.9","U,0105","-8.9","U,0105","-8.9","U,0105","-8.9","U,0105","     466.4","4","     466.4","U","","","","","     16.79","U"
"USR0000TARA","2002","28.25","-96.75","0.0","ARANSAS TEXAS, TX US","   1788.1","","    1788.1","U","         0","U","        26","U","         0","U","       293","U","        91","U","  -11.1","U,0227, ","   36.7","U,0807, ","-1.1","U,1205","","","","","","","-3.9","U,0305","-3.9","U,0305","-8.9","U,0304","-8.9","U,0304","-8.9","U,0304","     693.0","0","     693.0","U","     21.14","U","     26.54","U","     15.74","U"
"USR0000TARA","2004","28.25","-96.75","0.0","ARANSAS TEXAS, TX US","   1808.3","","    1808.3","U","         0","U","        10","U","         0","U","       300","U","        97","U","   -5.0","U,1226, ","   36.7","U,0912, ","-1.7","U,1214","-4.4","U,1225","-4.4","U,1225","","","0.0","U,0227","","","","","","","","","     544.7","7","     544.7","U","     21.76","U","     26.79","U","     16.74","U"
"USR0000TARA","2005","28.25","-96.75","0.0","ARANSAS TEXAS, TX US","   1844.2","","    1844.2","U","         0","U","         8","U","         0","U","       307","U","       113","U","   -2.8","U,1206, ","   38.9","U,0924, ","-1.1","U,1025","-2.8","U,1206","","","","","","","","","","","","","","","     512.4","4","     512.4","U","     21.89","U","     27.15","U","     16.62","U"
"USR0000TARA","2006","28.25","-96.75","0.0","ARANSAS TEXAS, TX US","   1849.5","","    1849.5","U","         0","U","        20","U","         0","U","       320","U","        92","U","   -8.3","U,0212, ","   36.1","U,0613, ","-1.1","U,1201","","","","","","","-3.3","U,0325","-3.3","U,0325","-5.6","U,0213","-8.3","U,0212","","","     569.5","5","     569.5","U","     21.89","U","     27.42","U","     16.35","U"
"USR0000TARA","2009","28.25","-96.75","0.0","ARANSAS TEXAS, TX US","   1863.3","","    1863.3","U","         0","U","        18","U","         0","U","       301","U","       116","U","   -6.7","U,0112, ","   37.2","U,0822, ","0.0","U,1118","-4.4","U,1205","-4.4","U,1205","","","-5.0","U,0302","-5.0","U,0302","-5.0","U,0302","-6.7","U,0112","","","     610.5","5","     610.5","U","     21.52","U","     27.22","U","     15.82","U"
"USR0000TARA","2010","28.25","-96.75","0.0","ARANSAS TEXAS, TX US","   1750.7","","    1750.7","U","         0","U","        15","U","         0","U","       278","U","        84","U","   -7.8","U,0109, ","   36.7","U,0823, ","0.0","U,1127","-2.2","U,1201","","","","","-1.1","U,0216","-5.0","U,0110","-5.0","U,0110","-7.8","U,0109","","","     859.2","2","     859.2","U","     20.98","U","     25.82","U","     16.15","U"
"USR0000TARA","2011","28.25","-96.75","0.0","ARANSAS TEXAS, TX US","   1925.5","","    1925.5","U","         0","U","        26","U","         0","U","       302","U","       121","U","   -7.8","U,1208,+","   41.1","U,0828, ","-0.6","U,1103","-3.3","U,1104","-5.0","U,1127","-7.8","U,1128","0.0","U,0213","-3.3","U,0212","","","","","","","     640.4","4","     640.4","U","     21.63","U","     27.28","U","     15.98","U"
"USR0000TARA","2012","28.25","-96.75","0.0","ARANSAS TEXAS, TX US","   1939.9","","    1939.9","U","         0","U","        13","U","         0","U","       324","U","       101","U","   -6.1","U,0113,+","   40.6","U,0626, ","-3.3","U,1212","-3.3","U,1212","-5.6","U,1221","","","0.0","U,0304","-5.0","U,0114","-5.0","U,0114","","","","","     561.4","4","     561.4","U","     22.33","U","     27.94","U","     16.73","U"
"USR0000TARA","2013","28.25","-96.75","0.0","ARANSAS TEXAS, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     607.8","8","     607.8","U","","","","","",""
