"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"SWE00171360","2014","60.41","15.7419","103.0","STORA SKEDVI, SW","       164","E","        65","E","         2","E","       51","","   220"," ,E,0201, ","  39.9"," ,E,0823, ","    581.7"," ,E"
"SWE00171360","2015","60.41","15.7419","103.0","STORA SKEDVI, SW","       144","E","        71","E","         2","E","       59","","   350"," ,E,0204,+","  32.5"," ,E,0902, ","    609.0"," ,E"
"SWE00171360","2016","60.41","15.7419","103.0","STORA SKEDVI, SW","       145","E","        60","E","         3","E","       74","","   230"," ,E,0112, ","  29.8"," ,E,0829, ","    612.5"," ,E"
"SWE00171360","2017","60.41","15.7419","103.0","STORA SKEDVI, SW","       148","E","        57","E","         0","E","      102","","   210"," ,E,0104, ","  23.4"," ,E,1128, ","    502.0"," ,E"
"SWE00171360","2018","60.41","15.7419","103.0","STORA SKEDVI, SW","       134","E","        62","E","         1","E","      125","","   580"," ,E,0312, ","  29.4"," ,E,0729, ","    494.0"," ,E"
"SWE00171360","2019","60.41","15.7419","103.0","STORA SKEDVI, SW","       162","E","        86","E","         0","E","       97","","   340"," ,E,0208,+","  23.8"," ,E,1015, ","    678.8"," ,E"
"SWE00171360","2020","60.41","15.7419","103.0","STORA SKEDVI, SW","       138","E","        66","E","         0","E","        9","","    90"," ,E,0304, ","  18.8"," ,E,1004, ","    566.7"," ,E"
"SWE00171360","2021","60.41","15.7419","103.0","STORA SKEDVI, SW","       131","E","        62","E","         3","E","       59","","   210"," ,E,0121, "," 105.6"," ,E,0817, ","    696.2"," ,E"
"SWE00171360","2022","60.41","15.7419","103.0","STORA SKEDVI, SW","       125","E","        55","E","         2","E","       56","","   230"," ,E,0409, ","  33.6"," ,E,0819, ","    493.3"," ,E"
"SWE00171360","2023","60.41","15.7419","103.0","STORA SKEDVI, SW","       149","E","        78","E","         2","E","       90","","   380"," ,E,1230, ","  28.3"," ,E,0806, ","    737.6"," ,E"
"SWE00171360","2024","60.41","15.7419","103.0","STORA SKEDVI, SW","       137","E","        62","E","         0","E","       97","","   360"," ,E,0101, ","  24.5"," ,E,1010, ","    559.1"," ,E"
