"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"USC00250539","1956","40.38333","-100.36667","801.9","BARTLEY 10 NNW, NE US","         3"," ","        17"," "
"USC00250539","1957","40.38333","-100.36667","801.9","BARTLEY 10 NNW, NE US","        27"," ","",""
