"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00437310","1893","43.25","-72.75","54.9","SIMONSVILLE, VT US","","","","","","","","","","","","","","","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00437310","1894","43.25","-72.75","54.9","SIMONSVILLE, VT US","","","","","","","","","        79","6","        96","6","         7","6","","","","","   36.7","6,0720, ","","","","","","","","","","","","","","","","","","","","","","","","","","","     11.05","6","",""
"USC00437310","1895","43.25","-72.75","54.9","SIMONSVILLE, VT US","    118.7","","     118.7","6","        24","6","       192","6","        80","6","       109","6","         0","6","         1"," ","  -28.3","6,0205, ","   31.7","6,0920, ","-0.6","6,0821","-3.3","6,0914","-6.7","6,1009","-6.7","6,1009","-10.6","6,1022","-0.6","6,0521","-3.9","6,0516","-5.0","6,0513","-7.8","6,0411","-8.9","6,0405","    4659.9","9","    4659.9","6","      4.83","6","     10.81","6","     -1.15","6"
