"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN011020300","1930","19.083","82.033","553.0","JAGDALPUR, IN","       102","I","        79","I","        19","I","","","","","","","","","","","","","  84.6"," ,I,0629, ","","","   1348.2"," ,I","","","",""
"IN011020300","1931","19.083","82.033","553.0","JAGDALPUR, IN","       103","I","        71","I","        18","I","","","","","","","","","","","",""," 203.2"," ,I,0815, ","","","   1493.8"," ,I","","","",""
"IN011020300","1932","19.083","82.033","553.0","JAGDALPUR, IN","       117","I","       101","I","        20","I","","","","","","","","","","","","","  66.0"," ,I,0708, ","","","   1614.9"," ,I","","","",""
"IN011020300","1933","19.083","82.033","553.0","JAGDALPUR, IN","       123","I","        89","I","        20","I","","","","","","","","","","","",""," 118.1"," ,I,0728, ","","","   1632.9"," ,I","","","",""
"IN011020300","1934","19.083","82.033","553.0","JAGDALPUR, IN","       112","I","        81","I","        26","I","","","","","","","","","","","",""," 187.2"," ,I,0816, ","","","   2068.2"," ,I","","","",""
"IN011020300","1935","19.083","82.033","553.0","JAGDALPUR, IN","        97","I","        67","I","        15","I","","","","","","","","","","","","","  57.2"," ,I,0912, ","","","   1163.1"," ,I","","","",""
"IN011020300","1936","19.083","82.033","553.0","JAGDALPUR, IN","       132","I","        99","I","        27","I","","","","","","","","","","","",""," 172.2"," ,I,0723, ","","","   2229.8"," ,I","","","",""
"IN011020300","1937","19.083","82.033","553.0","JAGDALPUR, IN","       141","I","        95","I","        15","I","","","","","","","","","","","","","  72.9"," ,I,0721, ","","","   1349.1"," ,I","","","",""
"IN011020300","1938","19.083","82.033","553.0","JAGDALPUR, IN","       124","I","        91","I","        14","I","","","","","","","","","","","",""," 136.9"," ,I,1011, ","","","   1599.0"," ,I","","","",""
"IN011020300","1939","19.083","82.033","553.0","JAGDALPUR, IN","       114","I","        78","I","        14","I","","","","","","","","","","","","","  67.1"," ,I,0722, ","","","   1206.5"," ,I","","","",""
"IN011020300","1940","19.083","82.033","553.0","JAGDALPUR, IN","       120","I","        78","I","        18","I","","","","","","","","","","","",""," 133.1"," ,I,0626, ","","","   1417.0"," ,I","","","",""
"IN011020300","1941","19.083","82.033","553.0","JAGDALPUR, IN","        91","I","        61","I","        12","I","","","","","","","","","","","","","  72.1"," ,I,0626, ","","","   1072.7"," ,I","","","",""
"IN011020300","1942","19.083","82.033","553.0","JAGDALPUR, IN","       111","I","        78","I","        18","I","","","","","","","","","","","",""," 121.2"," ,I,0803, ","","","   1471.3"," ,I","","","",""
"IN011020300","1943","19.083","82.033","553.0","JAGDALPUR, IN","       130","I","        89","I","        14","I","","","","","","","","","","","","","  54.4"," ,I,0820, ","","","   1315.9"," ,I","","","",""
"IN011020300","1944","19.083","82.033","553.0","JAGDALPUR, IN","       140","I","       109","I","        16","I","","","","","","","","","","","","","  67.6"," ,I,0710, ","","","   1623.1"," ,I","","","",""
"IN011020300","1945","19.083","82.033","553.0","JAGDALPUR, IN","       107","I","        87","I","        25","I","","","","","","","","","","","","","  74.2"," ,I,0914, ","","","   1628.1"," ,I","","","",""
"IN011020300","1946","19.083","82.033","553.0","JAGDALPUR, IN","       115","I","        79","I","        23","I","","","","","","","","","","","",""," 124.5"," ,I,0704, ","","","   1745.9"," ,I","","","",""
"IN011020300","1947","19.083","82.033","553.0","JAGDALPUR, IN","       130","I","        98","I","        21","I","","","","","","","","","","","","","  81.8"," ,I,0712, ","","","   1797.2"," ,I","","","",""
"IN011020300","1948","19.083","82.033","553.0","JAGDALPUR, IN","       126","I","        78","I","        15","I","","","","","","","","","","","",""," 101.6"," ,I,0928, ","","","   1297.9"," ,I","","","",""
"IN011020300","1949","19.083","82.033","553.0","JAGDALPUR, IN","       123","I","        91","I","        14","I","","","","","","","","","","","","","  79.8"," ,I,0809, ","","","   1388.3"," ,I","","","",""
"IN011020300","1950","19.083","82.033","553.0","JAGDALPUR, IN","       103","I","        71","I","        13","I","","","","","","","","","","","","","  64.0"," ,I,0825, ","","","   1093.3"," ,I","","","",""
"IN011020300","1951","19.083","82.033","553.0","JAGDALPUR, IN","       116","I","        85","I","        17","I","","","","","","","","","","","","","  80.5"," ,I,0726, ","","","   1479.8"," ,I","","","",""
"IN011020300","1952","19.083","82.033","553.0","JAGDALPUR, IN","       122","I","        92","I","        19","I","","","","","","","","","","","",""," 129.0"," ,I,0724, ","","","   1606.3"," ,I","","","",""
"IN011020300","1953","19.083","82.033","553.0","JAGDALPUR, IN","       115","I","        72","I","        22","I","","","","","","","","","","","",""," 123.4"," ,I,0620, ","","","   1518.3"," ,I","","","",""
"IN011020300","1954","19.083","82.033","553.0","JAGDALPUR, IN","       108","I","        78","I","        19","I","","","","","","","","","","","",""," 163.3"," ,I,0904, ","","","   1719.1"," ,I","","","",""
"IN011020300","1955","19.083","82.033","553.0","JAGDALPUR, IN","       131","I","        86","I","        18","I","","","","","","","","","","","",""," 116.1"," ,I,0827, ","","","   1618.0"," ,I","","","",""
"IN011020300","1956","19.083","82.033","553.0","JAGDALPUR, IN","       124","I","        78","I","        21","I","","","","","","","","","","","",""," 120.7"," ,I,0704, ","","","   1594.1"," ,I","","","",""
"IN011020300","1957","19.083","82.033","553.0","JAGDALPUR, IN","       110","I","        76","I","        21","I","","","","","","","","","","","",""," 135.9"," ,I,0822, ","","","   1632.2"," ,I","","","",""
"IN011020300","1958","19.083","82.033","553.0","JAGDALPUR, IN","       135","I","        96","I","        17","I","","","","","","","","","","","","","  69.9"," ,I,0828, ","","","   1512.3"," ,I","","","",""
"IN011020300","1959","19.083","82.033","553.0","JAGDALPUR, IN","       120","I","        85","I","        20","I","","","","","","","","","","","",""," 118.4"," ,I,0630, ","","","   1663.3"," ,I","","","",""
"IN011020300","1960","19.083","82.033","553.0","JAGDALPUR, IN","       124","I","        89","I","        18","I","","","","","","","","","","","",""," 121.4"," ,I,0702, ","","","   1512.5"," ,I","","","",""
"IN011020300","2004","19.083","82.033","553.0","JAGDALPUR, IN","","","","","","","         0","S","         0","S","","","","","","","    7.2","S,0209, ","","","","","","","","","     17.82","S"
"IN011020300","2005","19.083","82.033","553.0","JAGDALPUR, IN","","","","","","","","","","","         0","S","       333","S","       131","S","","","","","   41.6","S,0525,+","","","     31.82","S","",""
"IN011020300","2006","19.083","82.033","553.0","JAGDALPUR, IN","","","","","","","","","","","         0","S","       330","S","       120","S","","","","","   40.4","S,0511, ","","","     31.59","S","",""
"IN011020300","2008","19.083","82.033","553.0","JAGDALPUR, IN","","","","","","","","","","","         0","S","       344","S","       108","S","","","","","   41.1","S,0519, ","","","     31.56","S","",""
"IN011020300","2009","19.083","82.033","553.0","JAGDALPUR, IN","","","","","","","","","","","         0","S","       352","S","       160","S","","","","","   41.5","S,0512, ","","","     32.54","S","",""
"IN011020300","2010","19.083","82.033","553.0","JAGDALPUR, IN","","","","","","","","","","","         0","S","       350","S","       132","S","","","","","   41.7","S,0602,+","","","     31.66","S","",""
"IN011020300","2012","19.083","82.033","553.0","JAGDALPUR, IN","","","","","","","","","","","         0","S","       350","S","       124","S","","","","","   43.7","S,0601, ","","","     31.65","S","",""
"IN011020300","2013","19.083","82.033","553.0","JAGDALPUR, IN","","","","","","","","","","","         0","S","       353","S","       106","S","","","","","   42.8","S,0523, ","","","     31.20","S","",""
"IN011020300","2014","19.083","82.033","553.0","JAGDALPUR, IN","","","","","","","","","","","         0","S","       352","S","       125","S","","","","","   41.5","S,0531, ","","","     31.58","S","",""
"IN011020300","2019","19.083","82.033","553.0","JAGDALPUR, IN","","","","","","","         0"," ","         0","S","","","","","","","    6.4","S,0101, ","","","","","","","","","     19.44","S"
