"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"NOE00134406","1968","59.6494","6.8203","72.0","NESFLATEN, NO","       142","E","       105","E","        11","E","      111","","   720"," ,E,0304, ","  54.7"," ,E,0129, ","   1340.0"," ,E"
"NOE00134406","1969","59.6494","6.8203","72.0","NESFLATEN, NO","       152","E","       107","E","        16","E","      118","","   730"," ,E,0215, ","  73.4"," ,E,0928, ","   1481.3"," ,E"
"NOE00134406","1970","59.6494","6.8203","72.0","NESFLATEN, NO","       155","E","       107","E","        12","E","      119","","   250"," ,E,1113, ","  79.0"," ,E,1018, ","   1410.8"," ,E"
"NOE00134406","1971","59.6494","6.8203","72.0","NESFLATEN, NO","       179","E","       132","E","        22","E","       45","","   250"," ,E,1125, ","  71.5"," ,E,0107, ","   1917.5"," ,E"
"NOE00134406","1972","59.6494","6.8203","72.0","NESFLATEN, NO","       148","E","        95","E","        16","E","        5","","   150"," ,E,0120, ","  47.5"," ,E,1108,+","   1314.6"," ,E"
"NOE00134406","1973","59.6494","6.8203","72.0","NESFLATEN, NO","       187","E","       128","E","        21","E","       71","","   540"," ,E,1220, ","  63.0"," ,E,1122, ","   1859.1"," ,E"
"NOE00134406","1974","59.6494","6.8203","72.0","NESFLATEN, NO","       168","E","       123","E","        22","E","       28","","   180"," ,E,1220, ","  58.0"," ,E,1112, ","   1711.7"," ,E"
"NOE00134406","1975","59.6494","6.8203","72.0","NESFLATEN, NO","       179","E","       132","E","        19","E","       18","","   140"," ,E,1226, ","  57.0"," ,E,0105, ","   1855.6"," ,E"
"NOE00134406","1976","59.6494","6.8203","72.0","NESFLATEN, NO","       145","E","        92","E","        10","E","       95","","   400"," ,E,0107, ","  62.7"," ,E,0107, ","   1189.2"," ,E"
"NOE00134406","1977","59.6494","6.8203","72.0","NESFLATEN, NO","       156","E","       113","E","        11","E","       72","","   160"," ,E,1230,+","  52.5"," ,E,0826, ","   1326.2"," ,E"
"NOE00134406","1978","59.6494","6.8203","72.0","NESFLATEN, NO","       146","E","       109","E","        14","E","       68","","   290"," ,E,0101, ","  68.5"," ,E,1115, ","   1551.3"," ,E"
"NOE00134406","1979","59.6494","6.8203","72.0","NESFLATEN, NO","       169","E","       122","E","        18","E","      100","","   920"," ,E,0204, ","  55.0"," ,E,0302, ","   1772.7"," ,E"
"NOE00134406","1980","59.6494","6.8203","72.0","NESFLATEN, NO","       159","E","       108","E","        21","E","       35","","   250"," ,E,1228, ","  66.8"," ,E,1120, ","   1642.4"," ,E"
"NOE00134406","1981","59.6494","6.8203","72.0","NESFLATEN, NO","       171","E","       118","E","        16","E","       91","","   450"," ,E,0115, ","  55.5"," ,E,1122, ","   1643.0"," ,E"
"NOE00134406","1982","59.6494","6.8203","72.0","NESFLATEN, NO","       177","E","       137","E","        16","E","       72","","   400"," ,E,1218, ","  56.0"," ,E,1122, ","   1780.4"," ,E"
"NOE00134406","1983","59.6494","6.8203","72.0","NESFLATEN, NO","       210","E","       159","E","        35","E","       77","","   330"," ,E,0120, ","  76.6"," ,E,1231, ","   2761.4"," ,E"
"NOE00134406","1984","59.6494","6.8203","72.0","NESFLATEN, NO","       149","E","        98","E","        14","E","       86","","   340"," ,E,0210, ","  66.2"," ,E,1029, ","   1435.5"," ,E"
"NOE00134406","1985","59.6494","6.8203","72.0","NESFLATEN, NO","       176","E","       109","E","        15","E","       77","","   250"," ,E,0225,+","  62.2"," ,E,1221, ","   1463.7"," ,E"
"NOE00134406","1986","59.6494","6.8203","72.0","NESFLATEN, NO","       184","E","       138","E","        17","E","      101","","   600"," ,E,0305, ","  66.5"," ,E,1205, ","   1959.7"," ,E"
"NOE00134406","1987","59.6494","6.8203","72.0","NESFLATEN, NO","       152","E","        95","E","         6","E","       93","","   560"," ,E,0130, ","  39.5"," ,E,0821, ","   1066.2"," ,E"
"NOE00134406","1988","59.6494","6.8203","72.0","NESFLATEN, NO","       186","E","       122","E","         9","E","       57","","   230"," ,E,0315, ","  50.0"," ,E,1226, ","   1402.5"," ,E"
"NOE00134406","1989","59.6494","6.8203","72.0","NESFLATEN, NO","       218","E","       165","E","        26","E","       35","","   360"," ,E,1217, ","  85.0"," ,E,0127, ","   2511.1"," ,E"
"NOE00134406","1990","59.6494","6.8203","72.0","NESFLATEN, NO","       200","E","       158","E","        38","E","       27","","   260"," ,E,1220, ","  87.7"," ,E,0204, ","   2811.3"," ,E"
"NOE00134406","1991","59.6494","6.8203","72.0","NESFLATEN, NO","       161","E","       117","E","        22","E","       69","","   350"," ,E,0220, ","  46.5"," ,E,0914, ","   1765.7"," ,E"
"NOE00134406","1992","59.6494","6.8203","72.0","NESFLATEN, NO","       206","E","       153","E","        20","E","       29","","   170"," ,E,0315, "," 120.0"," ,E,0222, ","   2168.5"," ,E"
"NOE00134406","1993","59.6494","6.8203","72.0","NESFLATEN, NO","       152","E","       107","E","        20","E","       55","","   210"," ,E,0131, ","  80.3"," ,E,0203, ","   1694.8"," ,E"
"NOE00134406","1994","59.6494","6.8203","72.0","NESFLATEN, NO","       178","E","       123","E","        22","E","      106","","   750"," ,E,0130, ","  54.0"," ,E,1210, ","   1953.8"," ,E"
"NOE00134406","1995","59.6494","6.8203","72.0","NESFLATEN, NO","       163","E","       111","E","        18","E","       67","","   280"," ,E,1230, ","  88.0"," ,E,1022, ","   1698.0"," ,E"
"NOE00134406","1996","59.6494","6.8203","72.0","NESFLATEN, NO","       136","E","        97","E","        10","E","       68","","   450"," ,E,1111, ","  45.5"," ,E,1003, ","   1218.0"," ,E"
"NOE00134406","1997","59.6494","6.8203","72.0","NESFLATEN, NO","       154","E","       105","E","        19","E","       68","","   370"," ,E,0113,+"," 123.2"," ,E,0301, ","   1780.6"," ,E"
"NOE00134406","1998","59.6494","6.8203","72.0","NESFLATEN, NO","       183","E","       129","E","        22","E","       28","","   400"," ,E,0205, ","  59.2"," ,E,0110, ","   1921.9"," ,E"
"NOE00134406","1999","59.6494","6.8203","72.0","NESFLATEN, NO","       197","E","       134","E","        23","E","       62","","   400"," ,E,1219,+"," 128.0"," ,E,1128, ","   2099.4"," ,E"
"NOE00134406","2000","59.6494","6.8203","72.0","NESFLATEN, NO","       199","E","       138","E","        19","E","       34","","   300"," ,E,1229,+","  54.4"," ,E,0107, ","   1752.9"," ,E"
