"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"KT000096995","1973","-10.45","105.683","262.0","CHRISTMAS ISLAND AE, KT","","","","","         0","G","         0","G","         0","G","       365","G","         0","G","   19.5","G,0315, ","   30.5","G,0305, ","       0.0","0","       0.0","G","     25.14","G","     27.18","G","     23.11","G"
"KT000096995","1974","-10.45","105.683","262.0","CHRISTMAS ISLAND AE, KT","   2386.9","","    2386.9","G","         0","G","         0","G","         0","G","       365","G","         0","G","   19.0","G,1227, ","   30.6","G,1222, ","       0.0","0","       0.0","G","     24.66","G","     26.77","G","     22.55","G"
"KT000096995","1975","-10.45","105.683","262.0","CHRISTMAS ISLAND AE, KT","   2309.9","","    2309.9","G","         0","G","         0","G","         0","G","       364","G","         0","G","   18.7","G,1219, ","   29.8","G,0128, ","       0.0","0","       0.0","G","     24.56","G","     26.67","G","     22.46","G"
"KT000096995","1976","-10.45","105.683","262.0","CHRISTMAS ISLAND AE, KT","   2264.1","","    2264.1","G","         0","G","         0","G","         0","G","       364","G","         0","G","   18.0","G,1111, ","   30.3","G,0220, ","       0.0","0","       0.0","G","     24.51","G","     26.73","G","     22.30","G"
"KT000096995","1977","-10.45","105.683","262.0","CHRISTMAS ISLAND AE, KT","   2299.3","","    2299.3","G","         0","G","         0","G","         0","G","       365","G","         0","G","   18.6","G,1218,+","   30.5","G,0113, ","       0.0","0","       0.0","G","     24.80","G","     27.01","G","     22.60","G"
"KT000096995","1978","-10.45","105.683","262.0","CHRISTMAS ISLAND AE, KT","   2318.1","","    2318.1","G","         0","G","         0","G","         0","G","       365","G","         0","G","   17.2","G,0710, ","   30.4","G,0220, ","       0.0","0","       0.0","G","     24.63","G","     26.67","G","     22.60","G"
"KT000096995","1980","-10.45","105.683","262.0","CHRISTMAS ISLAND AE, KT","   2366.6","","    2366.6","G","","","","","","","","","","","","","","","","","","","","","","","",""
"KT000096995","1987","-10.45","105.683","262.0","CHRISTMAS ISLAND AE, KT","","","","","         0","G","         0","G","         0","G","       365","G","         0","G","   19.2","G,1225,+","   29.8","G,1118, ","       0.0","0","       0.0","G","     25.27","G","     27.77","G","     22.77","G"
"KT000096995","1988","-10.45","105.683","262.0","CHRISTMAS ISLAND AE, KT","   2541.2","","    2541.2","G","         0","G","         0","G","         0","G","       365","G","         0","G","   18.6","G,1021, ","   30.7","G,0304, ","       0.0","0","       0.0","G","     25.25","G","     27.72","G","     22.78","G"
"KT000096995","1989","-10.45","105.683","262.0","CHRISTMAS ISLAND AE, KT","   2415.3","","    2415.3","G","         0","G","         0","G","         0","G","       365","G","         0","G","   18.4","G,0619,+","   30.1","G,1207, ","       0.0","0","       0.0","G","     25.15","G","     27.76","G","     22.54","G"
