"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013812","1949","39.81667","-82.93333","226.8","COLUMBUS RICKENBACKER, OH US","","","","","","","","","","","","","","","","","","","","","","","","","       117"," ","        40"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013812","1951","39.81667","-82.93333","226.8","COLUMBUS RICKENBACKER, OH US","","","","","","","","","","","","","","","","","","","","","","","","","       159"," ","        30"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013812","1952","39.81667","-82.93333","226.8","COLUMBUS RICKENBACKER, OH US","    622.5","","     622.5","X","       114","X","        72","X","         5","X","        9","","         5","X","         0","X","       113","X","        17","X","       159","X","        34","X","       171"," ","        35"," ","  -13.3","X,1201, ","   102"," ,X,1202, ","    86"," ,X,1129, ","  57.4"," ,X,0126, ","   37.2","X,0728, ","-0.6","X,1007","-2.2","X,1020","-7.2","X,1021","-7.2","X,1021","-10.0","X,1129","0.0","X,0411","-3.3","X,0328","-6.1","X,0308","-6.7","X,0226","-9.4","X,0218","    2928.6","6","    2928.6","X","    778.1"," ,X","      363"," ,X","     12.14","X","     17.65","X","      6.64","X","","","",""
"USW00013812","1953","39.81667","-82.93333","226.8","COLUMBUS RICKENBACKER, OH US","    648.9","","     648.9","X","       104","X","        62","X","         3","X","       13","","         8","X","         0","X","        95","X","        16","X","       173","X","        44","X","       165"," ","        33"," ","  -16.7","X,1218, ","    51"," ,X,1216,+","    69"," ,X,1214, ","  59.9"," ,X,0801, ","   37.8","X,0903,+","-1.7","X,1030","-2.2","X,1105","-5.6","X,1106","-7.2","X,1129","-11.7","X,1216","-1.1","X,0421","-5.0","X,0419","-5.0","X,0419","-9.4","X,0308","-9.4","X,0308","    2840.3","3","    2840.3","X","    651.6"," ,X","      385"," ,X","     12.67","X","     18.46","X","      6.89","X","       270","X","      30.8","X"
"USW00013812","1954","39.81667","-82.93333","226.8","COLUMBUS RICKENBACKER, OH US","    627.1","","     627.1","X","       123","X","        72","X","         5","X","        9","","         8","X","         0","X","       107","X","        18","X","       164","X","        26","X","       188"," ","        48"," ","  -14.4","X,0113, ","   102"," ,X,0301, ","    74"," ,X,0228, ","  49.0"," ,X,0720, ","   38.9","X,0714, ","0.0","X,1020","-3.3","X,1102","-6.7","X,1203","-6.7","X,1203","-10.0","X,1207","-1.7","X,0409","-3.3","X,0404","-5.0","X,0401","-9.4","X,0306","-9.4","X,0306","    2746.3","3","    2746.3","X","    771.5"," ,X","      532"," ,X","     12.21","X","     17.47","X","      6.95","X","       315","X","      35.8","X"
"USW00013812","1955","39.81667","-82.93333","226.8","COLUMBUS RICKENBACKER, OH US","    609.7","","     609.7","X","       120","X","        79","X","         5","X","       22","","         9","X","         2","X","       116","X","        31","X","       167","X","        29","X","       175"," ","        43"," ","  -18.9","X,0213, ","    76"," ,X,1119,+","   107"," ,X,1119, ","  45.0"," ,X,0304, ","   35.6","X,0806,+","-2.8","X,1025","-2.8","X,1025","-4.4","X,1105","-12.8","X,1128","-12.8","X,1128","-2.2","X,0408","-2.2","X,0408","-5.0","X,0330","-11.1","X,0328","-11.1","X,0328","    2886.3","3","    2886.3","X","    856.7"," ,X","      505"," ,X","     11.79","X","     17.25","X","      6.32","X","       225","X","      38.0","X"
"USW00013812","1956","39.81667","-82.93333","226.8","COLUMBUS RICKENBACKER, OH US","    497.9","","     497.9","X","       146","X","        84","X","         3","X","       18","","         4","X","         0","X","       101","X","        22","X","       157","X","         9","X","       195"," ","        54"," ","  -15.0","X,0127,+","   127"," ,X,0120, ","   175"," ,X,0316, ","  32.8"," ,X,0402, ","   34.4","X,0805,+","-3.3","X,1113","-3.3","X,1113","-6.7","X,1117","-6.7","X,1117","-12.8","X,1123","-0.6","X,0423","-6.7","X,0325","-6.7","X,0325","-6.7","X,0325","-9.4","X,0320","    3117.8","8","    3117.8","X","    912.3"," ,X","      545"," ,X","     11.65","X","     16.75","X","      6.55","X","       293","X","      37.0","X"
"USW00013812","1957","39.81667","-82.93333","226.8","COLUMBUS RICKENBACKER, OH US","    570.1","","     570.1","X","       132","X","        74","X","         8","X","       14","","         5","X","         2","X","       111","X","        15","X","       159","X","        19","X","       154"," ","        48"," ","  -21.1","X,0117, ","   152"," ,X,1204, ","   147"," ,X,1203, ","  47.0"," ,X,0628, ","   36.1","X,0718, ","-1.1","X,1020","-3.3","X,1028","-6.1","X,1110","-7.8","X,1111","-8.9","X,1204","-3.9","X,0415","-3.9","X,0415","-4.4","X,0309","-6.7","X,0304","-9.4","X,0220","    2690.7","7","    2690.7","X","    992.2"," ,X","      477"," ,X","     11.75","X","     16.99","X","      6.51","X","","","      39.1","X"
"USW00013812","1958","39.81667","-82.93333","226.8","COLUMBUS RICKENBACKER, OH US","    431.2","","     431.2","X","       130","X","        75","X","        13","X","       37","","         7","X","         7","X","       115","X","        45","X","       155","X","         5","X","       148"," ","        39"," ","  -22.8","X,1210, ","   178"," ,X,1129, ","   224"," ,X,1128, ","  70.9"," ,X,0803, ","   32.8","X,0904,+","-0.6","X,1030","-3.3","X,1107","-6.7","X,1127","-6.7","X,1127","-13.9","X,1129","-2.2","X,0409","-2.2","X,0409","-9.4","X,0221","-9.4","X,0221","-9.4","X,0221","    3175.8","8","    3175.8","X","   1124.1"," ,X","      749"," ,X","     10.33","X","     15.35","X","      5.32","X","","","      39.6","X"
"USW00013812","1959","39.81667","-82.93333","226.8","COLUMBUS RICKENBACKER, OH US","    763.6","","     763.6","X","       129","X","        77","X","         6","X","       27","","        11","X","         3","X","       119","X","        29","X","       165","X","        34","X","       164"," ","        40"," ","  -20.6","X,0105, ","   127"," ,X,1129,+","   157"," ,X,0311, ","  69.9"," ,X,0121, ","   36.1","X,0823, ","0.0","X,1028","-2.2","X,1103","-12.8","X,1117","-12.8","X,1117","-12.8","X,1117","-0.6","X,0414","-2.2","X,0329","-4.4","X,0328","-8.9","X,0322","-8.9","X,0322","    3156.5","5","    3156.5","X","    897.3"," ,X","      914"," ,X","     12.15","X","     17.67","X","      6.63","X","       270","X","      24.2","X"
