"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00034537","1960","48.083","39.5","302.0","DARIVKA, UP","       123","I","        55","I","         2","I","","","","","","","","","","","","","  49.2"," ,I,0808, ","","","","","","","","","","","","","","","","","","","","","","","    514.7"," ,I","","","","","",""
"UPM00034537","1961","48.083","39.5","302.0","DARIVKA, UP","       133","I","        63","I","         3","I","","","","","","","","","","","","","  38.5"," ,I,1115, ","","","","","","","","","","","","","","","","","","","","","","","    592.3"," ,I","","","","","",""
"UPM00034537","1963","48.083","39.5","302.0","DARIVKA, UP","       118","I","        56","I","         0","I","","","","","","","","","","","","","  20.3"," ,I,0109, ","","","","","","","","","","","","","","","","","","","","","","","    443.5"," ,I","","","","","",""
"UPM00034537","1964","48.083","39.5","302.0","DARIVKA, UP","       104","I","        47","I","         1","I","","","","","","","","","","","","","  30.8"," ,I,0704, ","","","","","","","","","","","","","","","","","","","","","","","    411.2"," ,I","","","","","",""
"UPM00034537","1965","48.083","39.5","302.0","DARIVKA, UP","       103","I","        43","I","         1","I","","","","","","","","","","","","","  27.8"," ,I,1114, ","","","","","","","","","","","","","","","","","","","","","","","    384.6"," ,I","","","","","",""
"UPM00034537","1966","48.083","39.5","302.0","DARIVKA, UP","       167","I","        80","I","         3","I","","","","","","","","","","","","","  38.6"," ,I,0624, ","","","","","","","","","","","","","","","","","","","","","","","    805.8"," ,I","","","","","",""
"UPM00034537","1967","48.083","39.5","302.0","DARIVKA, UP","       150","I","        68","I","         1","I","","","","","","","","","","","","","  38.8"," ,I,0818, ","","","","","","","","","","","","","","","","","","","","","","","    564.0"," ,I","","","","","",""
"UPM00034537","1974","48.083","39.5","302.0","DARIVKA, UP","       134","I","        65","I","         3","I","","","","","","","","","","","","","  32.0"," ,I,0513, ","","","","","","","","","","","","","","","","","","","","","","","    604.5"," ,I","","","","","",""
"UPM00034537","1977","48.083","39.5","302.0","DARIVKA, UP","       157","I","        77","I","         3","I","","","","","","","","","","","","","  48.3"," ,I,0708, ","","","","","","","","","","","","","","","","","","","","","","","    821.7"," ,I","","","","","",""
"UPM00034537","1979","48.083","39.5","302.0","DARIVKA, UP","       121","I","        47","I","         0","I","","","","","","","","","","","","","  23.4"," ,I,0205, ","","","","","","","","","","","","","","","","","","","","","","","    482.6"," ,I","","","","","",""
