"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0005N13S","2011","36.41","-105.33","2849.9","PALO, NM US","     35.7","","      35.7","T","        77","T","        77","T","         1","T","      147","","        12","T","       180","T","        36","T","        89","T","         0","T","  -27.5","T,0202, ","   610"," ,T,0208, ","  35.6"," ,T,1026, ","   28.3","T,0720, ","-1.2","T,1006","-4.3","T,1008","-6.2","T,1026","-8.6","T,1102","-9.0","T,1106","-0.9","T,0525","-2.3","T,0511","-5.3","T,0503","-8.4","T,0502","-9.3","T,0410","","","","","    427.9"," ,T","      6.06","T","     11.99","T","      0.12","T"
"USS0005N13S","2012","36.41","-105.33","2849.9","PALO, NM US","     33.6","","      33.6","T","        80","T","        80","T","         2","T","      120","","         2","T","       151","T","        33","T","       101","T","         0","T","  -19.0","T,1210, ","   635"," ,T,0219, ","  35.6"," ,T,0912, ","   29.8","T,0624, ","-2.2","T,1006","-2.2","T,1006","-6.8","T,1026","-6.8","T,1026","-9.3","T,1110","-1.5","T,0509","-5.7","T,0416","-5.7","T,0416","-7.8","T,0415","-10.3","T,0321","    4223.9","9","    4223.9","T","    437.5"," ,T","      7.11","T","     13.16","T","      1.06","T"
"USS0005N13S","2013","36.41","-105.33","2849.9","PALO, NM US","     12.7","","      12.7","T","        87","T","        87","T","         2","T","      153","","         9","T","       194","T","        47","T","        79","T","         0","T","  -20.7","T,0112, ","   432"," ,T,0227,+","  25.4"," ,T,0719,+","   29.6","T,0627, ","-1.2","T,0927","-3.9","T,0928","-6.5","T,1005","-6.7","T,1101","-9.7","T,1105","-1.0","T,0521","-3.8","T,0504","-5.9","T,0503","-10.1","T,0502","-10.1","T,0502","    4376.0","0","    4376.0","T","    488.8"," ,T","      5.36","T","     11.15","T","     -0.44","T"
"USS0005N13S","2014","36.41","-105.33","2849.9","PALO, NM US","      6.9","","       6.9","T","        87","T","        87","T","         2","T","      122","","         3","T","       176","T","        42","T","        53","T","         0","T","  -20.6","T,1231, ","   356"," ,T,1230,+","  38.1"," ,T,0801, ","   28.0","T,0726, ","0.0","T,1002","-2.2","T,1012","-13.6","T,1112","-13.6","T,1112","-13.6","T,1112","-0.2","T,0524","-8.6","T,0514","-8.6","T,0514","-8.6","T,0514","-9.1","T,0429","    4767.3","3","    4767.3","T","    560.2"," ,T","      5.59","T","     11.12","T","      0.05","T"
"USS0005N13S","2015","36.41","-105.33","2849.9","PALO, NM US","      5.9","","       5.9","T","       100","T","       100","T","         1","T","      155","","         0","T","       184","T","        42","T","        61","T","         0","T","  -17.6","T,0223, ","   737"," ,T,0228, ","  27.9"," ,T,1021, ","   29.0","T,0622, ","-0.7","T,1021","-3.2","T,1028","-4.8","T,1104","-8.1","T,1105","-9.1","T,1117","-0.6","T,0524","-3.0","T,0510","-6.3","T,0418","-7.9","T,0417","-15.8","T,0305","    4512.0","0","    4512.0","T","    600.1"," ,T","      5.93","T","     11.37","T","      0.49","T"
"USS0005N13S","2016","36.41","-105.33","2849.9","PALO, NM US","     23.2","","      23.2","T","        78","T","        78","T","         0","T","      120","","         2","T","       177","T","        39","T","        72","T","         0","T","  -20.1","T,0204, ","   660"," ,T,0202, ","  20.3"," ,T,0416, ","   29.0","T,0619, ","0.0","T,0926","-3.4","T,1020","-7.6","T,1117","-7.6","T,1117","-10.2","T,1118","-0.3","T,0518","-4.2","T,0502","-6.4","T,0501","-7.4","T,0417","-9.1","T,0401","    4571.1","1","    4571.1","T","    443.4"," ,T","      6.46","T","     12.17","T","      0.74","T"
"USS0005N13S","2017","36.41","-105.33","2849.9","PALO, NM US","      9.4","","       9.4","T","        89","T","        89","T","         2","T","       91","","         3","T","       164","T","        23","T","        77","T","         0","T","  -20.1","T,0106, ","   762"," ,T,0125,+","  38.1"," ,T,0509, ","   27.9","T,0617, ","-1.3","T,1007","-6.4","T,1009","-6.4","T,1009","-6.9","T,1010","-11.9","T,1206","-1.2","T,0523","-3.8","T,0520","-7.2","T,0430","-7.2","T,0430","-9.1","T,0307","    4148.1","1","    4148.1","T","    633.9"," ,T","      7.18","T","     12.79","T","      1.57","T"
"USS0005N13S","2018","36.41","-105.33","2849.9","PALO, NM US","     28.1","","      28.1","T","        84","T","        84","T","         4","T","      129","","         0","T","       182","T","        25","T","       102","T","         0","T","  -16.8","T,1229, ","   457"," ,T,1231,+","  27.9"," ,T,1111,+","   29.7","T,0627, ","-1.3","T,1006","-7.6","T,1014","-7.6","T,1014","-7.6","T,1014","-11.2","T,1031","-0.4","T,0504","-3.9","T,0503","-5.0","T,0421","-7.8","T,0414","-9.2","T,0320","    3945.4","4","    3945.4","T","    524.3"," ,T","      6.87","T","     12.75","T","      0.99","T"
"USS0005N13S","2019","36.41","-105.33","2849.9","PALO, NM US","     15.5","","      15.5","T","        97","T","        97","T","         1","T","      165","","         0","T","       184","T","        42","T","        79","T","         0","T","  -17.6","T,1217, ","   762"," ,T,0315,+","  25.4"," ,T,0422, ","   28.0","T,0720, ","0.0","T,1006","-4.9","T,1010","-4.9","T,1010","-8.1","T,1011","-9.1","T,1024","-1.6","T,0528","-4.4","T,0521","-4.4","T,0521","-8.5","T,0412","-13.4","T,0224","    4616.5","5","    4616.5","T","    580.1"," ,T","      5.86","T","     11.57","T","      0.16","T"
"USS0005N13S","2020","36.41","-105.33","2849.9","PALO, NM US","     35.2","","      35.2","T","        68","T","        68","T","         1","T","      159","","         4","T","       166","T","        38","T","       105","T","         0","T","  -18.3","T,0226, ","   686"," ,T,0213,+","  33.0"," ,T,0704, ","   30.6","T,0711, ","-4.5","T,0908","-4.5","T,0908","-4.5","T,0908","-10.1","T,1025","-10.1","T,1025","-2.3","T,0609","-2.3","T,0609","-7.8","T,0415","-7.8","T,0415","-9.3","T,0414","    4250.3","3","    4250.3","T","    375.3"," ,T","      7.09","T","     13.11","T","      1.08","T"
