"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00419367","2000","28.8439","-96.9214","31.7","VICTORIA REGIONAL AIRPORT, TX US","   1988.7","","    1988.7","0","        77","0","        52","0","        10","0","        0","","         0","0","         0","0","         7","0","         0","0","       288","0","       118","0","","","","","   -2.8","0,0128, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  68.1"," ,0,0520, ","   43.3","0,0906,+","-0.6","0,1213","","","","","-2.8","0,0128","-2.8","0,0128","","","","","","","     357.4","4","     357.4","0","    890.4"," ,0","        0"," ,0","     22.55","0","     28.02","0","     17.09","0"
"USC00419367","2001","28.8439","-96.9214","31.7","VICTORIA REGIONAL AIRPORT, TX US","   1753.8","","    1753.8","0","        88","0","        62","0","        17","0","        0","","         0","0","         0","0","         5","0","         0","0","       281","0","       101","0","","","","","   -0.6","0,0120,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 140.7"," ,0,0506, ","   38.3","0,0723, ","","","","","","","-0.6","0,0120","","","","","","","","","     694.9","9","     694.9","0","   1226.1"," ,0","        0"," ,0","     21.81","0","     27.00","0","     16.64","0"
"USC00419367","2002","28.8439","-96.9214","31.7","VICTORIA REGIONAL AIRPORT, TX US","   1750.1","","    1750.1","0","        84","0","        59","0","        15","0","        0","","         0","0","         0","0","        15","0","         0","0","       280","0","       106","0","","","","","   -4.4","0,0304,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  96.0"," ,0,0630, ","   37.2","0,0615, ","-0.6","0,1117","","","","","0.0","0,0306","-4.4","0,0304","-4.4","0,0304","","","","","     570.5","5","     570.5","0","   1257.9"," ,0","        0"," ,0","     21.44","0","     26.84","0","     16.04","0"
"USC00419367","2003","28.8439","-96.9214","31.7","VICTORIA REGIONAL AIRPORT, TX US","   1715.0","","    1715.0","0","        75","0","        50","0","        10","0","","","         0","0","         0","0","         3","0","         0","0","       270","0","       102","0","","","","","   -2.2","0,0118, ","","","     0"," ,0,1231,+","  80.8"," ,0,0627, ","   39.4","0,0809, ","","","","","","","-1.1","0,0124","-2.2","0,0118","","","","","","","     637.5","5","     637.5","0","    905.9"," ,0","        0"," ,0","     21.76","0","     26.97","0","     16.54","0"
"USC00419367","2004","28.8439","-96.9214","31.7","VICTORIA REGIONAL AIRPORT, TX US","","","","","","","","","","","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","     467.2","2","     467.2","0","   1593.5"," ,0","        0"," ,0","","","","","",""
"USC00419367","2005","28.8439","-96.9214","31.7","VICTORIA REGIONAL AIRPORT, TX US","   1822.1","","    1822.1","0","        63","0","        48","0","        12","0","        0","","         0","0","         0","0","         3","0","         0","0","       287","0","       119","0","","","","","   -1.7","0,1209,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  45.2"," ,0,0224, ","   40.0","0,0926, ","-1.7","0,1208","","","","","0.0","0,0117","","","","","","","","","","","","","    791.2"," ,0","        0"," ,0","     21.95","0","     27.50","0","     16.41","0"
"USC00419367","2006","28.8439","-96.9214","31.7","VICTORIA REGIONAL AIRPORT, TX US","","","","","","","","","","","        0","","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00419367","2007","28.8439","-96.9214","31.7","VICTORIA REGIONAL AIRPORT, TX US","","","","","       118","0","        86","0","        23","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 144.0"," ,0,0526, ","","","","","","","","","","","","","","","","","","","","","","","   1763.6"," ,0","        0"," ,0","","","","","",""
"USC00419367","2008","28.8439","-96.9214","31.7","VICTORIA REGIONAL AIRPORT, TX US","   1837.5","","    1837.5","0","        74","0","        41","0","         7","0","        0","","         0","0","         0","0","         7","0","         0","0","       312","0","       121","0","         8"," ","","","   -2.8","0,0102, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  77.0"," ,0,0307, ","   38.3","0,0809, ","-0.6","0,1207","","","","","0.0","0,0201","-2.2","0,0121","","","","","","","","","","","    597.7"," ,0","        0"," ,0","     21.78","0","     27.73","0","     15.84","0"
"USC00419367","2009","28.8439","-96.9214","31.7","VICTORIA REGIONAL AIRPORT, TX US","   2066.3","","    2066.3","0","        82","0","        45","0","        11","0","        0","","         0","0","         0","0","         5","0","         0","0","       302","0","       126","0","         4"," ","         6"," ","   -1.7","0,0129,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  49.8"," ,0,1004, ","   39.4","0,0813, ","-1.1","0,1205","","","","","-0.6","0,0203","","","","","","","","","     533.4","4","     533.4","0","    771.3"," ,0","        0"," ,0","     22.45","0","     28.07","0","     16.83","0"
