"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"USW00013756","1945","38.95","-74.88333","4.9","CAPE MAY NAS, NJ US","       178"," ","        34"," "
"USW00013756","1946","38.95","-74.88333","4.9","CAPE MAY NAS, NJ US","        41"," ","         1"," "
