"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CBOO","1991","38.9875","-123.3486","196.3","BOONVILLE CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1858.0","0","    1858.0","U","","","","","",""
"USR0000CBOO","1994","38.9875","-123.3486","196.3","BOONVILLE CALIFORNIA, CA US","    237.0","","     237.0","U","         0","U","        21","U","         0","U","       197","U","        38","U","   -2.8","U,1119, ","   37.8","U,0919, ","-0.6","U,1103","-2.8","U,1119","","","","","0.0","U,0323","","","","","    1479.2","2","    1479.2","U","     14.28","U","     22.02","U","      6.53","U"
"USR0000CBOO","1995","38.9875","-123.3486","196.3","BOONVILLE CALIFORNIA, CA US","    340.7","","     340.7","U","         0","U","         5","U","         0","U","       192","U","        46","U","   -2.8","U,0215, ","   42.2","U,0716, ","","","","","","","","","-0.6","U,0325","-2.8","U,0215","","","    1787.6","6","    1787.6","U","     15.24","U","     22.20","U","      8.28","U"
"USR0000CBOO","1996","38.9875","-123.3486","196.3","BOONVILLE CALIFORNIA, CA US","    405.9","","     405.9","U","         0","U","         8","U","         0","U","       206","U","        64","U","   -2.8","U,0226, ","   41.7","U,0812, ","-1.7","U,1202","","","","","","","-2.8","U,0226","-2.8","U,0226","","","    1319.1","1","    1319.1","U","     15.43","U","     22.81","U","      8.06","U"
"USR0000CBOO","1997","38.9875","-123.3486","196.3","BOONVILLE CALIFORNIA, CA US","    361.5","","     361.5","U","         0","U","        14","U","         0","U","       204","U","        43","U","   -3.3","U,0113, ","   41.1","U,0807, ","-0.6","U,1209","-2.8","U,1222","","","","","-0.6","U,0402","-3.3","U,0113","","","    1436.4","4","    1436.4","U","     15.31","U","     22.60","U","      8.02","U"
"USR0000CBOO","1998","38.9875","-123.3486","196.3","BOONVILLE CALIFORNIA, CA US","    353.2","","     353.2","U","         0","U","        16","U","         0","U","       164","U","        43","U","   -6.7","U,1221, ","   44.4","U,0804, ","-1.1","U,1204","-2.2","U,1205","-6.7","U,1221","-6.7","U,1221","-0.6","U,0414","","","","","    1700.9","9","    1700.9","U","     14.29","U","     20.88","U","      7.70","U"
"USR0000CBOO","1999","38.9875","-123.3486","196.3","BOONVILLE CALIFORNIA, CA US","    299.0","","     299.0","U","         0","U","        21","U","         0","U","       180","U","        51","U","   -1.7","U,0211,+","   41.7","U,0825,+","0.0","U,1122","","","","","","","-1.1","U,0409","","","","","    1936.1","1","    1936.1","U","     14.25","U","     21.79","U","      6.71","U"
"USR0000CBOO","2000","38.9875","-123.3486","196.3","BOONVILLE CALIFORNIA, CA US","    313.1","","     313.1","U","         0","U","         5","U","         0","U","       182","U","        47","U","   -0.6","U,1112, ","   40.6","U,0919,+","-0.6","U,1112","","","","","","","0.0","U,0106","","","","","    1526.9","9","    1526.9","U","     14.73","U","     21.99","U","      7.46","U"
"USR0000CBOO","2001","38.9875","-123.3486","196.3","BOONVILLE CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1672.8","8","    1672.8"," ","","","","","",""
"USR0000CBOO","2003","38.9875","-123.3486","196.3","BOONVILLE CALIFORNIA, CA US","    340.4","","     340.4","U","         0","U","        13","U","         0","U","       178","U","        43","U","   -2.2","U,0208, ","   42.8","U,0922, ","-0.6","U,1104","","","","","","","0.0","U,0209","-2.2","U,0208","","","","","","","     14.72","U","     21.62","U","      7.81","U"
