"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TSE00147775","1888","34.72","10.68","21.0","SFAX EL MAOU, TS","","","","","        29","E","        16","E","         1","E","","","","","","","","","","","","","  32.5"," ,E,1115, ","","","","","","","","","","","    155.6"," ,E","","","","","",""
"TSE00147775","1910","34.72","10.68","21.0","SFAX EL MAOU, TS","","","","","","","","","","","         0","E","         0","E","         0","E","       208","E","         5","E","    1.0","E,0203,+","","","   37.0","E,0725, ","","","","","","","","","","","     17.83","E","     22.86","E","     12.79","E"
"TSE00147775","1912","34.72","10.68","21.0","SFAX EL MAOU, TS","","","","","        23","E","        14","E","         2","E","","","","","         0","E","       228","E","        20","E","","","  39.1"," ,E,1017, ","   40.0","E,0716, ","","","","","","","","","    172.9"," ,E","","","     24.16","E","",""
"TSE00147775","1913","34.72","10.68","21.0","SFAX EL MAOU, TS","","","","","        25","E","        15","E","         1","E","","","","","","","","","","","","","  25.8"," ,E,0517, ","","","","","","","","","","","    159.4"," ,E","","","","","",""
"TSE00147775","1916","34.72","10.68","21.0","SFAX EL MAOU, TS","","","","","        25","E","        15","E","         1","E","","","","","","","","","","","","","  34.0"," ,E,1125, ","","","","","","","","","","","    129.6"," ,E","","","","","",""
"TSE00147775","1917","34.72","10.68","21.0","SFAX EL MAOU, TS","","","","","        26","E","        15","E","         1","E","","","","","","","","","","","",""," 106.0"," ,E,0317, ","","","","","","","","","","","    229.3"," ,E","","","","","",""
"TSE00147775","1929","34.72","10.68","21.0","SFAX EL MAOU, TS","","","","","        21","E","        14","E","         2","E","","","","","","","","","","","","","  54.0"," ,E,0328, ","","","","","","","","","","","    189.0"," ,E","","","","","",""
"TSE00147775","1933","34.72","10.68","21.0","SFAX EL MAOU, TS","","","","","        43","E","        27","E","         3","E","         0","E","         0","E","","","","","","","    2.0","E,1227,+","  29.5"," ,E,0217, ","","","","","","","","","","","    334.5"," ,E","","","","","     13.97","E"
"TSE00147775","1934","34.72","10.68","21.0","SFAX EL MAOU, TS","","","","","","","","","","","         0","E","         0","E","","","","","","","    2.0","E,0105,+","","","","","","","","","","","","","","","","","","","     14.40","E"
"TSE00147775","1935","34.72","10.68","21.0","SFAX EL MAOU, TS","","","","","","","","","","","         0","E","         0","E","","","","","","","    2.0","E,0129,+","","","","","","","","","","","","","","","","","","","     13.47","E"
