"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00244181","2003","48.1279","-107.3111","722.1","HINSDALE 21 SW, MT US","","","","","","","","","        20","0","","","","","   254"," ,0,1227, ","","","","","     1209"," ,0"
"USC00244181","2005","48.1279","-107.3111","722.1","HINSDALE 21 SW, MT US","        38","0","        29","0","         1","0","","","         7","0","","","","","    89"," ,0,0317, ","  30.0"," ,0,0410, ","    236.8"," ,0","      397"," ,0"
"USC00244181","2009","48.1279","-107.3111","722.1","HINSDALE 21 SW, MT US","","","","","","","","","         6","0","","","","","    64"," ,0,0227, ","","","","","      262"," ,0"
"USC00244181","2010","48.1279","-107.3111","722.1","HINSDALE 21 SW, MT US","        37","0","        34","0","         3","0","","","         9","0","         2"," ","","","   305"," ,0,0124, ","  50.8"," ,0,0910,+","    408.9"," ,0","     1265"," ,0"
"USC00244181","2016","48.1279","-107.3111","722.1","HINSDALE 21 SW, MT US","        41","7","        39","7","         7","7","","","         7","7","","","","","   102"," ,7,0201, ","  58.4"," ,7,1004, ","    534.4"," ,7","      343"," ,7"
"USC00244181","2019","48.1279","-107.3111","722.1","HINSDALE 21 SW, MT US","        36","7","        31","7","         4","7","","","        12","7","","","","","   203"," ,7,1110, ","  35.1"," ,7,0907, ","    405.8"," ,7","     1021"," ,7"
"USC00244181","2020","48.1279","-107.3111","722.1","HINSDALE 21 SW, MT US","        32","7","        29","7","         1","7","","","        10","7","","","","","   203"," ,7,1109, ","  27.9"," ,7,0907, ","    284.8"," ,7","      617"," ,7"
"USC00244181","2021","48.1279","-107.3111","722.1","HINSDALE 21 SW, MT US","        39","7","        20","7","         1","7","       34","","         8","7","","","   127"," ,7,1221,+","   102"," ,7,1205, ","  25.4"," ,7,0609, ","    158.5"," ,7","      490"," ,7"
"USC00244181","2022","48.1279","-107.3111","722.1","HINSDALE 21 SW, MT US","        41","7","        31","7","         1","7","       88","","        12","7","","","   203"," ,7,1220,+","   203"," ,7,1111, ","  50.8"," ,7,0619, ","    277.6"," ,7","      978"," ,7"
"USC00244181","2023","48.1279","-107.3111","722.1","HINSDALE 21 SW, MT US","        66","7","        42","7","         3","7","      107","","        13","7","","","   330"," ,7,0317,+","   152"," ,7,1026, ","  39.4"," ,7,0507, ","    417.1"," ,7","      973"," ,7"
"USC00244181","2024","48.1279","-107.3111","722.1","HINSDALE 21 SW, MT US","        51","7","        36","7","         0","7","       74","","         9","7","","","   152"," ,7,0118, ","   127"," ,7,0118, ","  20.8"," ,7,0506, ","    336.0"," ,7","      533"," ,7"
