"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00041948","1949","39.1875","-122.0269","15.2","COLUSA 2 SSW, CA US","    763.3","","     763.3","0","        43","0","        28","0","         1","0","        1","","         1","0","         0","0","        63","0","         0","0","       227","0","        93","0","         3"," ","         1"," ","   -6.1","0,0105, ","   102"," ,0,0119, ","    91"," ,0,0119, ","  35.6"," ,0,0312, ","   40.6","0,0923,+","-0.6","0,1020","-2.2","0,1211","-4.4","0,1213","","","","","0.0","0,0219","-5.0","0,0214","-5.0","0,0214","","","","","","","    266.5"," ,0","       91"," ,0","     15.78","0","     23.90","0","      7.66","0"
"USC00041948","1950","39.1875","-122.0269","15.2","COLUSA 2 SSW, CA US","","","","","        44","0","        30","0","         2","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  45.7"," ,0,1203, ","","","","","","","","","","","","","","","","","","","","","    1612.4","4","    1612.4","0","    371.5"," ,0","        0"," ,0","","","","","",""
"USC00041948","1952","39.1875","-122.0269","15.2","COLUSA 2 SSW, CA US","","","","","        55","0","        39","0","         3","0","        0","","         0","0","         0","0","        28","0","","","","","","","        17"," ","","","   -3.9","0,1128,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  39.1"," ,0,0112, ","","","0.0","0,1117","-2.8","0,1125","","","","","","","-1.7","0,0320","-2.2","0,0107","","","","","","","","","    441.6"," ,0","        0"," ,0","","","","","      8.23","0"
"USC00041948","1953","39.1875","-122.0269","15.2","COLUSA 2 SSW, CA US","","","","","","","","","","","","","","","","","","","","","","","","","         9"," ","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00041948","1954","39.1875","-122.0269","15.2","COLUSA 2 SSW, CA US","    653.8","","     653.8","0","        52","0","        38","0","         3","0","        0","","         0","0","         0","0","        22","0","         0","0","       217","0","        87","0","        39"," ","         1"," ","   -3.3","0,0125, ","     0"," ,0,1231,+","     0","T,0,0319, ","  27.7"," ,0,1108, ","   42.8","0,0728, ","-2.2","0,1130","-2.2","0,1130","","","","","","","-1.1","0,0314","-3.3","0,0125","","","","","","","","","    377.2"," ,0","        0","T,0","     15.70","0","     23.46","0","      7.93","0"
"USC00041948","1955","39.1875","-122.0269","15.2","COLUSA 2 SSW, CA US","    727.6","","     727.6","0","        60","0","        32","0","         2","0","        0","","         0","0","         0","0","        45","0","         0","0","       213","0","       102","0","        17"," ","","","   -4.4","0,0108, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  43.9"," ,0,1219, ","   43.3","0,0903, ","0.0","0,1102","","","","","","","","","-1.1","0,0427","-2.2","0,0317","-4.4","0,0108","","","    1785.9","9","    1785.9","0","    352.9"," ,0","        0"," ,0","     15.67","0","     24.09","0","      7.25","0"
"USC00041948","1956","39.1875","-122.0269","15.2","COLUSA 2 SSW, CA US","    712.3","","     712.3","0","        51","0","        22","0","         2","0","        0","","         0","0","         0","0","        52","0","         0","0","       221","0","        96","0","        14"," ","         2"," ","   -8.3","0,1228,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  26.2"," ,0,0114, ","   43.3","0,0723,+","0.0","0,1024","-2.8","0,1121","-4.4","0,1127","-7.2","0,1209","","","-2.8","0,0306","-2.8","0,0306","","","","","    1520.1","1","    1520.1","0","    263.0"," ,0","        0"," ,0","     15.77","0","     24.33","0","      7.21","0"
"USC00041948","1957","39.1875","-122.0269","15.2","COLUSA 2 SSW, CA US","    765.6","","     765.6","0","        73","0","        36","0","         1","0","        0","","         0","0","         0","0","        45","0","         0","0","       199","0","        99","0","         9"," ","         1"," ","   -6.7","0,0109, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  25.9"," ,0,0113, ","   42.8","0,0627, ","0.0","0,1104","-2.2","0,1125","","","","","","","-1.1","0,0206","-2.2","0,0205","-5.0","0,0204","-6.7","0,0109","    1562.2","2","    1562.2","0","    379.8"," ,0","        0"," ,0","     16.01","0","     23.81","0","      8.22","0"
"USC00041948","1958","39.1875","-122.0269","15.2","COLUSA 2 SSW, CA US","    896.0","","     896.0","0","        73","0","        40","0","         6","0","        0","","         0","0","         0","0","        18","0","         0","0","       223","0","       106","0","        10"," ","","","   -4.4","0,1117, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  40.4"," ,0,0218, ","   41.1","0,0906,+","-1.7","0,1115","-2.2","0,1116","-4.4","0,1117","","","","","0.0","0,0309","","","","","","","    1604.1","1","    1604.1","0","    562.7"," ,0","        0"," ,0","     17.09","0","     24.87","0","      9.31","0"
"USC00041948","1959","39.1875","-122.0269","15.2","COLUSA 2 SSW, CA US","    840.7","","     840.7","0","        35","0","        19","0","         2","0","        0","","         0","0","         0","0","        37","0","         0","0","       266","0","       100","0","         6"," ","         1"," ","   -5.0","0,1216, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  43.7"," ,0,0918, ","   42.8","0,0621, ","0.0","0,1109","-3.9","0,1206","-4.4","0,1207","","","","","-1.1","0,0212","-2.2","0,0104","","","","","    1173.0","0","    1173.0","0","    257.2"," ,0","        0"," ,0","     17.06","0","     25.67","0","      8.46","0"
