"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AGM00060518","2005","35.3","-1.35","70.0","BENI SAF, AG","        51","S","        29","S","         0","S","","","","","         0","S","       195","S","         5","S","","","  24.9"," ,S,0209, ","   36.6","S,0722, ","","","","","    281.1"," ,S","","","     22.03","S","",""
"AGM00060518","2006","35.3","-1.35","70.0","BENI SAF, AG","        64","S","        36","S","         1","S","","","","","         0","S","       210","S","         3","S","","","  30.0"," ,S,0223, ","   34.3","S,0727, ","","","","","    330.9"," ,S","","","     22.36","S","",""
"AGM00060518","2007","35.3","-1.35","70.0","BENI SAF, AG","        59","S","        33","S","         2","S","","","","","","","","","","","","","  43.9"," ,S,1127, ","","","","","","","    416.8"," ,S","","","","","",""
"AGM00060518","2008","35.3","-1.35","70.0","BENI SAF, AG","        69","S","        42","S","         2","S","","","","","         0","S","       189","S","         7","S","","","  35.1"," ,S,1128, ","   34.4","S,0807, ","","","","","    435.2"," ,S","","","     22.22","S","",""
"AGM00060518","2009","35.3","-1.35","70.0","BENI SAF, AG","        55","S","        32","S","         2","S","","","","","         0","S","       220","S","        17","S","","","  51.1"," ,S,0913, ","   35.9","S,0730, ","","","","","    356.2"," ,S","","","     23.15","S","",""
"AGM00060518","2010","35.3","-1.35","70.0","BENI SAF, AG","        73","S","        41","S","         3","S","","","","","         0","S","       223","S","        11","S","","","  39.9"," ,S,0126, ","   36.8","S,0812, ","","","","","    434.3"," ,S","","","     23.37","S","",""
"AGM00060518","2011","35.3","-1.35","70.0","BENI SAF, AG","        61","S","        37","S","         1","S","         0","S","         0","S","         0","S","       204","S","         7","S","    6.0","S,0124, ","  87.9"," ,S,1128, ","   34.4","S,0528, ","     482.8","8","     482.8","S","    373.9"," ,S","     19.56","S","     22.99","S","     16.14","S"
"AGM00060518","2012","35.3","-1.35","70.0","BENI SAF, AG","        57","S","        31","S","         5","S","         0","S","         0","S","         0","S","       188","S","        15","S","    4.9","S,0209, ","  80.0"," ,S,0203, ","   39.1","S,0802, ","","","","","    435.3"," ,S","     19.24","S","     22.59","S","     15.89","S"
