"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00024091","1951","40.51063","-101.62432","996.4","IMPERIAL MUNICIPAL AIRPORT, NE US","","","","","","","        91","0","        44","0","         5","0","","","         6","0","","","","","","","","","","","        58"," ","","","        69"," ","","","","","    76"," ,0,1213,+","  52.3"," ,0,0520, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    571.7"," ,0","      386"," ,0","","","","","","","","","","","","","",""
"USW00024091","1952","40.51063","-101.62432","996.4","IMPERIAL MUNICIPAL AIRPORT, NE US","","","    579.6","","     579.6","0","        79","0","        29","0","         1","0","       48","","        13","0","        15","0","       186","0","        33","0","       169","0","        67","0","        61"," ","","","        40"," ","  -25.6","0,1128, ","   178"," ,0,1129,+","   178"," ,0,0321, ","  46.0"," ,0,0828, ","   42.8","0,0615, ","-0.6","0,1002","-7.8","0,1005","-7.8","0,1005","-7.8","0,1005","-10.6","0,1006","-1.7","0,0511","-5.6","0,0414","-5.6","0,0414","-8.9","0,0410","-8.9","0,0410","    3850.5","5","    3850.5","0","    351.5"," ,0","      845"," ,0","      9.67","0","     18.03","0","      1.31","0","","","","","","","",""
"USW00024091","1953","40.51063","-101.62432","996.4","IMPERIAL MUNICIPAL AIRPORT, NE US","","","    516.3","","     516.3","0","        72","0","        34","0","         4","0","       37","","        11","0","         4","0","       177","0","        22","0","       170","0","        60","0","        57"," ","","","        40"," ","  -21.7","0,0115, ","   127"," ,0,1205,+","    91"," ,0,0409,+","  36.3"," ,0,0429, ","   40.6","0,0629, ","-0.6","0,1003","-3.9","0,1004","-4.4","0,1106","-7.8","0,1108","-10.6","0,1120","-3.3","0,0514","-3.3","0,0514","-4.4","0,0513","-9.4","0,0420","-9.4","0,0420","    3574.6","6","    3574.6","0","    430.9"," ,0","      827"," ,0","     10.53","0","     18.90","0","      2.17","0","","","","","","","",""
"USW00024091","1954","40.51063","-101.62432","996.4","IMPERIAL MUNICIPAL AIRPORT, NE US","","","    643.8","","     643.8","0","        61","0","        27","0","         4","0","        9","","         7","0","         6","0","       179","0","        19","0","       170","0","        64","0","        51"," ","","","        47"," ","  -21.7","0,1229, ","    76"," ,0,1228,+","    76"," ,0,1227,+","  41.4"," ,0,0516, ","   43.3","0,0711, ","-1.7","0,1014","-3.9","0,1022","-4.4","0,1028","-7.8","0,1030","-8.9","0,1031","0.0","0,0505","-4.4","0,0503","-4.4","0,0503","-7.2","0,0403","-15.0","0,0331","    3309.7","7","    3309.7","0","    335.9"," ,0","      370"," ,0","     11.11","0","     19.71","0","      2.51","0","","","","","","","",""
"USW00024091","1955","40.51063","-101.62432","996.4","IMPERIAL MUNICIPAL AIRPORT, NE US","","","    624.1","","     624.1","0","        64","0","        31","0","         0","0","       51","","         8","0","        13","0","       178","0","        45","0","       166","0","        73","0","        45"," ","","","        35"," ","  -24.4","0,1116, ","   178"," ,0,0107,+","   178"," ,0,0105, ","  23.4"," ,0,0811, ","   40.0","0,0731, ","-3.3","0,1007","-3.3","0,1007","-6.1","0,1030","-8.3","0,1102","-10.0","0,1103","-0.6","0,0428","-2.2","0,0409","-7.2","0,0407","-7.2","0,0407","-16.7","0,0327","    3581.1","1","    3581.1","0","    318.1"," ,0","      476"," ,0","      9.47","0","     17.75","0","      1.18","0","","","","","","","",""
"USW00024091","1956","40.51063","-101.62432","996.4","IMPERIAL MUNICIPAL AIRPORT, NE US","","","    520.3","","     520.3","0","        77","0","        30","0","         3","0","       28","","         5","0","         9","0","       181","0","        28","0","       176","0","        65","0","        41"," ","","","        42"," ","  -23.3","0,0117, ","   254"," ,0,1103, ","   239"," ,0,1102, ","  50.8"," ,0,0625, ","   38.9","0,0726,+","-1.1","0,1014","-3.3","0,1021","-7.8","0,1103","-7.8","0,1103","-10.0","0,1108","-1.1","0,0430","-5.6","0,0429","-5.6","0,0429","-6.7","0,0418","-11.1","0,0315","    3712.7","7","    3712.7","0","    404.4"," ,0","      538"," ,0","     10.17","0","     18.67","0","      1.66","0","","","","","","","",""
"USW00024091","1957","40.51063","-101.62432","996.4","IMPERIAL MUNICIPAL AIRPORT, NE US","","","    435.8","","     435.8","0","        78","0","        38","0","         5","0","       22","","         6","0","         9","0","       170","0","        31","0","       136","0","        44","0","        87"," ","","","        35"," ","  -26.7","0,0125, ","   127"," ,0,0405,+","   102"," ,0,0402, ","  41.9"," ,0,0516, ","   38.3","0,0717, ","-2.2","0,1023","-2.2","0,1023","-5.6","0,1025","-7.2","0,1027","-11.7","0,1109","0.0","0,0420","-3.9","0,0414","-5.0","0,0413","-11.1","0,0408","-11.1","0,0408","    3652.2","2","    3652.2","0","    478.9"," ,0","      434"," ,0","      9.24","0","     17.07","0","      1.41","0","","","","","","","",""
"USW00024091","1958","40.51063","-101.62432","996.4","IMPERIAL MUNICIPAL AIRPORT, NE US","","","    375.1","","     375.1","0","        92","0","        44","0","         2","0","       56","","        19","0","         7","0","       174","0","        42","0","       169","0","        34","0","        92"," ","","","","","  -20.6","0,1214,+","   203"," ,0,0313, ","   152"," ,0,1204, "," 103.6"," ,0,0718, ","   38.3","0,0603, ","-0.6","0,0930","-3.9","0,1001","-4.4","0,1010","-7.2","0,1031","-8.9","0,1126","0.0","0,0430","-2.2","0,0425","-5.6","0,0424","-6.7","0,0321","-11.7","0,0320","    3719.5","5","    3719.5","0","    534.8"," ,0","     1120"," ,0","      9.19","0","     16.91","0","      1.47","0","","","","","","","",""
"USW00024091","1959","40.51063","-101.62432","996.4","IMPERIAL MUNICIPAL AIRPORT, NE US","","","    562.9","","     562.9","0","        64","0","        38","0","         3","0","       37","","        13","0","        12","0","       175","0","        23","0","       153","0","        61","0","        61"," ","","","","","  -28.3","0,0104, ","   229"," ,0,0223, ","   229"," ,0,0222, ","  41.1"," ,0,0924, ","   40.6","0,0812, ","0.0","0,0930","-3.9","0,1017","-5.6","0,1026","-7.8","0,1027","-8.9","0,1031","0.0","0,0425","-3.9","0,0422","-7.8","0,0413","-7.8","0,0413","-10.0","0,0410","    3586.2","2","    3586.2","0","    375.4"," ,0","     1016"," ,0","      9.68","0","     17.58","0","      1.77","0","","","","","","","",""
"USW00024091","1960","40.51063","-101.62432","996.4","IMPERIAL MUNICIPAL AIRPORT, NE US","","","    466.0","","     466.0","0","        87","0","        37","0","         2","0","       88","","        22","0","        22","0","       161","0","        46","0","       166","0","        51","0","        75"," ","","","","","  -31.7","0,0303, ","   457"," ,0,0306,+","   241"," ,0,0114, ","  28.7"," ,0,0528, ","   38.9","0,0903,+","-1.1","0,0930","-3.9","0,1019","-4.4","0,1105","-9.4","0,1109","-9.4","0,1109","-0.6","0,0501","-2.8","0,0414","-12.8","0,0317","-12.8","0,0317","-12.8","0,0317","    3949.7","7","    3949.7","0","    387.7"," ,0","     1435"," ,0","      9.04","0","     16.81","0","      1.26","0","","","","","","","",""
