"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MOE00147752","1954","35.78","-5.82","86.0","TANGIER CITY, MO","    604.9","","     604.9","E","        60","E","        43","E","         5","E","         0","E","         2","E","         0","E","       179","E","         5","E","    0.0","E,0207,+","  48.0"," ,E,0313, ","   36.0","E,0726, ","0.0","E,0207","","","","","    541.0"," ,E","     17.51","E","     21.69","E","     13.32","E"
"MOE00147752","1955","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        90","E","        68","E","        14","E","","","","","         0","E","       200","E","        14","E","","","  53.0"," ,E,0104, ","   39.0","E,0704, ","","","","","","","   1029.0"," ,E","","","     22.91","E","",""
"MOE00147752","1956","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        74","E","        59","E","        10","E","","","","","","","","","","","","","  85.0"," ,E,0216, ","","","","","","","","","    982.0"," ,E","","","","","",""
"MOE00147752","1957","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        73","E","        49","E","         5","E","         0","E","         2","E","","","","","","","    0.0","E,0117,+","  46.0"," ,E,0409, ","","","0.0","E,0117","","","","","    614.5"," ,E","","","","","     13.16","E"
"MOE00147752","1958","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        64","E","        43","E","         3","E","         0","E","         0","E","","","","","","","    1.0","E,0227, ","  47.0"," ,E,1216, ","","","","","     822.1","1","     822.1","E","    521.1"," ,E","","","","","     13.74","E"
"MOE00147752","1959","35.78","-5.82","86.0","TANGIER CITY, MO","    609.4","","     609.4","E","        97","E","        64","E","         1","E","         0","E","         0","E","         0","E","       175","E","         7","E","    4.0","E,0105,+","  45.0"," ,E,1116, ","   38.0","E,0706, ","","","","","","","    651.4"," ,E","     17.81","E","     21.88","E","     13.75","E"
"MOE00147752","1960","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","       102","E","        79","E","         9","E","         0","E","         0","E","","","","","","","    2.0","E,1223,+","  56.0"," ,E,0109, ","","","","","     777.8","8","     777.8"," ","   1080.5"," ,E","","","","","     13.69","E"
"MOE00147752","1966","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","","","","","","","","","","","         0","S","       182","S","        16","S","","","","","   33.9","S,0909,+","","","","","","","","","","","     21.66","S","",""
"MOE00147752","1967","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","","","","","","","","","","","         0","S","       180","S","        20","S","","","","","   40.0","S,0720, ","","","","","","","","","","","     21.63","S","",""
"MOE00147752","1974","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        58","S","        35","S","         3","S","","","","","","","","","","","","","  40.9"," ,S,0410, ","","","","","","","","","    484.4"," ,S","","","","","",""
"MOE00147752","1978","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        66","S","        49","S","         8","S","","","","","","","","","","","","","  50.0"," ,S,1220, ","","","","","","","","","    655.8"," ,S","","","","","",""
"MOE00147752","1980","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        60","S","        39","S","         6","S","","","","","","","","","","","","","  49.0"," ,S,1109, ","","","","","","","","","    501.5"," ,S","","","","","",""
"MOE00147752","1983","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        60","S","        37","S","         5","S","","","","","","","","","","","","","  89.9"," ,S,1116, ","","","","","","","","","    539.2"," ,S","","","","","",""
"MOE00147752","1987","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        76","S","        47","S","         9","S","","","","","","","","","","","",""," 110.0"," ,S,0920, ","","","","","","","","","    797.2"," ,S","","","","","",""
"MOE00147752","1988","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        72","S","        38","S","         5","S","","","","","","","","","","","","","  39.1"," ,S,1111, ","","","","","","","","","    469.3"," ,S","","","","","",""
"MOE00147752","1990","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        69","S","        40","S","         3","S","","","","","","","","","","","","","  30.0"," ,S,0409, ","","","","","","","","","    483.7"," ,S","","","","","",""
"MOE00147752","1992","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        58","S","        38","S","         4","S","","","","","","","","","","","","","  89.9"," ,S,1017, ","","","","","","","","","    573.7"," ,S","","","","","",""
"MOE00147752","1993","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        95","S","        53","S","         5","S","","","","","","","","","","","","","  63.0"," ,S,0314, ","","","","","","","","","    732.7"," ,S","","","","","",""
"MOE00147752","1994","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        56","S","        32","S","         3","S","","","","","","","","","","","","","  46.0"," ,S,1001, ","","","","","","","","","    415.5"," ,S","","","","","",""
"MOE00147752","1995","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        64","S","        41","S","         6","S","","","","","","","","","","","","","  66.0"," ,S,1112, ","","","","","","","","","    579.8"," ,S","","","","","",""
"MOE00147752","1996","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","       107","S","        78","S","        22","S","","","","","","","","","","","","","  96.0"," ,S,1112, ","","","","","","","","","   1626.3"," ,S","","","","","",""
"MOE00147752","1997","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        80","S","        60","S","         7","S","","","","","","","","","","","","","  58.9"," ,S,0103, ","","","","","","","","","    864.3"," ,S","","","","","",""
"MOE00147752","1998","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        54","S","        33","S","         1","S","","","","","","","","","","","","","  37.1"," ,S,0204, ","","","","","","","","","    380.2"," ,S","","","","","",""
"MOE00147752","2004","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        53","S","        37","S","         2","S","","","","","","","","","","","","","  31.0"," ,S,0416, ","","","","","","","","","    371.0"," ,S","","","","","",""
"MOE00147752","2020","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        79","S","        43","S","         2","S","","","","","","","","","","","","","  29.0"," ,S,0325, ","","","","","","","","","    471.8"," ,S","","","","","",""
"MOE00147752","2021","35.78","-5.82","86.0","TANGIER CITY, MO","","","","","        78","S","        45","S","         4","S","","","","","","","","","","","","","  48.0"," ,S,1224, ","","","","","","","","","    562.8"," ,S","","","","","",""
