"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033398","1945","49.35","23.517","276.0","DROHOBYCH, UP","       147","I","        71","I","         2","I","","","","","","","  33.7"," ,I,0821, ","","","","","","","","","","","","","","","","","","","","","    732.3"," ,I","",""
"UPM00033398","1947","49.35","23.517","276.0","DROHOBYCH, UP","       164","I","        89","I","         3","I","","","","","","","  37.5"," ,I,0830, ","","","","","","","","","","","","","","","","","","","","","    757.9"," ,I","",""
"UPM00033398","1948","49.35","23.517","276.0","DROHOBYCH, UP","       150","I","        74","I","         8","I","","","","","","","  52.1"," ,I,0717, ","","","","","","","","","","","","","","","","","","","","","    865.0"," ,I","",""
"UPM00033398","1949","49.35","23.517","276.0","DROHOBYCH, UP","       133","I","        52","I","         2","I","","","","","","","  28.2"," ,I,0722, ","","","","","","","","","","","","","","","","","","","","","    517.1"," ,I","",""
"UPM00033398","1950","49.35","23.517","276.0","DROHOBYCH, UP","       133","I","        62","I","         2","I","","","","","","","  33.8"," ,I,0706, ","","","","","","","","","","","","","","","","","","","","","    525.1"," ,I","",""
"UPM00033398","1951","49.35","23.517","276.0","DROHOBYCH, UP","       121","I","        71","I","         2","I","","","","","","","  32.1"," ,I,0819, ","","","","","","","","","","","","","","","","","","","","","    600.7"," ,I","",""
"UPM00033398","1952","49.35","23.517","276.0","DROHOBYCH, UP","       146","I","        83","I","         4","I","","","","","","","  35.0"," ,I,0731, ","","","","","","","","","","","","","","","","","","","","","    743.4"," ,I","",""
"UPM00033398","1953","49.35","23.517","276.0","DROHOBYCH, UP","       151","I","        68","I","         4","I","","","","","","","  47.0"," ,I,0610, ","","","","","","","","","","","","","","","","","","","","","    769.0"," ,I","",""
"UPM00033398","1954","49.35","23.517","276.0","DROHOBYCH, UP","       136","I","        56","I","         1","I","","","","","","","  28.2"," ,I,0921, ","","","","","","","","","","","","","","","","","","","","","    538.0"," ,I","",""
"UPM00033398","1955","49.35","23.517","276.0","DROHOBYCH, UP","       168","I","        81","I","         9","I","","","","","","","  35.3"," ,I,0707, ","","","","","","","","","","","","","","","","","","","","","    980.0"," ,I","",""
