"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00054734","1999","41.37215","-73.48337","138.0","DANBURY MUNICIPAL AIRPORT, CT US","","","","","","","       143","W","        71","W","        16","W","","","","","","","","","","","","","","","","","",""," 245.4"," ,W,0916, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1548.7"," ,W","","","","","","","","","       200","W","","","      19.7","W"
"USW00054734","2000","41.37215","-73.48337","138.0","DANBURY MUNICIPAL AIRPORT, CT US","       2.7","W","    216.1","","     216.1","W","       164","W","        74","W","         7","W","         5","W","       138","W","        37","W","       118","W","         0","W","","","","","","","  -18.9","W,0118, ","  75.9"," ,W,0606, ","   31.7","W,0611,+","-1.7","W,0929","-2.2","W,1023","-6.1","W,1119","-8.3","W,1120","-8.9","W,1123","-0.6","W,0501","-3.3","W,0414","-5.6","W,0413","-7.8","W,0319","-9.4","W,0318","","","","","   1035.6"," ,W","      8.91","W","     14.51","W","      3.32","W","       240","W","       270","W","      16.5","W","      21.0","W"
"USW00054734","2001","41.37215","-73.48337","138.0","DANBURY MUNICIPAL AIRPORT, CT US","       2.5","W","","","","","       162","W","        69","W","         9","W","","","","","","","","","","","","","","","","","",""," 116.8"," ,W,0617, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1046.3"," ,W","","","","","","","","","","","","","",""
"USW00054734","2002","41.37215","-73.48337","138.0","DANBURY MUNICIPAL AIRPORT, CT US","       2.7","W","    378.5","","     378.5","W","       169","W","        88","W","        12","W","         0","W","       141","W","        11","W","       138","W","        18","W","","","","","","","  -16.7","W,1207, ","  54.4"," ,W,0829, ","   34.4","W,0814,+","-0.6","W,1014","-2.2","W,1015","-5.0","W,1102","-13.3","W,1128","-13.3","W,1128","0.0","W,0522","-2.8","W,0427","-5.6","W,0407","-8.3","W,0322","-8.9","W,0301","","","","","   1203.9"," ,W","     10.20","W","     15.89","W","      4.51","W","       240","W","       270","W","      13.9","W","      19.7","W"
"USW00054734","2003","41.37215","-73.48337","138.0","DANBURY MUNICIPAL AIRPORT, CT US","       2.7","W","    295.6","","     295.6","W","       173","W","        91","W","        19","W","         6","W","       139","W","        45","W","       121","W","         5","W","","","","","","","  -21.7","W,0307, ","  49.3"," ,W,0914, ","   33.3","W,0626, ","0.0","W,1003","-2.2","W,1020","-6.7","W,1109","-6.7","W,1109","-8.9","W,1203","0.0","W,0420","-2.2","W,0414","-4.4","W,0401","-8.3","W,0314","-13.3","W,0311","    3755.2","2","    3755.2","W","   1467.6"," ,W","      9.25","W","     14.40","W","      4.10","W","       280","W","       280","W","      13.9","W","      20.1","W"
"USW00054734","2004","41.37215","-73.48337","138.0","DANBURY MUNICIPAL AIRPORT, CT US","       2.6","W","    311.6","","     311.6","W","       163","W","        73","W","        12","W","         4","W","       117","W","        34","W","       144","W","         1","W","","","","","","","  -18.9","W,0110, ","  81.8"," ,W,0918, ","   32.8","W,0609, ","-0.6","W,1006","-2.8","W,1104","-5.0","W,1109","-7.2","W,1110","-8.9","W,1215","-1.7","W,0410","-2.8","W,0324","-9.4","W,0323","-9.4","W,0323","-9.4","W,0323","    3279.0","0","    3279.0","W","   1138.5"," ,W","     10.05","W","     15.34","W","      4.76","W","       270","W","       250","W","      14.8","W","      21.0","W"
"USW00054734","2005","41.37215","-73.48337","138.0","DANBURY MUNICIPAL AIRPORT, CT US","       2.5","B","    411.9","","     411.9","B","       162","B","        82","B","        14","B","         6","B","       146","B","        34","B","       141","B","        13","B","","","","","","","  -21.1","B,0129, "," 139.7"," ,B,1008, ","   35.6","B,0813, ","-1.1","B,1024","-2.2","B,1103","-5.0","B,1112","-7.2","B,1119","-8.9","B,1125","-1.7","W,0513","-2.2","W,0417","-5.6","W,0326","-7.2","W,0317","-15.0","W,0310","    3518.1","1","    3518.1","B","   1384.2"," ,B","      9.64","B","     15.47","B","      3.81","B","       360","B","       360","B","      13.4","B","      19.7","B"
"USW00054734","2006","41.37215","-73.48337","138.0","DANBURY MUNICIPAL AIRPORT, CT US","       2.3","W","    325.3","","     325.3","W","       172","W","        87","W","        14","W","         2","W","       130","W","        14","W","       123","W","         5","W","       199"," ","        38"," ","         9"," ","  -19.3","W,0213, ","  74.7"," ,W,0423, ","   35.0","W,0802,+","-1.0","W,1013","-4.9","W,1027","-4.9","W,1027","-8.2","W,1205","-9.3","W,1208","0.0","W,0501","-2.7","W,0330","-6.6","W,0321","-7.1","W,0317","-9.9","W,0305","    3299.2","2","    3299.2","W","   1381.0"," ,W","     10.53","W","     16.23","W","      4.82","W","       200","W","       160","W","      14.3","W","      20.6","W"
"USW00054734","2007","41.37215","-73.48337","138.0","DANBURY MUNICIPAL AIRPORT, CT US","       2.7","W","    345.6","","     345.6","W","       134","W","        66","W","        13","W","         0","W","       143","W","        36","W","       147","W","         8","W","       209"," ","        30"," ","        18"," ","  -16.6","W,0126, ","  89.7"," ,W,0415, ","   33.3","W,0710,+","-0.5","W,1028","-2.7","W,1029","-6.0","W,1108","-8.8","W,1124","-9.9","W,1206","0.0","W,0507","-6.0","W,0411","-6.0","W,0411","-8.2","W,0321","-15.5","W,0309","    3362.3","3","    3362.3","W","   1026.8"," ,W","      9.68","W","     15.43","W","      3.93","W","       270","W","       270","W","      18.3","W","      24.6","W"
"USW00054734","2008","41.37215","-73.48337","138.0","DANBURY MUNICIPAL AIRPORT, CT US","       2.6","W","    300.4","","     300.4","W","       165","W","        95","W","        15","W","         1","W","       142","W","        25","W","       131","W","         4","W","       201"," ","        30"," ","        30"," ","  -19.3","W,1223, "," 132.6"," ,W,0906, ","   33.9","W,0610,+","0.0","W,1007","-2.7","W,1019","-4.9","W,1024","-7.1","W,1120","-9.3","W,1121","-3.2","W,0501","-3.2","W,0501","-7.1","W,0403","-7.1","W,0403","-14.9","W,0229","    3332.7","7","    3332.7","W","   1453.1"," ,W","      9.71","W","     15.41","W","      4.01","W","       220","W","       200","W","      16.1","W","      23.3","W"
"USW00054734","2009","41.37215","-73.48337","138.0","DANBURY MUNICIPAL AIRPORT, CT US","       2.5","W","    241.7","","     241.7","W","       172","W","       100","W","         9","W","         3","W","       132","W","        40","W","       121","W","         1","W","       201"," ","        30"," ","        19"," ","  -23.2","W,0117, ","  57.9"," ,W,0618, ","   32.2","W,0817, ","-1.0","W,1012","-2.7","W,1019","-4.9","W,1107","-8.2","W,1211","-11.0","W,1213","-0.5","W,0519","-3.2","W,0416","-7.1","W,0325","-7.1","W,0325","-14.9","W,0305","    3580.4","4","    3580.4","W","   1165.8"," ,W","      9.29","W","     14.68","W","      3.91","W","       160","W","       210","W","      13.9","W","      46.9","W"
