"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"USW00093910","1945","38.75","-90.38333","166.1","ST LOUIS LAMBERT, MO US","       100"," ","        51"," "
"USW00093910","1946","38.75","-90.38333","166.1","ST LOUIS LAMBERT, MO US","        65"," ","        19"," "
