"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000FMER","2003","28.6408","-80.7308","9.1","MERRITT ISLAND FLORIDA, FL US","   1734.1","","    1734.1","U","         0","U","         2","U","         0","U","       316","U","        50","U","   -1.1","U,0124, ","   34.4","U,0511, ","","","-1.1","U,0124","","","     456.4","4","     456.4","U","     21.96","U","     27.06","U","     16.86","U"
"USR0000FMER","2006","28.6408","-80.7308","9.1","MERRITT ISLAND FLORIDA, FL US","   1679.6","","    1679.6","U","         0","U","         3","U","         0","U","       322","U","        72","U","   -1.7","U,0214,+","   36.7","U,0812, ","","","-1.7","U,0214","","","     351.5","5","     351.5","U","     22.05","U","     27.46","U","     16.63","U"
"USR0000FMER","2007","28.6408","-80.7308","9.1","MERRITT ISLAND FLORIDA, FL US","   1718.0","","    1718.0","U","         0","U","         0","U","         0","U","       327","U","        70","U","    0.6","U,0129, ","   36.1","U,0811,+","","","","","","","     286.1","1","     286.1","U","     22.28","U","     27.29","U","     17.26","U"
"USR0000FMER","2008","28.6408","-80.7308","9.1","MERRITT ISLAND FLORIDA, FL US","","","","","","","","","","","","","","","","","","","","","","","","","     228.5","5","     228.5","U","","","","","",""
"USR0000FMER","2009","28.6408","-80.7308","9.1","MERRITT ISLAND FLORIDA, FL US","   1782.7","","    1782.7","U","         0","U","         4","U","         0","U","       320","U","        68","U","   -3.3","U,0121, ","   36.1","U,0621, ","","","-0.6","U,0205","-2.2","U,0123","","","","","     22.09","U","     27.34","U","     16.83","U"
"USR0000FMER","2010","28.6408","-80.7308","9.1","MERRITT ISLAND FLORIDA, FL US","","","","","","","","","","","","","","","","","","","","","","","","","     539.2","2","     539.2"," ","","","","","",""
"USR0000FMER","2011","28.6408","-80.7308","9.1","MERRITT ISLAND FLORIDA, FL US","   1694.4","","    1694.4","U","         0","U","         1","U","         0","U","       331","U","        68","U","   -0.6","U,0213, ","   36.7","U,0807,+","","","-0.6","U,0213","","","","","","","     22.20","U","     27.55","U","     16.86","U"
"USR0000FMER","2012","28.6408","-80.7308","9.1","MERRITT ISLAND FLORIDA, FL US","   1706.0","","    1706.0","U","         0","U","         2","U","         0","U","       336","U","        60","U","    0.0","U,0115,+","   36.1","U,0702, ","","","0.0","U,0115","","","     197.2","2","     197.2","U","     22.29","U","     27.59","U","     16.98","U"
"USR0000FMER","2013","28.6408","-80.7308","9.1","MERRITT ISLAND FLORIDA, FL US","","","","","","","","","","","","","","","","","","","","","","","","","     326.4","4","     326.4","U","","","","","",""
"USR0000FMER","2014","28.6408","-80.7308","9.1","MERRITT ISLAND FLORIDA, FL US","   1693.0","","    1693.0","U","         0","U","         4","U","         0","U","       317","U","        59","U","   -1.7","U,0119, ","   35.6","U,0823, ","","","0.0","U,0122","","","","","","","     22.01","U","     27.25","U","     16.78","U"
"USR0000FMER","2015","28.6408","-80.7308","9.1","MERRITT ISLAND FLORIDA, FL US","   2047.8","","    2047.8","U","         0","U","         0","U","         0","U","       330","U","        78","U","    1.1","U,0220, ","   35.6","U,0619, ","","","","","","","     303.8","8","     303.8","U","     23.33","U","     28.23","U","     18.42","U"
"USR0000FMER","2016","28.6408","-80.7308","9.1","MERRITT ISLAND FLORIDA, FL US","   1940.7","","    1940.7","U","         0","U","         0","U","         0","U","       334","U","       102","U","    1.1","U,0124, ","   37.2","U,0705, ","","","","","","","     227.6","6","     227.6","U","     22.91","U","     28.16","U","     17.66","U"
"USR0000FMER","2017","28.6408","-80.7308","9.1","MERRITT ISLAND FLORIDA, FL US","   1906.8","","    1906.8","U","         0","U","         0","U","         0","U","       347","U","        82","U","    0.6","U,0131, ","   36.1","U,0728, ","","","","","","","     157.5","5","     157.5","U","     23.00","U","     28.38","U","     17.61","U"
"USR0000FMER","2018","28.6408","-80.7308","9.1","MERRITT ISLAND FLORIDA, FL US","   1907.0","","    1907.0","U","         0","U","         1","U","         0","U","       322","U","        84","U","   -1.7","U,0118, ","   35.6","U,0915,+","","","-1.7","U,0118","","","     293.0","0","     293.0","U","     22.67","U","     27.83","U","     17.51","U"
"USR0000FMER","2019","28.6408","-80.7308","9.1","MERRITT ISLAND FLORIDA, FL US","   1973.7","","    1973.7","U","         0","U","         0","U","         0","U","       337","U","        76","U","    3.9","U,0121, ","   35.6","U,0906,+","","","","","","","     242.9","9","     242.9","U","     23.20","U","     28.13","U","     18.27","U"
