"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"PMW00010715","1945","9.36667","-79.9","4.3","COCO SOLO, PM","","","","","","","","","","","","","","","","","","","","","","","","","        13"," ","       138"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PMW00010715","1946","9.36667","-79.9","4.3","COCO SOLO, PM","   3084.2","","    3084.2","X","","","","","","","","","         0","X","         0","X","         0","X","         0","X","       363","X","         6","X","         2"," ","       121"," ","   21.1","X,0110,+","","","     0"," ,X,1231,+","","","   33.3","X,1009,+","       0.0","0","       0.0","X","","","        0"," ,X","     26.83","X","     29.16","X","     24.50","X","","","",""
"PMW00010715","1947","9.36667","-79.9","4.3","COCO SOLO, PM","   3239.6","","    3239.6","X","       203","X","       143","X","        33","X","","","","","         0","X","         0","X","         0","X","       364","X","        14","X","         4"," ","       146"," ","   20.6","X,0220, ","","","",""," 124.0"," ,X,0628, ","   34.4","X,0922, ","       0.0","0","       0.0","X","   2701.2"," ,X","","","     27.25","X","     29.79","X","     24.71","X","","","",""
"PMW00010715","1948","9.36667","-79.9","4.3","COCO SOLO, PM","   3213.0","","    3213.0","X","       227","X","       155","X","        36","X","","","         0","X","         0","X","         0","X","         0","X","       365","X","        23","X","         3"," ","       126"," ","   19.4","X,0222, ","","","     0"," ,X,1231,+","  88.6"," ,X,1102, ","   35.0","X,0925, ","       0.0","0","       0.0","X","   2682.0"," ,X","        0"," ,X","     27.14","X","     29.86","X","     24.41","X","","","",""
"PMW00010715","1949","9.36667","-79.9","4.3","COCO SOLO, PM","   3008.7","","    3008.7","X","       255","X","       173","X","        56","X","","","","","         0","X","         0","X","         0","X","       361","X","        16","X","","","       119"," ","   19.4","X,1223, ","","","",""," 185.7"," ,X,1115, ","   33.9","X,0925,+","       0.0","0","       0.0","X","   4242.7"," ,X","","","     26.70","X","     29.29","X","     24.10","X","       270","X","      16.1","X"
"PMW00010715","1950","9.36667","-79.9","4.3","COCO SOLO, PM","   2958.3","","    2958.3","X","       233","X","       155","X","        49","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","        34","X","         3"," ","       155"," ","   20.0","X,0124, ","     0"," ,X,1231,+","     0"," ,X,1231,+"," 252.7"," ,X,1125, ","   34.4","X,1018,+","       0.0","0","       0.0","X","   3707.0"," ,X","        0"," ,X","     26.44","X","     29.27","X","     23.61","X","","","",""
"PMW00010715","1951","9.36667","-79.9","4.3","COCO SOLO, PM","   3116.7","","    3116.7","X","       235","X","       160","X","        42","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","        19","X","         2"," ","       146"," ","   18.9","X,0313,+","     0"," ,X,1231,+","     0"," ,X,1231,+","  94.7"," ,X,0703, ","   34.4","X,1002,+","       0.0","0","       0.0","X","   3162.4"," ,X","        0"," ,X","     26.90","X","     29.75","X","     24.04","X","","","",""
"PMW00010715","1952","9.36667","-79.9","4.3","COCO SOLO, PM","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","       160"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PMW00010715","1953","9.36667","-79.9","4.3","COCO SOLO, PM","","","","","","","","","","","","","","","","","","","","","","","","","         4"," ","       148"," ","","","","","","","","","","","","","","","","","","","","","","","","","       158","X","      16.1","X"
"PMW00010715","1954","9.36667","-79.9","4.3","COCO SOLO, PM","   3132.8","","    3132.8","X","       255","X","       169","X","        44","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","        24","X","","","       157"," ","   20.6","X,1230,+","     0"," ,X,1231,+","     0"," ,X,1231,+"," 113.0"," ,X,0819, ","   34.4","X,0926, ","       0.0","0","       0.0","X","   3571.0"," ,X","        0"," ,X","     26.92","X","     29.69","X","     24.14","X","","","",""
"PMW00010715","1955","9.36667","-79.9","4.3","COCO SOLO, PM","   3084.0","","    3084.0","X","       254","X","       164","X","        39","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","        29","X","","","       134"," ","   18.9","X,0122, ","     0"," ,X,1231,+","     0"," ,X,1231,+"," 110.0"," ,X,1020, ","   36.1","X,0428, ","       0.0","0","       0.0","X","   2866.9"," ,X","        0"," ,X","     26.79","X","     29.71","X","     23.87","X","       293","X","      17.0","X"
"PMW00010715","1956","9.36667","-79.9","4.3","COCO SOLO, PM","   2958.2","","    2958.2","X","       271","X","       194","X","        48","X","        0","","         0","X","         0","X","         0","X","         0","X","       364","X","         4","X","","","       149"," ","   18.9","X,0116, ","     0"," ,X,1231,+","     0"," ,X,1231,+"," 139.4"," ,X,0731, ","   33.3","X,1021, ","       0.0","0","       0.0","X","   3974.3"," ,X","        0"," ,X","     26.47","X","     29.03","X","     23.90","X","       338","X","      20.6","X"
"PMW00010715","1957","9.36667","-79.9","4.3","COCO SOLO, PM","","","","","","","","","","","","","","","","","","","","","","","","","","","        23"," ","","","","","","","","","","","       0.0","0","       0.0"," ","","","","","","","","","","","","","",""
