"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FMC00914395","1956","5.3544","162.9533","2.1","KOSRAE INTERNATIONAL AIRPORT, FM FM","","","","","       256","0","       231","0","        76","0","","","","","","","","","","","","","","","","","","","",""," 124.0"," ,0,1018, ","","","","","","","   5498.6"," ,0","","","","","","","",""
"FMC00914395","1957","5.3544","162.9533","2.1","KOSRAE INTERNATIONAL AIRPORT, FM FM","","","","","       240","0","       215","0","        95","0","","","","","","","","","","","","","","","","","","","",""," 252.5"," ,0,1110, ","","","","","","","   7290.7"," ,0","","","","","","","",""
"FMC00914395","1958","5.3544","162.9533","2.1","KOSRAE INTERNATIONAL AIRPORT, FM FM","   3093.7","","    3093.7","0","       212","0","       192","0","        94","0","","","","","         0","0","         0","0","         0","0","       349","0","         0","0","   21.1","0,0504,+","","","",""," 279.9"," ,0,0226, ","   31.7","0,0909,+","","","","","   7674.4"," ,0","","","     27.20","0","     29.71","0","     24.69","0"
"FMC00914395","1959","5.3544","162.9533","2.1","KOSRAE INTERNATIONAL AIRPORT, FM FM","   3117.7","","    3117.7","0","       205","0","       179","0","        93","0","        0","","         0","0","         0","0","         0","0","         0","0","       363","0","         2","0","   23.3","0,1220,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 273.6"," ,0,0206, ","   32.8","0,0816, ","       0.0","0","       0.0","0","   7360.0"," ,0","        0"," ,0","     26.92","0","     29.53","0","     24.31","0"
"FMC00914395","1960","5.3544","162.9533","2.1","KOSRAE INTERNATIONAL AIRPORT, FM FM","","","","","       196","0","       175","0","        82","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 223.8"," ,0,0211, ","","","","","","","   6420.2"," ,0","        0"," ,0","","","","","",""
"FMC00914395","1961","5.3544","162.9533","2.1","KOSRAE INTERNATIONAL AIRPORT, FM FM","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0","T,0,0415, ","","","","","","","","","","","        0","T,0","","","","","",""
"FMC00914395","1963","5.3544","162.9533","2.1","KOSRAE INTERNATIONAL AIRPORT, FM FM","","","","","       245","0","       212","0","       102","0","        0","","         0","0","","","","","         0","0","       352","0","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 169.4"," ,0,0610, ","   31.1","0,0527, ","","","","","   7322.6"," ,0","        0"," ,0","","","     29.26","0","",""
"FMC00914395","1964","5.3544","162.9533","2.1","KOSRAE INTERNATIONAL AIRPORT, FM FM","","","","","       233","0","       197","0","        73","0","        0","","         0","0","","","","","         0","0","       353","0","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  83.1"," ,0,0417, ","   30.6","0,0604, ","","","","","   4741.0"," ,0","        0"," ,0","","","     29.39","0","",""
"FMC00914395","1966","5.3544","162.9533","2.1","KOSRAE INTERNATIONAL AIRPORT, FM FM","   3691.0","","    3691.0","0","       230","0","       199","0","        37","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","       185","0","   21.7","0,0501, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 105.2"," ,0,1221, ","   33.9","0,1108,+","","","","","   3558.8"," ,0","        0"," ,0","     28.48","0","     31.82","0","     25.13","0"
"FMC00914395","1967","5.3544","162.9533","2.1","KOSRAE INTERNATIONAL AIRPORT, FM FM","   3461.9","","    3461.9","0","       224","0","       201","0","        65","0","        0","","         0","0","         0","0","         0","0","         0","0","       364","0","       140","0","   22.2","0,1020,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 222.0"," ,0,0222, ","   33.9","0,1206,+","       0.0","0","       0.0","0","   4801.3"," ,0","        0"," ,0","     27.84","0","     31.58","0","     24.11","0"
