"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00065285","1890","41.7","-72.73333","46.0","NEWINGTON, CT US","","","","","","","         1"," ","","","",""
"USC00065285","1891","41.7","-72.73333","46.0","NEWINGTON, CT US","","","","","","","         3"," ","","","",""
"USC00065285","1949","41.7","-72.73333","46.0","NEWINGTON, CT US","       117","0","        86","0","         9","0","","","  48.8"," ,0,0803, ","    952.6"," ,0"
"USC00065285","1950","41.7","-72.73333","46.0","NEWINGTON, CT US","       112","0","        79","0","         6","0","","","  52.3"," ,0,1104, ","    940.8"," ,0"
