"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00096001","2007","5.874","95.34","113.0","MAIMUN SALEH, ID","         0","S","         0","S","","","","","","","   17.8","S,1229,+","","","","","     21.57","S"
"IDM00096001","2011","5.874","95.34","113.0","MAIMUN SALEH, ID","         0","S","         0","S","","","","","","","   16.0","S,0928, ","","","","","     19.94","S"
"IDM00096001","2012","5.874","95.34","113.0","MAIMUN SALEH, ID","         0","S","         0","S","","","","","","","   16.0","S,0102, ","","","","","     19.45","S"
"IDM00096001","2013","5.874","95.34","113.0","MAIMUN SALEH, ID","         0"," ","         0","S","","","","","","","   16.9","S,0907, ","","","","","     19.62","S"
"IDM00096001","2015","5.874","95.34","113.0","MAIMUN SALEH, ID","","","","","         0","S","       335","S","       125","S","","","   34.9","S,0628, ","     31.50","S","",""
"IDM00096001","2016","5.874","95.34","113.0","MAIMUN SALEH, ID","         0","S","         0","S","","","","","","","   20.0","S,0213, ","","","","","     24.06","S"
"IDM00096001","2022","5.874","95.34","113.0","MAIMUN SALEH, ID","","","","","         0","S","       355","S","        83","S","","","   35.1","S,0517, ","     30.96","S","",""
"IDM00096001","2023","5.874","95.34","113.0","MAIMUN SALEH, ID","","","","","         0","S","       337","S","       116","S","","","   35.4","S,0512, ","     31.27","S","",""
