"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AU000005901","1856","48.2331","16.35","199.0","WIEN, AU","    245.8","","     245.8","E","","","","","","","","","         0","E","       108","E","        32","E","       112","E","        14","E","  -14.1","E,1128, ","","","","","   34.8","E,0814,+","-1.5","E,1027","-2.3","E,1030","-4.8","E,1117","-8.3","E,1118","-9.1","E,1122","-2.3","E,0402","-2.3","E,0402","-4.6","E,0401","-8.5","E,0308","-12.8","E,0205","    3244.9","9","    3244.9","E","","","      9.90","E","     14.48","E","      5.31","E"
"AU000005901","1857","48.2331","16.35","199.0","WIEN, AU","    346.9","","     346.9","E","","","","","","","","","         0","E","       101","E","        33","E","       124","E","        13","E","  -15.3","E,0110, ","","","","","   37.0","E,0727, ","0.0","E,1106","-5.3","E,1119","-5.3","E,1119","-6.9","E,1216","","","0.0","E,0426","-2.3","E,0321","-4.6","E,0313","-8.5","E,0212","-10.3","E,0211","    3562.1","1","    3562.1","E","","","     10.30","E","     14.47","E","      6.12","E"
"AU000005901","1858","48.2331","16.35","199.0","WIEN, AU","    238.2","","     238.2","E","","","","","","","","","         0","E","       115","E","        56","E","       118","E","         5","E","  -16.9","E,0219, ","","","","","   34.3","E,0617, ","-4.4","E,1102","-4.4","E,1102","-4.4","E,1102","-7.3","E,1110","-10.9","E,1218","-0.4","E,0416","-8.9","E,0314","-8.9","E,0314","-8.9","E,0314","-8.9","E,0314","    3445.3","3","    3445.3","E","","","      9.04","E","     13.32","E","      4.76","E"
"AU000005901","1859","48.2331","16.35","199.0","WIEN, AU","    363.1","","     363.1","E","","","","","","","","","         0","E","        83","E","        30","E","       112","E","        24","E","  -14.1","E,1218, ","","","","","   37.3","E,0723, ","-2.3","E,1112","-2.3","E,1112","-6.0","E,1113","-6.8","E,1119","-14.1","E,1218","-1.0","E,0403","-3.1","E,0222","-6.0","E,0221","-8.3","E,0117","-13.3","E,0110","    3018.6","6","    3018.6","E","","","     10.85","E","     15.00","E","      6.70","E"
"AU000005901","1860","48.2331","16.35","199.0","WIEN, AU","    168.6","","     168.6","E","","","","","","","","","         0","E","        98","E","        38","E","        98","E","         5","E","  -12.0","E,0312, ","","","","","   35.0","E,0827, ","-0.5","E,1014","-2.4","E,1031","-4.5","E,1102","-7.5","E,1218","-11.3","E,1222","-1.0","E,0321","-4.8","E,0314","-4.8","E,0314","-9.0","E,0313","-9.0","E,0313","    3287.6","6","    3287.6","E","","","      9.57","E","     13.51","E","      5.63","E"
"AU000005901","1861","48.2331","16.35","199.0","WIEN, AU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3450.5","5","    3450.5","E","","","","","","","",""
"AU000005901","1863","48.2331","16.35","199.0","WIEN, AU","    339.9","","     339.9","E","","","","","","","","","         0","E","        56","E","         5","E","       122","E","        11","E","   -9.6","E,1231, ","","","","","   35.5","E,0810, ","-0.9","E,1128","-4.5","E,1129","-4.5","E,1129","-9.6","E,1231","-9.6","E,1231","-1.5","E,0401","-2.3","E,0226","-6.9","E,0221","-6.9","E,0221","","","","","","","","","     11.64","E","     15.97","E","      7.31","E"
"AU000005901","1864","48.2331","16.35","199.0","WIEN, AU","    163.0","","     163.0","E","","","","","","","","","         2","E","       104","E","        59","E","        85","E","         0","E","  -19.3","E,0116, ","","","","","   32.1","E,0807,+","-0.3","E,1004","-3.1","E,1106","-5.0","E,1107","-7.8","E,1204","-9.6","E,1222","-1.6","E,0504","-3.0","E,0408","-6.3","E,0220","-7.3","E,0212","-11.5","E,0210","    3380.2","2","    3380.2","E","","","      8.23","E","     12.25","E","      4.22","E"
"AU000005901","1865","48.2331","16.35","199.0","WIEN, AU","    326.3","","     326.3","E","","","","","","","","","         0","E","       110","E","        38","E","       123","E","         6","E","  -13.8","E,0205, ","","","","","   34.6","E,0708, ","-3.1","E,1113","-3.1","E,1113","-6.0","E,1208","-7.5","E,1209","-9.1","E,1213","-0.5","E,0403","-4.5","E,0329","-4.5","E,0329","-10.4","E,0321","-10.4","E,0321","    3693.2","2","    3693.2","E","","","      9.96","E","     14.02","E","      5.91","E"
"AU000005901","1866","48.2331","16.35","199.0","WIEN, AU","    232.5","","     232.5","E","","","","","","","","","         0","E","        96","E","        14","E","       123","E","         3","E","  -10.6","E,1221, ","","","","","   33.4","E,0613, ","-0.9","E,1017","-3.1","E,1022","-4.4","E,1214","-8.9","E,1218","-8.9","E,1218","-1.3","E,0331","-3.4","E,0316","-4.4","E,0315","","","","","    2985.6","6","    2985.6","E","","","     10.55","E","     14.88","E","      6.23","E"
