"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00053119","2010","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","       2.3","W","    872.8","","     872.8","W","        86","W","        39","W","         1","W","","","","","         0","W","        15","W","         0","W","       209","W","       109","W","       202"," ","        72"," ","         3"," ","   -4.3","W,1231, ","","","","","  27.4"," ,W,1218, ","   42.8","W,0825, ","-2.7","W,1125","-2.7","W,1125","","","0.0","W,0314","","","","","","","    1578.5","5","    1578.5","W","    353.2"," ,W","","","     16.60","W","     24.18","W","      9.01","W","        10","W","       150","W","      19.7","W","      67.5","W"
"USW00053119","2011","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","","","    906.8","","     906.8","W","        42","W","        23","W","         1","W","","","","","         0","W","        49","W","         0","W","       212","W","       102","W","       184"," ","        74"," ","         6"," ","   -6.0","W,1225,+","","","","","  32.3"," ,W,0320, ","   40.0","W,0704,+","-0.5","W,1105","-3.2","W,1203","-5.5","W,1206","-1.6","W,0228","-2.7","W,0227","","","","","    1489.0","0","    1489.0","W","    195.2"," ,W","","","     16.31","W","     23.98","W","      8.64","W","","","","","","","",""
"USW00053119","2012","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","       2.2","W","   1098.0","","    1098.0","W","        41","W","        16","W","         1","W","        0","","         0","W","         0","W","        39","W","         0","W","       232","W","       130","W","       172"," ","        67"," ","         3"," ","   -7.1","W,0117, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  35.3"," ,W,0317, ","   41.7","W,0811,+","-2.1","W,1111","-2.7","W,1112","-4.9","W,1220","0.0","W,0309","-6.6","W,0119","-6.6","W,0119","-7.1","W,0117","    1492.6","6","    1492.6","W","    167.4"," ,W","        0"," ,W","     17.60","W","     25.95","W","      9.25","W","","","","","","","",""
"USW00053119","2013","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","       2.3","W","   1118.0","","    1118.0","W","        21","W","         8","W","         0","W","        0","","         0","W","         0","W","        65","W","         0","W","       249","W","       119","W","       149"," ","        55"," ","         4"," ","   -6.0","W,1210,+","     0"," ,W,1231,+","     0"," ,W,1231,+","  11.4"," ,W,0308, ","   43.9","W,0702, ","-1.0","W,1203","-3.8","W,1204","-6.0","W,1205","-1.0","W,0227","-2.7","W,0211","-4.9","W,0116","","","    1317.0","0","    1317.0","W","     50.6"," ,W","        0"," ,W","     17.61","W","     26.31","W","      8.91","W","       330","W","","","      13.0","W","",""
"USW00053119","2014","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","       2.4","W","   1238.3","","    1238.3","W","        26","W","        15","W","         1","W","        0","","         0","W","         0","W","        22","W","         0","W","       263","W","       136","W","       146"," ","        59"," ","         2"," ","   -2.7","W,0114, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  35.8"," ,W,1212, ","   42.2","W,0708,+","0.0","W,1226","","","","","-1.0","W,0201","-2.7","W,0114","","","","","    1162.1","1","    1162.1","W","    141.4"," ,W","        0"," ,W","     18.92","W","     27.14","W","     10.71","W","       150","W","       250","W","      13.9","W","      20.6","W"
"USW00053119","2015","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","       2.3","W","   1271.1","","    1271.1","W","        30","W","        13","W","         0","W","        0","","         0","W","         0","W","        27","W","         0","W","       256","W","       127","W","       167"," ","        77"," ","         9"," ","   -3.2","W,1129,+","     0"," ,W,1231,+","     0"," ,W,1231,+","  17.8"," ,W,0407, ","   42.2","W,0817, ","-0.5","W,1117","-3.2","W,1129","","","0.0","W,0106","-2.7","W,0103","","","","","     972.4","4","     972.4","W","    124.2"," ,W","        0"," ,W","     18.63","W","     26.55","W","     10.71","W","       150","W","       160","W","      13.9","W","      17.9","W"
"USW00053119","2016","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","       2.3","W","   1068.5","","    1068.5","W","        39","W","        29","W","         0","W","        0","","         0","W","         0","W","        21","W","         0","W","       256","W","       118","W","       184"," ","        79"," ","         8"," ","   -2.7","W,1220,+","     0"," ,W,1231,+","     0"," ,W,1231,+","  19.6"," ,W,1215, ","   42.8","W,0730, ","0.0","W,1124","-2.7","W,1219","","","-0.5","W,0205","-2.7","W,0101","","","","","    1226.5","5","    1226.5","W","    217.1"," ,W","        0"," ,W","     18.18","W","     26.29","W","     10.06","W","       300","W","       300","W","      13.4","W","      17.4","W"
"USW00053119","2017","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","       2.3","W","   1189.4","","    1189.4","W","        47","W","        29","W","         0","W","","","","","         0","W","        33","W","         0","W","       238","W","       116","W","       170"," ","        40"," ","         4"," ","   -3.8","W,1222, ","","","","","  16.3"," ,W,0108, ","   44.4","W,0829, ","-0.5","W,1204","-3.2","W,1221","","","0.0","W,0306","","","","","","","    1199.6","6","    1199.6","W","    223.0"," ,W","","","     18.29","W","     26.28","W","     10.31","W","       320","W","","","      16.1","W","",""
"USW00053119","2018","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","       2.2","W","   1146.5","","    1146.5","W","        35","W","        17","W","         0","W","","","","","         0","W","        26","W","         0","W","       249","W","       114","W","       162"," ","        34"," ","         5"," ","   -2.7","W,0220, ","","","","","  17.3"," ,W,0321, ","   41.7","W,0719, ","0.0","W,1111","","","","","0.0","W,0226","-2.7","W,0220","","","","","    1159.4","4","    1159.4","W","    156.4"," ,W","","","     18.32","W","     26.53","W","     10.12","W","       300","W","       300","W","      14.3","W","      18.8","W"
"USW00053119","2019","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","       2.2","W","   1101.7","","    1101.7","W","        60","W","        32","W","         0","W","","","","","         0","W","        20","W","         0","W","       244","W","       116","W","       191"," ","        44"," ","         8"," ","   -3.2","W,0101, ","","","","","  18.8"," ,W,0526, ","   41.7","W,0816, ","-0.5","W,1031","","","","","-1.0","W,0223","-2.7","W,0103","","","","","    1201.6","6","    1201.6","W","    252.7"," ,W","","","     17.97","W","     25.96","W","      9.97","W","       320","W","       320","W","      14.3","W","      18.8","W"
"USW00053119","2020","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","       2.0","W","   1220.9","","    1220.9","W","        33","W","        15","W","         0","W","        0","","         0","W","         0","W","        32","W","         0","W","       234","W","       129","W","       204"," ","        55"," ","         2"," ","   -3.2","W,0204, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  19.6"," ,W,0316, ","   42.8","W,0816, ","-1.0","W,1109","","","","","0.0","W,0212","-3.2","W,0204","","","","","    1224.8","8","    1224.8","W","    127.0"," ,W","        0"," ,W","     18.13","W","     26.41","W","      9.85","W","       320","W","       320","W","      14.3","W","      16.5","W"
"USW00053119","2021","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","       2.2","W","   1245.6","","    1245.6","W","        30","W","        20","W","         2","W","","","         0","W","         0","W","        10","W","         0","W","       239","W","       128","W","       163"," ","        54"," ","         3"," ","   -1.6","W,0126, ","","","     0"," ,W,1231,+","  37.3"," ,W,0128, ","   44.4","W,0711,+","-0.5","W,1126","","","","","0.0","W,0228","","","","","","","    1262.6","6","    1262.6","W","    208.9"," ,W","        0"," ,W","     18.26","W","     26.51","W","     10.02","W","       310","W","       320","W","      14.3","W","      19.7","W"
"USW00053119","2022","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","       2.4","W","   1345.4","","    1345.4","W","        21","W","        14","W","         0","W","        0","","         0","W","         0","W","        47","W","         0","W","       243","W","       133","W","       159"," ","        44"," ","         5"," ","   -2.1","W,1120,+","     0"," ,W,1231,+","     0"," ,W,1231,+","  24.1"," ,W,1227, ","   45.6","W,0906, ","0.0","W,1104","","","","","-0.5","W,0306","","","","","","","    1261.5","5","    1261.5","W","    138.0"," ,W","        0"," ,W","     18.33","W","     26.77","W","      9.88","W","       330","W","       330","W","      12.5","W","      15.7","W"
"USW00053119","2023","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","       153"," ","        36"," ","         6"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00053119","2024","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","       2.2","W","   1427.0","","    1427.0","W","        53","W","        30","W","         1","W","        0","","         0","D","         0","W","         4","W","         0","W","       238","W","       136","W","       138"," ","        29"," ","         8"," ","   -1.0","W,0109,+","     0"," ,D,1231,+","     0"," ,D,1231,+","  25.4"," ,W,1126, ","   45.0","W,0707,+","-0.5","W,1119","","","","","-0.5","W,0112","","","","","","","    1050.4","4","    1050.4","W","    254.8"," ,W","        0"," ,D","     19.23","W","     27.05","W","     11.41","W","       330","W","       330","W","      16.1","W","      21.0","W"
"USW00053119","2025","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","        55"," ","         6"," ","         4"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
