"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033759","1974","47.333","29.883","191.0","ZATIS E, UP","       101","I","        39","I","         2","I","","","","","","","  90.6"," ,I,0701, ","","","","","","","","","","","","","","","","","","","","","    499.4"," ,I","",""
"UPM00033759","1975","47.333","29.883","191.0","ZATIS E, UP","        81","I","        37","I","         0","I","","","","","","","  19.8"," ,I,0527, ","","","","","","","","","","","","","","","","","","","","","    295.2"," ,I","",""
"UPM00033759","1977","47.333","29.883","191.0","ZATIS E, UP","       112","I","        52","I","         4","I","","","","","","","  41.9"," ,I,0825, ","","","","","","","","","","","","","","","","","","","","","    550.2"," ,I","",""
"UPM00033759","1979","47.333","29.883","191.0","ZATIS E, UP","       112","I","        57","I","         3","I","","","","","","","  33.3"," ,I,0814, ","","","","","","","","","","","","","","","","","","","","","    552.9"," ,I","",""
"UPM00033759","1980","47.333","29.883","191.0","ZATIS E, UP","       121","I","        71","I","         1","I","","","","","","","  42.9"," ,I,0525, ","","","","","","","","","","","","","","","","","","","","","    600.5"," ,I","",""
"UPM00033759","1981","47.333","29.883","191.0","ZATIS E, UP","       122","I","        66","I","         1","I","","","","","","","  30.8"," ,I,1013, ","","","","","","","","","","","","","","","","","","","","","    624.4"," ,I","",""
"UPM00033759","1982","47.333","29.883","191.0","ZATIS E, UP","        81","I","        42","I","         0","I","","","","","","","  23.5"," ,I,0820, ","","","","","","","","","","","","","","","","","","","","","    386.6"," ,I","",""
"UPM00033759","1984","47.333","29.883","191.0","ZATIS E, UP","       132","I","        59","I","         1","I","","","","","","","  50.1"," ,I,0608, ","","","","","","","","","","","","","","","","","","","","","    603.3"," ,I","",""
"UPM00033759","1985","47.333","29.883","191.0","ZATIS E, UP","        97","I","        47","I","         4","I","","","","","","","  43.5"," ,I,0702, ","","","","","","","","","","","","","","","","","","","","","    537.3"," ,I","",""
"UPM00033759","1986","47.333","29.883","191.0","ZATIS E, UP","        87","I","        37","I","         0","I","","","","","","","  22.2"," ,I,0108, ","","","","","","","","","","","","","","","","","","","","","    326.0"," ,I","",""
"UPM00033759","1987","47.333","29.883","191.0","ZATIS E, UP","       116","I","        61","I","         2","I","","","","","","","  56.5"," ,I,0606, ","","","","","","","","","","","","","","","","","","","","","    544.9"," ,I","",""
"UPM00033759","1988","47.333","29.883","191.0","ZATIS E, UP","       114","I","        57","I","         6","I","","","","","","","  75.2"," ,I,0711, ","","","","","","","","","","","","","","","","","","","","","    758.4"," ,I","",""
"UPM00033759","1990","47.333","29.883","191.0","ZATIS E, UP","        94","I","        44","I","         2","I","","","","","","","  32.4"," ,I,0919, ","","","","","","","","","","","","","","","","","","","","","    389.7"," ,I","",""
"UPM00033759","2001","47.333","29.883","191.0","ZATIS E, UP","","","","","","","         0","u","       101","u","  -17.3","u,1218, ","","","-0.6","u,1024","-5.2","u,1025","-5.2","u,1025","-7.7","u,1128","-9.2","u,1205","-1.1","u,0402","-2.2","u,0401","-4.7","u,0330","-7.7","u,0301","-10.2","u,0228","","","      5.56","u"
