"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"USC00111455","1994","41.0","-87.9","181.4","CHEBANSE, IL US","","","         6"," "
"USC00111455","1995","41.0","-87.9","181.4","CHEBANSE, IL US","         2"," ","        17"," "
