"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SF002146700","1879","-29.667","17.9","1007.0","SPRINGBOK, SF","","","","","        41","I","        27","I","         1","I","","","","","","","","","","","","","  32.3"," ,I,0505, ","","","","","","","","","    251.9"," ,I","","","","","",""
"SF002146700","1880","-29.667","17.9","1007.0","SPRINGBOK, SF","","","","","        28","I","        22","I","         1","I","","","","","","","","","","","","","  30.5"," ,I,0227, ","","","","","","","","","    178.8"," ,I","","","","","",""
"SF002146700","1881","-29.667","17.9","1007.0","SPRINGBOK, SF","","","","","        29","I","        17","I","         2","I","","","","","","","","","","","","","  41.9"," ,I,0530, ","","","","","","","","","    212.6"," ,I","","","","","",""
"SF002146700","1882","-29.667","17.9","1007.0","SPRINGBOK, SF","","","","","        34","I","         7","I","         0","I","","","","","","","","","","","","","   7.1"," ,I,1008, ","","","","","","","","","     62.3"," ,I","","","","","",""
"SF002146700","1884","-29.667","17.9","1007.0","SPRINGBOK, SF","","","","","        29","I","        17","I","         0","I","","","","","","","","","","","","","  20.3"," ,I,0902, ","","","","","","","","","    130.8"," ,I","","","","","",""
"SF002146700","1885","-29.667","17.9","1007.0","SPRINGBOK, SF","","","","","        41","I","        26","I","         1","I","","","","","","","","","","","","","  26.7"," ,I,0906, ","","","","","","","","","    216.3"," ,I","","","","","",""
"SF002146700","1886","-29.667","17.9","1007.0","SPRINGBOK, SF","","","","","        27","I","        23","I","         0","I","","","","","","","","","","","","","  24.4"," ,I,0917,+","","","","","","","","","    214.5"," ,I","","","","","",""
"SF002146700","1887","-29.667","17.9","1007.0","SPRINGBOK, SF","","","","","        35","I","        24","I","         1","I","","","","","","","","","","","","","  25.4"," ,I,0824, ","","","","","","","","","    218.9"," ,I","","","","","",""
"SF002146700","1888","-29.667","17.9","1007.0","SPRINGBOK, SF","","","","","        46","I","        39","I","         3","I","","","","","","","","","","","","","  40.4"," ,I,0624, ","","","","","","","","","    418.6"," ,I","","","","","",""
"SF002146700","1889","-29.667","17.9","1007.0","SPRINGBOK, SF","","","","","        23","I","        20","I","         0","I","","","","","","","","","","","","","  17.8"," ,I,1026, ","","","","","","","","","    151.9"," ,I","","","","","",""
