"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00028120","1969","22.9833","-98.9833","84.7","XICOTENCATL, MX","   2727.4","","    2727.4","m","        83","m","        45","m","        10","m","         0","m","         0","m","         0","m","       343","m","       208","m","    3.3","m,1121, ","  68.3"," ,m,0627, ","   42.8","m,0624, ","","","","","","","","","    797.6"," ,m","     25.65","m","     32.29","m","     19.02","m"
"MXN00028120","1970","22.9833","-98.9833","84.7","XICOTENCATL, MX","   2452.1","","    2452.1","m","        69","m","        37","m","        16","m","         0","m","         0","m","         0","m","       343","m","       174","m","    2.8","m,1116,+"," 213.9"," ,m,0626, ","   41.7","m,0612, ","","","","","     129.6","6","     129.6","m","   1255.9"," ,m","     24.72","m","     31.45","m","     17.99","m"
"MXN00028120","1971","22.9833","-98.9833","84.7","XICOTENCATL, MX","   2849.4","","    2849.4","m","        70","m","        43","m","        13","m","         0","m","         0","m","         0","m","       355","m","       221","m","    2.2","m,0304, "," 135.9"," ,m,0626, ","   46.7","m,0429, ","","","","","      92.4","4","      92.4","m","   1045.3"," ,m","     25.98","m","     32.92","m","     19.04","m"
"MXN00028120","1972","22.9833","-98.9833","84.7","XICOTENCATL, MX","   2656.4","","    2656.4","m","        90","m","        55","m","        11","m","         0","m","         0","m","         0","m","       349","m","       195","m","    5.6","m,0105, ","  99.3"," ,m,0721, ","   40.6","m,0415, ","","","","","      46.8","8","      46.8","m","    920.7"," ,m","     25.39","m","     31.35","m","     19.44","m"
"MXN00028120","1973","22.9833","-98.9833","84.7","XICOTENCATL, MX","   2483.1","","    2483.1","m","        98","m","        59","m","        14","m","         0","m","         2","m","         0","m","       338","m","       168","m","    0.0","m,1222,+"," 135.4"," ,m,0624, ","   46.7","m,0527, ","0.0","m,1221","","","     164.1","1","     164.1","m","   1225.3"," ,m","     24.65","m","     30.66","m","     18.65","m"
"MXN00028120","1974","22.9833","-98.9833","84.7","XICOTENCATL, MX","   2478.4","","    2478.4","m","        74","m","        47","m","        13","m","         0","m","         0","m","         0","m","       347","m","       150","m","    2.2","m,0211,+","  98.3"," ,m,0414, ","   43.3","m,0511, ","","","","","      97.0","0","      97.0","m","    956.8"," ,m","     24.88","m","     30.79","m","     18.96","m"
"MXN00028120","1975","22.9833","-98.9833","84.7","XICOTENCATL, MX","   2530.3","","    2530.3","m","        71","m","        45","m","        13","m","         0","m","         2","m","         0","m","       343","m","       183","m","   -1.7","m,0114, "," 112.8"," ,m,0712, ","   42.8","m,0506,+","","","-0.6","m,0115","     109.6","6","     109.6","m","   1025.9"," ,m","     24.99","m","     31.29","m","     18.69","m"
"MXN00028120","1976","22.9833","-98.9833","84.7","XICOTENCATL, MX","   2216.3","","    2216.3","m","       101","m","        59","m","        19","m","         0","m","         0","m","         0","m","       327","m","       152","m","    0.6","m,0109, "," 259.8"," ,m,0710, ","   40.0","m,0329, ","","","","","     126.3","3","     126.3","m","   1937.1"," ,m","     23.87","m","     29.59","m","     18.15","m"
"MXN00028120","1977","22.9833","-98.9833","84.7","XICOTENCATL, MX","   2613.2","","    2613.2","m","        76","m","        41","m","        11","m","         0","m","         0","m","         0","m","       341","m","       199","m","    1.1","m,1222, "," 176.3"," ,m,0622, ","   42.8","m,0403, ","","","","","     200.0","0","     200.0","m","    878.3"," ,m","     25.23","m","     31.45","m","     19.00","m"
"MXN00028120","1978","22.9833","-98.9833","84.7","XICOTENCATL, MX","   2609.3","","    2609.3","m","        79","m","        47","m","        14","m","         0","m","         0","m","         0","m","       338","m","       191","m","    5.6","m,0222, "," 121.4"," ,m,0519, ","   45.6","m,0507, ","","","","","     132.5","5","     132.5","m","   1027.8"," ,m","     25.20","m","     31.29","m","     19.11","m"
