"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033136","1960","51.8","31.9","127.0","SHORS, UP","       123","I","        58","I","         2","I","","","","","","","","","","","","","  30.3"," ,I,0628, ","","","","","","","","","","","","","","","","","","","","","","","    531.9"," ,I","","","","","",""
"UPM00033136","1961","51.8","31.9","127.0","SHORS, UP","       123","I","        55","I","         2","I","","","","","","","","","","","","","  56.4"," ,I,0512, ","","","","","","","","","","","","","","","","","","","","","","","    506.9"," ,I","","","","","",""
"UPM00033136","1962","51.8","31.9","127.0","SHORS, UP","       140","I","        59","I","         5","I","","","","","","","","","","","","","  49.2"," ,I,0708, ","","","","","","","","","","","","","","","","","","","","","","","    654.3"," ,I","","","","","",""
"UPM00033136","1963","51.8","31.9","127.0","SHORS, UP","       120","I","        53","I","         0","I","","","","","","","","","","","","","  20.7"," ,I,0824, ","","","","","","","","","","","","","","","","","","","","","","","    400.3"," ,I","","","","","",""
"UPM00033136","1965","51.8","31.9","127.0","SHORS, UP","       138","I","        54","I","         3","I","","","","","","","","","","","","","  30.7"," ,I,0629, ","","","","","","","","","","","","","","","","","","","","","","","    505.5"," ,I","","","","","",""
"UPM00033136","1968","51.8","31.9","127.0","SHORS, UP","       159","I","        74","I","         4","I","","","","","","","","","","","","","  58.3"," ,I,0720, ","","","","","","","","","","","","","","","","","","","","","","","    695.0"," ,I","","","","","",""
"UPM00033136","1969","51.8","31.9","127.0","SHORS, UP","       150","I","        76","I","         3","I","","","","","","","","","","","","","  35.5"," ,I,0212, ","","","","","","","","","","","","","","","","","","","","","","","    720.7"," ,I","","","","","",""
"UPM00033136","1970","51.8","31.9","127.0","SHORS, UP","       192","I","        88","I","         2","I","","","","","","","","","","","","","  33.9"," ,I,0813, ","","","","","","","","","","","","","","","","","","","","","","","    799.4"," ,I","","","","","",""
"UPM00033136","1971","51.8","31.9","127.0","SHORS, UP","       175","I","        78","I","         1","I","","","","","","","","","","","","","  25.9"," ,I,0702, ","","","","","","","","","","","","","","","","","","","","","","","    684.7"," ,I","","","","","",""
"UPM00033136","1972","51.8","31.9","127.0","SHORS, UP","       123","I","        45","I","         1","I","","","","","","","","","","","","","  59.1"," ,I,0626, ","","","","","","","","","","","","","","","","","","","","","","","    447.0"," ,I","","","","","",""
"UPM00033136","1973","51.8","31.9","127.0","SHORS, UP","       151","I","        77","I","         2","I","","","","","","","","","","","","","  38.2"," ,I,0723, ","","","","","","","","","","","","","","","","","","","","","","","    641.2"," ,I","","","","","",""
"UPM00033136","1974","51.8","31.9","127.0","SHORS, UP","       141","I","        66","I","         3","I","","","","","","","","","","","","","  45.8"," ,I,0624, ","","","","","","","","","","","","","","","","","","","","","","","    634.3"," ,I","","","","","",""
"UPM00033136","1975","51.8","31.9","127.0","SHORS, UP","       118","I","        42","I","         0","I","","","","","","","","","","","","","  23.6"," ,I,0820, ","","","","","","","","","","","","","","","","","","","","","","","    378.0"," ,I","","","","","",""
"UPM00033136","1979","51.8","31.9","127.0","SHORS, UP","       147","I","        70","I","         1","I","","","","","","","","","","","","","  29.2"," ,I,0704, ","","","","","","","","","","","","","","","","","","","","","","","    596.2"," ,I","","","","","",""
"UPM00033136","1980","51.8","31.9","127.0","SHORS, UP","       164","I","        78","I","         3","I","","","","","","","","","","","","","  92.7"," ,I,0727, ","","","","","","","","","","","","","","","","","","","","","","","    799.1"," ,I","","","","","",""
"UPM00033136","1982","51.8","31.9","127.0","SHORS, UP","       127","I","        61","I","         1","I","","","","","","","","","","","","","  86.7"," ,I,0713, ","","","","","","","","","","","","","","","","","","","","","","","    581.7"," ,I","","","","","",""
"UPM00033136","1984","51.8","31.9","127.0","SHORS, UP","       134","I","        68","I","         3","I","","","","","","","","","","","","","  42.2"," ,I,0719, ","","","","","","","","","","","","","","","","","","","","","","","    659.6"," ,I","","","","","",""
"UPM00033136","1985","51.8","31.9","127.0","SHORS, UP","       160","I","        65","I","         2","I","","","","","","","","","","","","","  52.7"," ,I,0710, ","","","","","","","","","","","","","","","","","","","","","","","    661.1"," ,I","","","","","",""
"UPM00033136","1986","51.8","31.9","127.0","SHORS, UP","       125","I","        58","I","         2","I","","","","","","","","","","","","","  63.8"," ,I,0710, ","","","","","","","","","","","","","","","","","","","","","","","    592.6"," ,I","","","","","",""
"UPM00033136","1987","51.8","31.9","127.0","SHORS, UP","       136","I","        56","I","         3","I","","","","","","","","","","","","","  35.1"," ,I,0618, ","","","","","","","","","","","","","","","","","","","","","","","    594.6"," ,I","","","","","",""
"UPM00033136","1988","51.8","31.9","127.0","SHORS, UP","       145","I","        72","I","         2","I","","","","","","","","","","","","","  57.2"," ,I,0619, ","","","","","","","","","","","","","","","","","","","","","","","    652.4"," ,I","","","","","",""
"UPM00033136","1989","51.8","31.9","127.0","SHORS, UP","       152","I","        59","I","         1","I","","","","","","","","","","","","","  32.9"," ,I,0630, ","","","","","","","","","","","","","","","","","","","","","","","    494.3"," ,I","","","","","",""
"UPM00033136","2001","51.8","31.9","127.0","SHORS, UP","","","","","","","         2","u","       120","u","        59","u","        86","u","         8","u","  -17.9","u,1225,+","","","   36.2","u,0723, ","-2.0","u,0927","-2.2","u,1001","-5.6","u,1022","-8.7","u,1025","-13.7","u,1122","-0.1","u,0514","-2.5","u,0402","-4.7","u,0331","-6.9","u,0329","-9.1","u,0328","","","      7.89","u","     12.12","u","      3.66","u"
"UPM00033136","2003","51.8","31.9","127.0","SHORS, UP","","","","","","","        12","u","       126","u","","","","","","","  -25.7","u,0107, ","","","","","-4.4","u,1025","-4.4","u,1025","-4.4","u,1025","-8.8","u,1028","-10.6","u,1210","-5.9","u,0427","-5.9","u,0427","-5.9","u,0427","-6.9","u,0402","-9.5","u,0323","","","","","","","      2.81","u"
