"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000ASMI","1989","34.1158","-113.3472","762.0","SMITH PEAK ARIZONA, AZ US","   2209.2","","    2209.2","U","         0","U","         8","U","         0","U","       287","U","       157","U","   -4.4","U,0207,+","   43.9","U,0704, ","","","","","","","","","-4.4","U,0207","-4.4","U,0207","-4.4","U,0207","","","","","     22.35","U","     28.66","U","     16.04","U"
"USR0000ASMI","1990","34.1158","-113.3472","762.0","SMITH PEAK ARIZONA, AZ US","   1894.9","","    1894.9","U","         0","U","        15","U","         0","U","       268","U","       138","U","   -7.8","U,1223, ","   45.0","U,0626, ","-3.3","U,1221","-3.3","U,1221","-5.6","U,1222","-7.8","U,1223","-3.3","U,0313","-3.3","U,0313","","","     813.3","3","     813.3","U","     20.91","U","     27.37","U","     14.45","U"
"USR0000ASMI","1991","34.1158","-113.3472","762.0","SMITH PEAK ARIZONA, AZ US","   1909.3","","    1909.3","U","         0","U","         2","U","         0","U","       251","U","       145","U","    0.0","U,1202,+","   42.8","U,0702, ","0.0","U,1201","","","","","","","","","","","","","     888.3","3","     888.3","U","     21.18","U","     27.03","U","     15.33","U"
"USR0000ASMI","1992","34.1158","-113.3472","762.0","SMITH PEAK ARIZONA, AZ US","   2099.5","","    2099.5","U","         0","U","         4","U","         0","U","       259","U","       158","U","   -0.6","U,1220, ","   42.8","U,0818,+","0.0","U,1217","","","","","","","","","","","","","     785.0","0","     785.0","U","     21.77","U","     27.69","U","     15.85","U"
"USR0000ASMI","1994","34.1158","-113.3472","762.0","SMITH PEAK ARIZONA, AZ US","   2143.2","","    2143.2","U","         0","U","         1","U","         0","U","       263","U","       140","U","    0.0","U,1120, ","   47.2","U,0628, ","0.0","U,1120","","","","","","","","","","","","","     759.0","0","     759.0","U","     21.84","U","     27.89","U","     15.79","U"
"USR0000ASMI","1995","34.1158","-113.3472","762.0","SMITH PEAK ARIZONA, AZ US","   2048.7","","    2048.7","U","         0","U","         0","U","         0","U","       271","U","       133","U","    1.7","U,1222,+","   47.2","U,0728, ","","","","","","","","","","","","","","","     884.3","3","     884.3","U","     22.11","U","     28.11","U","     16.12","U"
"USR0000ASMI","1996","34.1158","-113.3472","762.0","SMITH PEAK ARIZONA, AZ US","   2232.5","","    2232.5","U","         0","U","         1","U","         0","U","       277","U","       154","U","   -0.6","U,0227, ","   43.3","U,0723,+","","","","","","","","","-0.6","U,0227","","","","","     494.6","6","     494.6","U","     22.71","U","     28.73","U","     16.68","U"
"USR0000ASMI","1997","34.1158","-113.3472","762.0","SMITH PEAK ARIZONA, AZ US","   2096.4","","    2096.4","U","         0","U","         2","U","         0","U","       255","U","       146","U","   -1.7","U,1225, ","   42.8","U,0716,+","-1.7","U,1225","","","","","","","","","","","","","     759.2","2","     759.2","U","     21.81","U","     27.58","U","     16.05","U"
"USR0000ASMI","1998","34.1158","-113.3472","762.0","SMITH PEAK ARIZONA, AZ US","   1801.3","","    1801.3","U","         0","U","         4","U","         0","U","       250","U","       120","U","   -1.1","U,1223, ","   46.1","U,0716, ","-0.6","U,1207","","","","","","","","","","","","","    1023.0","0","    1023.0","U","     20.58","U","     26.59","U","     14.57","U"
"USR0000ASMI","1999","34.1158","-113.3472","762.0","SMITH PEAK ARIZONA, AZ US","   2008.9","","    2008.9","U","         0","U","         0","U","         0","U","       277","U","       150","U","    0.6","U,0211, ","   43.3","U,0705, ","","","","","","","","","","","","","","","     766.5","5","     766.5","U","     21.90","U","     28.07","U","     15.72","U"
"USR0000ASMI","2000","34.1158","-113.3472","762.0","SMITH PEAK ARIZONA, AZ US","   2156.2","","    2156.2","U","         0","U","         0","U","         0","U","       265","U","       153","U","    0.6","U,0103, ","   43.3","U,0719, ","","","","","","","","","","","","","","","     583.8","8","     583.8","U","     22.19","U","     28.15","U","     16.23","U"
