"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00386114","2005","34.1944","-79.2472","33.5","MULLINS, SC US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00386114","2006","34.1944","-79.2472","33.5","MULLINS, SC US","   1051.7","","    1051.7","0","       104","0","        78","0","        19","0","        0","","         0","0","         0","0","        44","0","         0","0","       233","0","        71","0","","","","","   -7.8","0,1209, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  65.3"," ,0,0906, ","   37.2","0,0805,+","0.0","0,1024","-2.8","0,1205","-4.4","0,1208","-7.8","0,1209","","","0.0","0,0327","-3.9","0,0228","-4.4","0,0227","","","","","","","","","","","","","","","","","","","","","   1362.0"," ,0","        0"," ,0","     17.39","0","     23.76","0","     11.02","0"
"USC00386114","2007","34.1944","-79.2472","33.5","MULLINS, SC US","","","","","        79","0","        55","0","        14","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  61.7"," ,0,0621, ","","","","","","","","","","","","","","","","","","","","","","","    1412.3","3","","","    1412.3","0","","","","","","","","","","","   1107.7"," ,0","        0"," ,0","","","","","",""
"USC00386114","2008","34.1944","-79.2472","33.5","MULLINS, SC US","","","","","       115","0","        86","0","        15","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 157.2"," ,0,0906, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1340.3"," ,0","        0"," ,0","","","","","",""
"USC00386114","2009","34.1944","-79.2472","33.5","MULLINS, SC US","","","","","","","","","","","        1","","         2","0","","","","","","","","","","","        12"," ","","","","","    76"," ,0,0204, ","    64"," ,0,0204, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      115"," ,0","","","","","",""
"USC00386114","2010","34.1944","-79.2472","33.5","MULLINS, SC US","   1212.2","","    1212.2","0","        86","0","        64","0","        17","0","        3","","         3","0","         0","0","        74","0","         1","0","       226","0","        71","0","         6"," ","        12"," ","   -9.4","0,1216,+","   127"," ,0,1227,+","   122"," ,0,0213, "," 103.6"," ,0,0930, ","   36.7","0,0625, ","0.0","0,1108","-2.8","0,1202","-4.4","0,1206","-7.2","0,1207","-9.4","0,1215","-2.2","0,0308","-2.2","0,0308","-4.4","0,0218","-8.9","0,0112","-8.9","0,0112","    1733.8","8","      27.2","0,5,2","    1733.8","0","      35.6","0,5,2","      -2.8","0,5,2","      -0.6","0,5,2","      15.7","0,5,2","      18.7","0,5,2","   1281.8"," ,0","      249"," ,0","     16.42","0","     22.46","0","     10.38","0"
"USC00386114","2011","34.1944","-79.2472","33.5","MULLINS, SC US","   1133.5","","    1133.5","7","        99","7","        71","7","         9","7","","","","","         0","7","        46","7","         1","7","       236","7","        63","7","         8"," ","         6"," ","   -8.3","7,0124,+","","","","","  91.4"," ,7,0801, ","   38.3","7,0731,+","-1.7","7,1112","-2.2","7,1202","","","","","","","-0.6","K,0313","-2.8","K,0214","-8.3","K,0124","-8.3","K,0124","","","    1752.6","6","      30.0","7,5,2","    1752.6","7","      31.1","7,5,2","      -0.6","7,5,2","       0.6","7,5,2","      16.1","7,5,2","      17.6","7,5,2","   1099.1"," ,7","","","     17.22","7","     23.32","7","     11.12","7"
"USC00386114","2012","34.1944","-79.2472","33.5","MULLINS, SC US","   1004.3","","    1004.3","7","       117","7","        77","7","        12","7","","","","","         0","7","        39","7","         0","7","       234","7","        36","7","         4"," ","         1"," ","   -7.2","7,0105,+","","","","","  62.7"," ,7,0909, ","   38.9","7,0701, ","-0.6","7,1108","-3.3","7,1125","","","","","","","-0.6","7,0307","-6.7","7,0214","-6.7","7,0214","-6.7","7,0214","","","    1286.2","2","      27.8","7,5,2","    1286.2","7","      30.6","7,5,2","       2.2","7,5,2","       3.9","7,5,2","      16.1","7,5,2","      18.2","7,5,2","   1161.0"," ,7","","","     17.35","7","     23.13","7","     11.57","7"
"USC00386114","2013","34.1944","-79.2472","33.5","MULLINS, SC US","    875.7","","     875.7","7","       115","7","        86","7","        16","7","","","","","         0","7","        60","7","         0","7","       218","7","        12","7","         2"," ","","","   -5.6","7,0219,+","","","","","  76.5"," ,7,0702, ","   34.4","7,0614, ","-2.2","7,1113","-2.2","7,1113","-4.4","7,1114","","","","","-0.6","7,0330","-2.2","7,0322","-5.6","7,0219","","","","","    1622.7","7","      28.3","7,5,2","    1622.7","7","      30.0","7,5,2","       0.0","7,5,2","       2.8","7,5,2","      14.7","7,5,2","      17.9","7,5,2","   1306.4"," ,7","","","     16.20","7","     21.78","7","     10.63","7"
"USC00386114","2014","34.1944","-79.2472","33.5","MULLINS, SC US","   1016.8","","    1016.8","7","       114","7","        75","7","        14","7","","","","","         0","7","        61","7","         3","7","       222","7","        47","7","         5"," ","         2"," ","  -10.0","7,0108,+","","","",""," 139.7"," ,7,0516, ","   35.6","7,0710, ","0.0","7,1103","-2.8","7,1115","-6.7","7,1119","-6.7","7,1119","","","-2.2","7,0328","-2.2","7,0328","-5.6","7,0305","-8.3","7,0131","-9.4","7,0125","    1672.3","3","      26.7","7,5,2","    1672.3","7","      30.6","7,5,2","      -4.4","7,5,2","      -1.1","7,5,2","      14.9","7,5,2","      18.7","7,5,2","   1422.6"," ,7","","","     16.30","7","     22.16","7","     10.45","7"
"USC00386114","2015","34.1944","-79.2472","33.5","MULLINS, SC US","   1129.4","","    1129.4","7","       125","7","        94","7","        14","7","","","","","         0","7","        50","7","         4","7","       236","7","        52","7","         6"," ","         6"," ","  -11.1","7,0221,+","","","",""," 122.7"," ,7,1105, ","   37.8","7,0724, ","-1.7","7,1124","-2.2","7,1220","","","","","","","-2.2","7,0330","-2.2","7,0330","-11.1","7,0221","-11.1","7,0221","-11.1","7,0221","    1693.4","4","      27.2","7,5,2","    1693.4","7","      31.7","7,5,2","      -3.9","7,5,2","      -3.9","7,5,2","      15.6","7,5,2","      19.9","7,5,2","   1543.5"," ,7","","","     17.49","7","     23.06","7","     11.93","7"
"USC00386114","2016","34.1944","-79.2472","33.5","MULLINS, SC US","","","","","       107","7","        93","7","        17","7","","","","","         0","7","        51","7","         0","7","       229","7","        58","7","         7"," ","        12"," ","   -7.2","7,0120,+","","","",""," 266.4"," ,7,1009, ","   36.1","7,0731, ","-2.8","7,1120","-2.8","7,1120","-4.4","7,1210","","","","","0.0","7,0410","-6.1","7,0215","-6.1","7,0215","-7.2","7,0120","","","    1295.1","1","      27.8","7,5,2","    1295.1","7","      31.1","7,5,2","      -2.8","7,5,2","      -1.7","7,5,2","      15.5","7,5,2","      20.0","7,5,2","   1800.4"," ,7","","","     17.24","7","     23.00","7","     11.48","7"
