"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00120503","1956","37.1581","-5.6156","87.0","MORON DE LA FRONTERA, SP","    762.5","","     762.5","E","        71","E","        48","E","         3","E","         0","E","        38","E","         0","E","       191","E","        62","E","   -7.8","E,0212, ","  43.0"," ,E,0414, ","   39.8","E,0705, ","0.0","E,1115","-3.2","E,1204","","","","","0.0","E,0222","-2.8","E,0220","-5.8","E,0214","-7.4","E,0213","","","","","    575.8"," ,E","     16.29","E","     23.06","E","      9.52","E"
"SPE00120503","1957","37.1581","-5.6156","87.0","MORON DE LA FRONTERA, SP","    946.0","","     946.0","E","        63","E","        40","E","         4","E","         0","E","        12","E","         0","E","       214","E","        79","E","   -4.2","E,0116, ","  53.6"," ,E,1210, ","   42.0","E,0802, ","-0.2","E,1217","","","","","","","-0.2","E,0211","-4.0","E,0117","","","","","    1322.1","1","    1322.1","E","    533.9"," ,E","     17.47","E","     24.14","E","     10.80","E"
"SPE00120503","1958","37.1581","-5.6156","87.0","MORON DE LA FRONTERA, SP","    903.5","","     903.5","E","        48","E","        39","E","         8","E","         0","E","        12","E","         0","E","       213","E","        81","E","   -2.6","E,0122, ","  52.6"," ,E,1213, ","   44.0","E,0730, ","","","","","","","","","0.0","E,0303","-2.6","E,0122","","","","","    1210.2","2","    1210.2","E","    635.9"," ,E","     17.80","E","     24.63","E","     10.97","E"
"SPE00120503","1959","37.1581","-5.6156","87.0","MORON DE LA FRONTERA, SP","    860.5","","     860.5","E","        66","E","        46","E","         3","E","         0","E","         2","E","         0","E","       202","E","        64","E","   -0.4","E,0105, ","  35.4"," ,E,0530, ","   42.6","E,0706, ","","","","","","","","","-0.2","E,0106","","","","","","","    1085.8","8","    1085.8","E","    515.7"," ,E","     17.58","E","     23.84","E","     11.32","E"
"SPE00120503","1960","37.1581","-5.6156","87.0","MORON DE LA FRONTERA, SP","    912.7","","     912.7","E","        77","E","        63","E","        13","E","         0","E","         7","E","         0","E","       206","E","        83","E","   -3.0","E,0117,+","  57.5"," ,E,1021, ","   40.6","E,0725, ","0.0","E,1216","","","","","","","-0.4","E,0209","-3.0","E,0117","","","","","    1037.5","5","    1037.5","E","   1031.3"," ,E","     17.71","E","     23.93","E","     11.49","E"
"SPE00120503","1961","37.1581","-5.6156","87.0","MORON DE LA FRONTERA, SP","   1075.5","","    1075.5","E","        51","E","        39","E","         8","E","         0","E","         4","E","         0","E","       240","E","        99","E","    0.0","E,0115,+","  59.0"," ,E,0530, ","   39.8","E,0826, ","","","","","","","","","0.0","E,0115","","","","","","","    1070.6","6","    1070.6","E","    596.4"," ,E","     18.59","E","     25.25","E","     11.93","E"
"SPE00120503","1962","37.1581","-5.6156","87.0","MORON DE LA FRONTERA, SP","   1021.4","","    1021.4","E","        63","E","        53","E","         7","E","         0","E","         8","E","         0","E","       196","E","        97","E","   -4.6","E,1225, "," 126.0"," ,E,1227, ","   43.2","E,0829, ","0.0","E,1120","-4.6","E,1225","-4.6","E,1225","","","","","","","","","","","    1097.3","3","    1097.3","E","    756.0"," ,E","     17.74","E","     24.27","E","     11.22","E"
"SPE00120503","1963","37.1581","-5.6156","87.0","MORON DE LA FRONTERA, SP","    838.4","","     838.4","E","        76","E","        61","E","         7","E","         0","E","         5","E","         0","E","       200","E","        66","E","   -1.0","E,0130, ","  68.8"," ,E,1101, ","   40.8","E,0810, ","","","","","","","","","0.0","E,0206","","","","","","","    1253.3","3","    1253.3","E","    867.1"," ,E","     17.63","E","     23.71","E","     11.56","E"
"SPE00120503","1964","37.1581","-5.6156","87.0","MORON DE LA FRONTERA, SP","   1108.6","","    1108.6","E","        44","E","        33","E","         4","E","         0","E","         7","E","         0","E","       203","E","        85","E","   -3.0","E,1227, ","  32.0"," ,E,0216, ","   40.0","E,0803,+","-3.0","E,1227","-3.0","E,1227","","","","","0.0","E,0211","","","","","","","    1030.8","8","    1030.8","E","    396.4"," ,E","     18.07","E","     24.47","E","     11.65","E"
"SPE00120503","1965","37.1581","-5.6156","87.0","MORON DE LA FRONTERA, SP","    809.2","","     809.2","E","        36","E","        31","E","         2","E","         0","E","        15","E","         0","E","       198","E","        73","E","   -3.0","E,0105, ","  57.0"," ,E,1018, ","   43.6","E,0805, ","","","","","","","","","-2.0","E,0220","-3.0","E,0105","","","","","    1201.0","0","    1201.0","E","    309.9"," ,E","     17.28","E","     23.59","E","     10.97","E"
