"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"GMM00010729","1950","49.473","8.514","94.2","MANNHEIM CITY, GM","","","","","","","        23","S","       115","S","         7","S","","","   35.0","S,0704,+","","","     14.96","S"
"GMM00010729","1952","49.473","8.514","94.2","MANNHEIM CITY, GM","","","","","","","        18","S","       120","S","        15","S","","","   38.9","S,0702, ","","","     14.67","S"
"GMM00010729","1953","49.473","8.514","94.2","MANNHEIM CITY, GM","","","","","","","        12","S","       126","S","         6","S","","","   32.2","S,0902,+","","","     15.31","S"
"GMM00010729","1954","49.473","8.514","94.2","MANNHEIM CITY, GM","","","","","","","        22","S","        81","S","         4","S","","","   32.2","S,0806,+","","","     14.02","S"
"GMM00010729","1976","49.473","8.514","94.2","MANNHEIM CITY, GM","       123","S","        57","S","         3","S","","","","","","","  39.1"," ,S,0718, ","","","    451.3"," ,S","",""
"GMM00010729","1977","49.473","8.514","94.2","MANNHEIM CITY, GM","       160","S","        67","S","         1","S","","","","","","","  27.9"," ,S,0818, ","","","    551.3"," ,S","",""
"GMM00010729","1978","49.473","8.514","94.2","MANNHEIM CITY, GM","       135","S","        70","S","         1","S","","","","","","","  58.9"," ,S,0523, ","","","    639.9"," ,S","",""
"GMM00010729","1979","49.473","8.514","94.2","MANNHEIM CITY, GM","       155","S","        74","S","         1","S","        16","S","        87","S","         0","S","  45.0"," ,S,0920, ","   31.0","S,0602,+","    619.2"," ,S","     14.30","S"
"GMM00010729","1989","49.473","8.514","94.2","MANNHEIM CITY, GM","","","","","","","         6","S","       113","S","         4","S","","","   34.6","S,0816, ","","","     16.03","S"
"GMM00010729","1991","49.473","8.514","94.2","MANNHEIM CITY, GM","       128","S","        59","S","         0","S","","","","","","","  20.8"," ,S,0927, ","","","    444.8"," ,S","",""
"GMM00010729","1992","49.473","8.514","94.2","MANNHEIM CITY, GM","       148","S","        82","S","         1","S","","","","","","","  47.0"," ,S,0604, ","","","    643.8"," ,S","",""
