"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00320600","1980","46.4","-99.61667","625.1","BEAVER LAKE STATE PA, ND US","         7"," "
"USC00320600","1981","46.4","-99.61667","625.1","BEAVER LAKE STATE PA, ND US","        31"," "
