"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00095780","1931","32.15","-81.4",,"MELDRIM, GA US","        75","6","        55","6","         4","6","         4"," ","  89.7"," ,6,0815, ","    652.8"," ,6"
"USC00095780","1932","32.15","-81.4",,"MELDRIM, GA US","       113","6","        81","6","        17","6","         2"," ","  71.6"," ,6,0614, ","   1405.2"," ,6"
"USC00095780","1933","32.15","-81.4",,"MELDRIM, GA US","        94","6","        73","6","        13","6","         2"," "," 265.4"," ,6,0906, ","   1450.8"," ,6"
"USC00095780","1934","32.15","-81.4",,"MELDRIM, GA US","","","","","","","         1"," ","","","",""
