"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES"
"USC00446520","1942","37.783333","-75.666667","12.2","PARKSLEY, VA US","         7"," "
"USC00446520","1943","37.783333","-75.666667","12.2","PARKSLEY, VA US","         3"," "
