"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00094860","1963","42.8821","-85.52297","240.3","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","","","","","","","","","","","","","","","","","","","","","","","","","","","        17"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094860","1964","42.8821","-85.52297","240.3","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","","","    401.9","","     401.9","0","       124","0","        71","0","         5","0","       83","","        27","0","         3","0","       149","0","        53","0","       135","0","        20","0","       140"," ","","","        39"," ","  -26.1","0,0101, ","   203"," ,0,0126, ","   213"," ,0,0125, ","  61.2"," ,0,0615, ","   37.8","0,0803, ","0.0","0,0928","-2.2","0,1006","-7.8","0,1120","-7.8","0,1120","-11.7","0,1129","0.0","0,0424","-3.3","0,0409","-8.3","0,0404","-8.3","0,0404","-9.4","0,0401","","","","","    819.1"," ,0","","","     1706"," ,0","      9.19","0","     14.82","0","      3.56","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00094860","1965","42.8821","-85.52297","240.3","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","","","    290.0","","     290.0","0","       154","0","        86","0","        10","0","       80","","        26","0","         7","0","       147","0","        51","0","       131","0","         7","0","       135"," ","        26"," ","        41"," ","  -20.0","0,0129, ","   381"," ,0,0325,+","   201"," ,0,1128, ","  34.5"," ,0,1212, ","   35.6","0,0723, ","0.0","0,0927","-5.0","0,1028","-5.0","0,1028","-7.2","0,1207","-10.6","0,1225","-0.6","0,0429","-2.2","0,0414","-12.2","0,0403","-12.2","0,0403","-12.2","0,0403","    4034.8","8","    4034.8","0","    972.2"," ,0","      44.9","X","     2564"," ,0","      8.47","0","     13.63","0","      3.31","0","   126510","X","","","","","","","","","       225","X","","","","","","","","","      31.3","X"
"USW00094860","1966","42.8821","-85.52297","240.3","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","","","    339.7","","     339.7","0","       132","0","        76","0","         4","0","       70","","        23","0","         8","0","       152","0","        54","0","       124","0","        18","0","       130"," ","        27"," ","        30"," ","  -26.7","0,0129, ","   279"," ,0,0127,+","   180"," ,0,0228, ","  64.3"," ,0,1109, ","   36.1","0,0703,+","-1.1","0,1006","-2.8","0,1025","-6.7","0,1030","-6.7","0,1030","-10.6","0,1201","-5.6","0,0510","-5.6","0,0510","-5.6","0,0510","-6.7","0,0328","-8.9","0,0325","    3831.5","5","    3831.5","0","    943.8"," ,0","      51.5","X","     2095"," ,0","      8.72","0","     14.47","0","      2.97","0","   144606","X","","","","","","","","","       225","X","","","","","","","","","      18.8","X"
"USW00094860","1967","42.8821","-85.52297","240.3","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","","","    238.6","","     238.6","0","       160","0","        86","0","         6","0","       91","","        31","0","         8","0","       147","0","        52","0","       123","0","         1","0","       125"," ","        25"," ","        38"," ","  -26.7","0,0212, ","   406"," ,0,0129,+","   310"," ,0,0127, ","  43.4"," ,0,0421, ","   32.8","0,0722, ","-1.1","0,1019","-2.8","0,1022","-5.6","0,1105","-7.8","0,1115","-11.1","0,1129","0.0","0,0512","-2.2","0,0506","-5.6","0,0425","-7.2","0,0319","-14.4","0,0318","    3733.8","8","    3733.8","0","   1035.2"," ,0","      44.7","X","     2202"," ,0","      8.13","0","     13.36","0","      2.89","0","   125772","X","","","","","","","","","       360","X","","","","","","","","","      24.1","X"
"USW00094860","1968","42.8821","-85.52297","240.3","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","","","    335.7","","     335.7","0","       137","0","        81","0","         5","0","       69","","        22","0","        13","0","       139","0","        61","0","       128","0","        13","0","       107"," ","        29"," ","        35"," ","  -26.1","0,0101, ","   203"," ,0,0118,+","   173"," ,0,1205, ","  40.1"," ,0,1128,+","   33.3","0,0823,+","-0.6","0,1029","-4.4","0,1030","-4.4","0,1030","-6.7","0,1205","-11.7","0,1208","-3.9","0,0506","-3.9","0,0506","-6.7","0,0406","-6.7","0,0406","-11.1","0,0313","    3964.2","2","    3964.2","0","    918.4"," ,0","      50.9","X","     1435"," ,0","      8.50","0","     13.93","0","      3.07","0","   141234","X","","","","","","","","","       315","X","","","","","","","","","      23.2","X"
"USW00094860","1969","42.8821","-85.52297","240.3","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","","","    317.2","","     317.2","0","       141","0","        77","0","         7","0","       66","","        24","0","         5","0","       164","0","        63","0","       124","0","        13","0","       120"," ","        33"," ","        35"," ","  -22.2","0,1224, ","   406"," ,0,0108,+","   191"," ,0,0106, ","  54.6"," ,0,0718, ","   33.3","0,0830,+","-1.1","0,1018","-4.4","0,1022","-4.4","0,1022","-7.2","0,1023","-10.6","0,1114","-0.6","0,0523","-2.2","0,0430","-5.0","0,0403","-12.2","0,0331","-12.2","0,0331","    4064.1","1","    4064.1","0","    883.3"," ,0","      47.5","X","     1729"," ,0","      7.70","0","     13.15","0","      2.25","0","   132060","X","","","","","","","","","       225","X","","","","","","","","","      24.1","X"
"USW00094860","1970","42.8821","-85.52297","240.3","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","","","    360.4","","     360.4","0","       151","0","        83","0","        12","0","       86","","        27","0","        15","0","       144","0","        67","0","       135","0","         8","0","       140"," ","        28"," ","        44"," ","  -24.4","0,0121, ","   381"," ,0,1214,+","   262"," ,0,1211, ","  67.3"," ,0,0601, ","   32.8","0,0702, ","-0.6","0,1015","-2.2","0,1114","-5.6","0,1115","-6.7","0,1122","-8.9","0,1123","-2.8","0,0506","-2.8","0,0506","-4.4","0,0411","-10.0","0,0331","-10.0","0,0331","    4185.0","0","    4185.0","0","   1105.6"," ,0","      49.8","X","     2494"," ,0","      8.19","0","     13.32","0","      3.05","0","   140358","X","","","","","","","       225","X","       270","X","","","","","","","      27.8","X","      19.7","X"
"USW00094860","1971","42.8821","-85.52297","240.3","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","","","    360.1","","     360.1","0","       132","0","        71","0","         6","0","       90","","        21","0","        10","0","       147","0","        56","0","       143","0","        11","0","       123"," ","        29"," ","        28"," ","  -23.9","0,0202,+","   330"," ,0,0108, ","   142"," ,0,0306, ","  54.1"," ,0,1210, ","   35.6","0,0628, ","-0.6","0,1101","-4.4","0,1106","-4.4","0,1106","-6.7","0,1107","-10.0","0,1123","-2.2","0,0513","-2.2","0,0513","-4.4","0,0407","-6.7","0,0405","-10.6","0,0404","    4076.8","8","    4076.8","0","    792.2"," ,0","      49.1","X","     2044"," ,0","      8.69","0","     14.14","0","      3.24","0","   140970","X","","","","","","","","","       225","X","","","","","","","","","      26.8","X"
"USW00094860","1972","42.8821","-85.52297","240.3","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","","","    268.0","","     268.0","0","       163","0","        77","0","         6","0","      109","","        30","0","        10","0","       157","0","        59","0","       121","0","         5","0","       153"," ","        30"," ","        36"," ","  -26.7","0,0116, ","   305"," ,0,1217,+","   152"," ,0,1212, ","  73.4"," ,0,0614, ","   33.9","0,0711, ","0.0","0,1009","-5.6","0,1017","-5.6","0,1017","-6.7","0,1019","-8.9","0,1116","0.0","0,0510","-2.8","0,0426","-6.1","0,0409","-8.9","0,0408","-8.9","0,0408","    3849.2","2","    3849.2","0","    950.1"," ,0","      43.3","X","     2363"," ,0","      7.54","0","     12.45","0","      2.63","0","   124116","X","","","","","","","       225","X","       225","X","","","","","","","      27.8","X","      26.8","X"
