"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES"
"USW00053972","2011","32.08361","-97.09722","208.8","HILLSBORO MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","        26"," ","         5"," ","        13"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00053972","2012","32.08361","-97.09722","208.8","HILLSBORO MUNICIPAL AIRPORT, TX US","","","   1555.9","","    1555.9","W","        59","W","        38","W","        10","W","        0","","         0","W","         0","W","        31","W","         0","W","       272","W","       120","W","        77"," ","        14"," ","        42"," ","   -6.0","W,1211, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  51.1"," ,W,0606, ","   40.0","W,0814,+","0.0","W,1028","-6.0","W,1211","-6.0","W,1211","","","","","0.0","W,0225","-2.7","W,0113","","","","","","","","","","","    628.3"," ,W","        0"," ,W","     19.98","W","     26.22","W","     13.74","W","","","",""
"USW00053972","2013","32.08361","-97.09722","208.8","HILLSBORO MUNICIPAL AIRPORT, TX US","       4.2","W","   1500.5","","    1500.5","W","        66","W","        39","W","         7","W","        0","","         0","W","         0","W","        46","W","         1","W","       242","W","       105","W","        87"," ","         8"," ","        43"," ","   -6.0","W,1210, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  94.5"," ,W,0920, ","   40.0","W,0831,+","-2.1","W,1113","-2.7","W,1127","-5.5","W,1207","","","","","0.0","W,0419","-2.7","W,0326","","","","","","","    1182.4","4","    1182.4","W","    739.3"," ,W","        0"," ,W","     18.68","W","     24.74","W","     12.61","W","       140","W","      13.9","W"
"USW00053972","2014","32.08361","-97.09722","208.8","HILLSBORO MUNICIPAL AIRPORT, TX US","       4.4","W","   1475.0","","    1475.0","W","        61","W","        31","W","         6","W","        0","","         0","W","         0","W","        45","W","         3","W","       244","W","        90","W","        81"," ","         8"," ","        41"," ","   -9.9","W,0106, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  39.6"," ,W,0512, ","   39.4","W,0816, ","0.0","W,1112","-3.2","W,1113","-5.5","W,1117","","","","","-0.5","W,0415","-3.2","W,0304","-8.2","W,0303","-8.2","W,0303","-9.3","W,0129","    1453.2","2","    1453.2","W","    439.8"," ,W","        0"," ,W","     18.71","W","     24.75","W","     12.67","W","       300","W","      15.7","W"
"USW00053972","2015","32.08361","-97.09722","208.8","HILLSBORO MUNICIPAL AIRPORT, TX US","       3.9","W","   1536.1","","    1536.1","W","        94","W","        55","W","        12","W","        0","","","","         0","W","        32","W","         1","W","       250","W","       111","W","       107"," ","         9"," ","        50"," ","   -8.2","W,0108, ","     0"," ,W,1231,+","",""," 129.0"," ,W,0510, ","   40.6","W,0810, ","-1.6","W,1122","","","","","","","","","-2.7","W,0307","-2.7","W,0307","-8.2","W,0108","-8.2","W,0108","","","    1284.3","3","    1284.3","W","   1095.7"," ,W","","","     19.23","W","     24.83","W","     13.63","W","       280","W","      17.4","W"
"USW00053972","2016","32.08361","-97.09722","208.8","HILLSBORO MUNICIPAL AIRPORT, TX US","       4.0","W","","","","","        79","W","        50","W","         9","W","        0","","         0","W","","","","","         1","W","       259","W","        99","W","        74"," ","         9"," ","        54"," ","","","     0"," ,W,1231,+","     0"," ,W,1231,+","  51.8"," ,W,0612, ","   40.0","W,0812, ","","","","","","","","","","","","","","","","","","","","","     991.5","5","     991.5","W","    751.0"," ,W","        0"," ,W","","","     25.17","W","","","       330","W","      14.3","W"
"USW00053972","2017","32.08361","-97.09722","208.8","HILLSBORO MUNICIPAL AIRPORT, TX US","       4.1","W","","","","","        59","W","        41","W","         8","W","        0","","         0","W","         0","W","        20","W","         1","W","       279","W","        98","W","        62"," ","        13"," ","        46"," ","  -11.0","W,0107, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  47.2"," ,W,0704, ","   38.9","W,0729, ","-2.1","W,1028","-7.7","W,1208","-7.7","W,1208","-7.7","W,1208","","","0.0","W,0225","-6.6","W,0108","-6.6","W,0108","-11.0","W,0107","-11.0","W,0107","","","","","    612.6"," ,W","        0"," ,W","     20.24","W","     26.17","W","     14.32","W","       180","W","      14.3","W"
"USW00053972","2018","32.08361","-97.09722","208.8","HILLSBORO MUNICIPAL AIRPORT, TX US","","","","","","","        79","W","        58","W","        17","W","","","","","","","","","","","","","","","        87"," ","        15"," ","        59"," ","","","","","","","  74.7"," ,W,0926, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1129.7"," ,W","","","","","","","","","","","",""
"USW00053972","2019","32.08361","-97.09722","208.8","HILLSBORO MUNICIPAL AIRPORT, TX US","","","","","","","        59","W","        40","W","         7","W","","","","","","","","","","","","","","","        81"," ","        19"," ","        38"," ","","","","","","","  50.5"," ,W,0424, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    593.2"," ,W","","","","","","","","","","","",""
"USW00053972","2020","32.08361","-97.09722","208.8","HILLSBORO MUNICIPAL AIRPORT, TX US","       4.1","W","   1485.2","","    1485.2","W","","","","","","","","","","","         0","W","        22","W","         0","W","       257","W","        99","W","        75"," ","        10"," ","        44"," ","   -3.8","W,0227, ","","","","","","","   38.9","W,0815,+","-1.0","W,1130","-3.2","W,1217","","","","","","","-3.8","W,0227","-3.8","W,0227","","","","","","","    1127.8","8","    1127.8","W","","","","","     19.56","W","     25.42","W","     13.69","W","       350","W","      19.2","W"
