"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00518170","1950","21.3","-157.81667","24.1","P R I DOLE STREET 71, HI US","        0","","         0","0","         1"," ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00518170","1951","21.3","-157.81667","24.1","P R I DOLE STREET 71, HI US","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","   1325.5"," ,0","        0"," ,0"
"USC00518170","1952","21.3","-157.81667","24.1","P R I DOLE STREET 71, HI US","        0","","         0","0","         2"," ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00518170","1953","21.3","-157.81667","24.1","P R I DOLE STREET 71, HI US","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00518170","1954","21.3","-157.81667","24.1","P R I DOLE STREET 71, HI US","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00518170","1955","21.3","-157.81667","24.1","P R I DOLE STREET 71, HI US","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
