"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA004061629","1995","58.1833","-103.7","492.0","COLLINS BAY, SK CA","","","","","        67","C","        39","C","         2","C","","","","","","","","","","","","","","","","","  39.0"," ,C,0809, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    353.6"," ,C","","","","","","","","","","","",""
"CA004061629","1996","58.1833","-103.7","492.0","COLLINS BAY, SK CA","     19.8","","      19.8","C","","","","","","","","","       124","C","       229","C","       174","C","        39","C","         0","C","  -44.6","C,0131, ","","","","","   30.3","C,0829, ","-0.4","C,0905","-3.3","C,0928","-4.7","C,0929","-8.3","C,1002","-18.7","C,1029","-1.7","C,0523","-8.0","C,0515","-8.0","C,0515","-8.0","C,0515","-11.1","C,0509","","","","","","","","","     -4.60","C","     -0.28","C","     -8.92","C","","","",""
"CA004061629","1997","58.1833","-103.7","492.0","COLLINS BAY, SK CA","     27.7","","      27.7","C","","","","","","","","","       100","C","       229","C","       172","C","        34","C","         1","C","  -38.6","C,0215, ","","","","","   32.6","C,0807, ","0.0","C,0917","-2.3","C,0919","-10.1","C,1009","-10.1","C,1009","-10.1","C,1009","-1.9","C,0527","-5.3","C,0516","-5.3","C,0516","-10.3","C,0515","-10.3","C,0515","    8227.6","6","    8227.6","C","","","","","     -3.15","C","      1.28","C","     -7.58","C","","","",""
"CA004061629","1998","58.1833","-103.7","492.0","COLLINS BAY, SK CA","     72.3","","      72.3","C","","","","","","","","","        76","C","       213","C","       145","C","        45","C","         0","C","  -36.8","C,1231, ","","","","","   31.1","C,0806, ","0.0","C,0915","-4.5","C,1001","-4.5","C,1001","-8.2","C,1011","-9.7","C,1031","-3.2","C,0601","-3.2","C,0601","-5.8","C,0530","-7.0","C,0418","-10.0","C,0417","    6925.6","6","    6925.6","C","","","","","     -1.21","C","      3.02","C","     -5.44","C","","","",""
"CA004061629","1999","58.1833","-103.7","492.0","COLLINS BAY, SK CA","     29.6","","      29.6","C","       141","C","        52","C","         2","C","        15","C","        86","C","       222","C","       153","C","        29","C","         0","C","  -39.7","C,0112, ","   292"," ,C,0327, ","  34.4"," ,C,0725, ","   29.7","C,0722, ","0.0","C,0919","-3.2","C,0929","-6.1","C,1001","-7.3","C,1002","-10.2","C,1004","-1.2","C,0530","-3.8","C,0517","-6.8","C,0509","-6.8","C,0509","-10.5","C,0508","    7134.1","1","    7134.1","C","    522.1"," ,C","     1594"," ,C","     -1.82","C","      2.44","C","     -6.08","C","","","",""
"CA004061629","2000","58.1833","-103.7","492.0","COLLINS BAY, SK CA","     22.1","","      22.1","C","       137","C","        35","C","         3","C","","","        97","C","       234","C","       153","C","        36","C","         0","C","  -39.8","C,1209, ","","","  58.8"," ,C,0809, ","   29.1","C,0728, ","-2.2","C,0921","-2.2","C,0921","-4.8","C,0925","-8.0","C,0926","-9.1","C,1004","0.0","C,0615","-3.4","C,0605","-6.4","C,0516","-6.9","C,0511","-16.3","C,0418","    7636.2","2","    7636.2","C","    432.7"," ,C","","","     -3.15","C","      1.10","C","     -7.41","C","","","",""
"CA004061629","2001","58.1833","-103.7","492.0","COLLINS BAY, SK CA","     19.2","","      19.2","C","       164","C","        61","C","         5","C","","","        92","C","       216","C","       163","C","        35","C","         0","C","  -35.4","C,0220, ","","","  73.4"," ,C,0711, ","   28.3","C,0718, ","-2.1","C,0921","-3.1","C,1003","-4.6","C,1004","-11.6","C,1005","-11.6","C,1005","-0.4","C,0522","-2.3","C,0517","-4.7","C,0509","-7.8","C,0508","-8.9","C,0423","    7678.2","2","    7678.2","C","    698.6"," ,C","","","     -1.77","C","      2.74","C","     -6.28","C","","","",""
"CA004061629","2002","58.1833","-103.7","492.0","COLLINS BAY, SK CA","     31.6","","      31.6","C","       141","C","        56","C","         2","C","","","       109","C","       247","C","       200","C","        25","C","         1","C","  -43.7","C,0120, ","","","  34.0"," ,C,0730, ","   33.0","C,0627, ","-0.1","C,0921","-3.2","C,0923","-4.9","C,0924","-7.3","C,1004","-10.7","C,1012","-0.1","C,0604","-2.9","C,0528","-8.9","C,0523","-8.9","C,0523","-8.9","C,0523","    8034.3","3","    8034.3","C","    547.0"," ,C","","","     -4.43","C","     -0.01","C","     -8.86","C","","","",""
"CA004061629","2003","58.1833","-103.7","492.0","COLLINS BAY, SK CA","     29.9","","      29.9","C","       162","C","        58","C","         1","C","","","       110","C","       221","C","       161","C","        50","C","         0","C","  -41.4","C,0228, ","","","  33.6"," ,C,0605, ","   31.6","C,0816, ","-0.4","C,0916","-3.8","C,1014","-4.4","C,1015","-7.2","C,1024","-11.0","C,1029","-0.9","C,0529","-6.5","C,0520","-6.5","C,0520","-7.6","C,0519","-12.6","C,0501","    8104.4","4","    8104.4","C","    523.0"," ,C","","","     -3.27","C","      1.26","C","     -7.79","C","","","",""
"CA004061629","2004","58.1833","-103.7","492.0","COLLINS BAY, SK CA","     14.9","","      14.9","C","       137","C","        53","C","         0","C","","","       116","C","       240","C","       191","C","        25","C","         0","C","  -41.7","C,0128, ","","","  18.1"," ,C,0210, ","   27.4","C,0717, ","-0.8","C,0907","-3.5","C,0910","-4.6","C,1001","-7.6","C,1003","-9.2","C,1004","-0.3","C,0613","-6.5","C,0524","-6.5","C,0524","-9.6","C,0523","-9.6","C,0523","    8190.6","6","    8190.6","C","    414.3"," ,C","","","     -5.44","C","     -0.77","C","    -10.11","C","","","",""
"CA004061629","2005","58.1833","-103.7","492.0","COLLINS BAY, SK CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    8196.0","0","    8196.0"," ","","","","","","","","","","","","","",""
"CA004061629","2006","58.1833","-103.7","492.0","COLLINS BAY, SK CA","","","","","       113","C","        44","C","         2","C","         9","C","","","","","","","","","","","","","   193"," ,C,1116, ","  49.6"," ,C,0812, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    462.2"," ,C","     1071"," ,C","","","","","","","","","",""
"CA004061629","2009","58.1833","-103.7","492.0","COLLINS BAY, SK CA","     11.9","","      11.9","C","       124","C","        52","C","         3","C","","","       107","C","       242","C","       171","C","        22","C","         0","C","  -40.9","C,1211, ","","","  33.6"," ,C,0709, ","   28.2","C,0830, ","-0.4","C,0927","-3.8","C,1007","-5.8","C,1008","-8.6","C,1010","-10.1","C,1011","-0.3","C,0612","-2.2","C,0604","-5.0","C,0601","-12.5","C,0518","-12.5","C,0518","","","","","    554.6"," ,C","","","     -3.77","C","      0.44","C","     -7.99","C","","","",""
"CA004061629","2010","58.1833","-103.7","492.0","COLLINS BAY, SK CA","     19.6","","      19.6","C","        91","C","        38","C","         3","C","","","        83","C","       210","C","       143","C","        39","C","         0","C","  -36.9","C,1210, ","","","  46.2"," ,C,0823, ","   27.6","C,0724, ","-0.3","C,0916","-4.1","C,1016","-4.6","C,1017","-7.1","C,1026","-10.1","C,1027","-0.9","C,0608","-2.9","C,0528","-4.6","C,0524","-7.1","C,0505","-10.6","C,0406","    6978.2","2","    6978.2","C","    448.2"," ,C","","","     -0.69","C","      3.51","C","     -4.88","C","","","",""
"CA004061629","2011","58.1833","-103.7","492.0","COLLINS BAY, SK CA","     30.5","","      30.5","C","       107","C","        30","C","         0","C","","","       109","C","       224","C","       161","C","        53","C","         0","C","  -39.1","C,0129, ","","","  21.2"," ,C,0709, ","   28.1","C,0907, ","-0.1","C,0912","-2.2","C,1015","-6.1","C,1017","-8.3","C,1102","-11.1","C,1105","-1.4","C,0607","-4.1","C,0604","-5.3","C,0523","-9.4","C,0502","-9.4","C,0502","    7750.9","9","    7750.9","C","    353.3"," ,C","","","     -2.23","C","      2.36","C","     -6.82","C","","","",""
"CA004061629","2012","58.1833","-103.7","492.0","COLLINS BAY, SK CA","     43.2","","      43.2","C","","","","","","","","","        99","C","       220","C","       165","C","        51","C","         0","C","  -36.7","C,0116, ","","","","","   30.6","C,0710, ","-0.5","C,0916","-2.3","C,0921","-7.1","C,1011","-7.1","C,1011","-10.3","C,1025","-0.2","C,0612","-2.8","C,0525","-6.0","C,0427","-12.0","C,0426","-12.0","C,0426","    7042.7","7","    7042.7","C","","","","","     -2.15","C","      2.13","C","     -6.43","C","","","",""
"CA004061629","2013","58.1833","-103.7","492.0","COLLINS BAY, SK CA","     56.1","","      56.1","C","","","","","","","","","       119","C","       210","C","       170","C","        56","C","         0","C","  -39.2","C,1231, ","","","","","   32.1","C,0702, ","-2.2","C,1002","-2.2","C,1002","-7.8","C,1019","-7.8","C,1019","-9.2","C,1020","-1.5","C,0515","-4.0","C,0511","-6.2","C,0508","-8.2","C,0502","-15.8","C,0501","    7801.3","3","    7801.3","C","","","","","     -3.40","C","      1.21","C","     -8.00","C","","","",""
"CA004061629","2014","58.1833","-103.7","492.0","COLLINS BAY, SK CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    8162.1","1","    8162.1","C","","","","","","","","","","","","","",""
"CA004061629","2015","58.1833","-103.7","492.0","COLLINS BAY, SK CA","      9.0","","       9.0","C","       122","C","        37","C","         2","C","","","        97","C","       237","C","       152","C","        35","C","         0","C","  -42.5","C,0214, ","","","  30.2"," ,C,0723, ","   27.4","C,0811, ","-1.6","C,0914","-3.6","C,0915","-4.9","C,0923","-6.7","C,0929","-10.3","C,1024","-1.2","C,0623","-2.5","C,0603","-4.5","C,0518","-9.9","C,0517","-9.9","C,0517","","","","","    377.7"," ,C","","","     -2.94","C","      2.56","C","     -8.44","C","","","",""
"CA004061629","2016","58.1833","-103.7","492.0","COLLINS BAY, SK CA","      6.4","","       6.4","C","       140","C","        62","C","         1","C","","","       105","C","       222","C","       166","C","        34","C","         0","C","  -39.1","C,0205, ","","","  28.7"," ,C,1002, ","   29.8","C,0622, ","-0.9","C,0910","-2.4","C,0912","-4.4","C,1004","-11.8","C,1012","-11.8","C,1012","-1.7","C,0529","-6.5","C,0513","-6.5","C,0513","-16.0","C,0424","-16.0","C,0424","    7555.5","5","    7555.5","C","    569.0"," ,C","","","     -2.93","C","      2.33","C","     -8.18","C","        28","C","      67.0","C"
"CA004061629","2017","58.1833","-103.7","492.0","COLLINS BAY, SK CA","     17.1","","      17.1","C","       124","C","        49","C","         0","C","","","       115","C","       220","C","       158","C","        44","C","         0","C","  -42.2","C,0111, ","","","  19.5"," ,C,0920, ","   30.7","C,0727, ","-0.9","C,0915","-2.5","C,1004","-6.5","C,1009","-9.8","C,1014","-9.8","C,1014","-2.6","C,0518","-2.6","C,0518","-7.9","C,0517","-7.9","C,0517","-18.1","C,0425","    7396.6","6","    7396.6","C","    458.9"," ,C","","","     -2.96","C","      2.32","C","     -8.23","C","        27","C","      72.0","C"
