"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TU000017074","1930","41.3667","33.7831","800.0","KASTAMONU, TU","    246.1","","     246.1","G","","","","","","","         0","G","        81","G","         5","G","       142","G","        12","G","   -8.2","G,0212, ","","","   37.6","G,0810, ","-3.5","G,1120","-3.5","G,1120","-5.2","G,1223","","","","","-0.9","G,0405","-4.4","G,0316","-4.4","G,0316","-7.3","G,0218","","","","","","","","","     11.52","G","     17.30","G","      5.73","G"
"TU000017074","1931","41.3667","33.7831","800.0","KASTAMONU, TU","    322.8","","     322.8","G","","","","","","","         0","G","       111","G","        11","G","       141","G","        18","G","   -9.5","G,0124, ","","","   35.0","G,0915,+","-1.0","G,1102","-4.2","G,1105","-4.6","G,1108","-7.1","G,1129","","","-2.0","G,0415","-3.6","G,0414","-5.3","G,0405","-7.2","G,0401","-9.5","G,0124","    2786.4","4","    2786.4","G","","","     10.89","G","     16.61","G","      5.17","G"
"TU000017074","1932","41.3667","33.7831","800.0","KASTAMONU, TU","","","","","","","","","","","","","","","        14","G","       167","G","        11","G","","","","","   37.6","G,0718, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     17.05","G","",""
"TU000017074","1933","41.3667","33.7831","800.0","KASTAMONU, TU","","","","","","","","","","","","","","","        19","G","       125","G","         4","G","","","","","   35.8","G,0823, ","","","","","","","","","","","","","","","","","","","","","    2918.7","7","    2918.7","G","","","","","     15.42","G","",""
"TU000017074","1934","41.3667","33.7831","800.0","KASTAMONU, TU","    265.1","","     265.1","G","","","","","","","         0","G","        83","G","        13","G","       160","G","        18","G","   -9.8","G,0223, ","","","   36.1","G,0724, ","-1.4","G,1107","-6.1","G,1203","-6.1","G,1203","-7.2","G,1211","","","-0.8","G,0419","-2.7","G,0303","-5.1","G,0227","-8.4","G,0224","-9.8","G,0223","","","","","","","     11.38","G","     17.48","G","      5.29","G"
"TU000017074","1936","41.3667","33.7831","800.0","KASTAMONU, TU","","","","","","","","","","","","","","","        16","G","       125","G","         5","G","","","","","   34.6","G,0803, ","","","","","","","","","","","","","","","","","","","","","    2877.5","5","    2877.5","G","","","","","     16.07","G","",""
"TU000017074","1937","41.3667","33.7831","800.0","KASTAMONU, TU","","","","","","","","","","","","","","","        22","G","       147","G","        11","G","","","","","   34.1","G,0727, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     17.67","G","",""
"TU000017074","1938","41.3667","33.7831","800.0","KASTAMONU, TU","    238.6","","     238.6","G","","","","","","","         0","G","       115","G","         8","G","       132","G","        12","G","   -9.9","G,0128, ","","","   33.9","G,0705, ","-0.1","G,1108","-3.8","G,1109","-5.1","G,1114","","","","","-1.6","G,0419","-4.2","G,0411","-6.8","G,0317","-6.8","G,0317","-9.4","G,0221","    2870.8","8","    2870.8","G","","","     10.05","G","     16.27","G","      3.82","G"
"TU000017074","1939","41.3667","33.7831","800.0","KASTAMONU, TU","","","","","","","","","","","","","","","         5","G","       147","G","         3","G","","","","","   34.0","G,0726,+","","","","","","","","","","","","","","","","","","","","","    2980.6","6","    2980.6","G","","","","","     16.64","G","",""
"TU000017074","1940","41.3667","33.7831","800.0","KASTAMONU, TU","","","","","","","","","","","","","","","        19","G","       136","G","         6","G","","","","","   34.6","G,0717, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     15.98","G","",""
