"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"KSW00043272","1962","38.03333","127.15","69.2","CAPE ST BARB, KS","       13","","   127"," ,X,0218, "
"KSW00043272","1963","38.03333","127.15","69.2","CAPE ST BARB, KS","       38","","   102"," ,X,0125,+"
"KSW00043272","1964","38.03333","127.15","69.2","CAPE ST BARB, KS","        6","","    76"," ,X,0209,+"
"KSW00043272","1965","38.03333","127.15","69.2","CAPE ST BARB, KS","        1","","    76"," ,X,0118, "
"KSW00043272","1966","38.03333","127.15","69.2","CAPE ST BARB, KS","        5","","   102"," ,X,0222, "
"KSW00043272","1967","38.03333","127.15","69.2","CAPE ST BARB, KS","        3","","    51"," ,X,1214,+"
