"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BLM00085247","2009","-17.833","-60.75","284.0","SAN JOSE, BL","","","","","         0","S","       314","S","       213","S","","","   40.2","S,1101, ","     32.19","S","",""
"BLM00085247","2010","-17.833","-60.75","284.0","SAN JOSE, BL","","","","","         0","S","       320","S","       213","S","","","   40.4","S,1208,+","     32.92","S","",""
"BLM00085247","2019","-17.833","-60.75","284.0","SAN JOSE, BL","         0"," ","         0","S","","","","","","","    7.1","S,0708, ","","","","","     19.94","S"
